Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
5,9433.T 4519.T UNH KO IBM ,0.74907210095172571673,59488.16246573141688713804,44560.92283996302285231650,10518
4,9433.T 4519.T UNH KO ,0.71305934895843392507,64181.15147091913240728900,45764.97008325623028213158,12121
5,9433.T 4519.T UNH JNJ IBM ,0.70083372266864774058,68154.77647828886983916163,47765.16571692877914756536,188039
4,9433.T 4519.T UNH JNJ ,0.67774715306133115345,73434.71918918361188843846,49770.17186632749508135021,114878
4,9433.T 4519.T UNH IBM ,0.67892383155314006693,74374.23729149809514638036,50494.44215078632259974256,11961
4,4519.T UNH AMGN IBM ,0.61652995141403532653,86816.77124054502928629518,53525.13975485664559528232,61354
3,9433.T 4519.T UNH ,0.55447457106330344523,97617.06354997753805946559,54126.17944033302774187177,6790
3,4519.T UNH JNJ ,0.58245729359431708261,97972.76234254850714933127,57064.95000000003346940503,5954
3,4519.T UNH IBM ,0.58924487599687902506,98482.45950556268508080393,58030.28463922294758958742,6928
3,4519.T UNH AMGN ,0.57075415944868090889,101904.89596067939419299364,58162.64323774285003310069,9988
2,4519.T UNH ,0.51218446159857444755,131224.58367525067296810448,67211.19273820535454433411,6281
1,UNH ,0.21295063124414914668,335284.69573875464266166091,71399.08760407028603367507,7826

Duration,15332
