Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
6,7203.T 8035.T 6367.T 8058.T 4519.T MRK ,0.39814120659961016457,99712.13556788735149893910,39699.50996762257273076102,111574
5,7203.T 8035.T 8058.T 4519.T MRK ,0.40115842327915945953,100006.27703070350980851799,40118.36041165584174450487,6405
7,8035.T 6367.T 8058.T 4519.T 2914.T MRK CRM ,0.39574803434096389454,101609.16379575918836053461,40211.62684320073458366096,105896
8,8035.T 6367.T 8058.T 4519.T 7267.T AAPL MRK CRM ,0.38750810061115886773,104228.07009575553820468485,40389.22147317295457469299,104780
4,6367.T 8058.T 4519.T CRM ,0.39880838501262622087,105450.45550011197337880731,42054.52585684546647826210,112233
5,8035.T 6367.T 8058.T AAPL MRK ,0.38751447054562160321,108717.99463195716089103371,42129.79612858461041469127,65532
6,8035.T 6367.T 8058.T 4519.T MRK CRM ,0.39784303559062872413,109007.98184665183362085372,43368.06640148011501878500,77941
5,8035.T 6367.T 8058.T 4519.T MRK ,0.38905406684718613075,113630.86564301143516786397,44208.55039777979982318357,6032
5,8035.T 8058.T 4519.T MRK CRM ,0.38381684591775749871,115992.33820281422231346369,44519.81339962996571557596,106341
6,7203.T 8035.T 6367.T 8058.T 4519.T AAPL ,0.38511475847121479088,116260.44166761668748222291,44773.61191258095641387627,111874
4,8035.T 8058.T 4519.T MRK ,0.38399561758568384606,119056.21567597704415675253,45717.06506591117795323953,6129
5,8035.T 6367.T 8058.T MRK CRM ,0.36895844820973816569,126845.17021292887511663139,46800.59716466234385734424,107896
6,8035.T 6367.T 8058.T 4519.T AAPL MSFT ,0.36111585535177342932,129644.91911438285023905337,46816.83585800184664549306,2841
4,8035.T 8058.T 8001.T MRK ,0.35928198800123734014,130529.05218260409310460091,46896.73736008324340218678,8064
6,7203.T 8035.T 6367.T 8058.T 4519.T MSFT ,0.36023403423226141307,130584.22316947650688234717,47040.88151942646072711796,2005
5,8035.T 6367.T 8058.T 8316.T 4519.T ,0.35997061315356004840,130715.43997402438253629953,47053.71707608693395741284,23355
6,8035.T 6367.T 8058.T 4519.T AAPL CRM ,0.36542272023928540348,132564.74122549823368899524,48442.16834643850597785786,203653
4,8035.T 6367.T 8058.T MRK ,0.36402047075914301111,133487.27562220254912972450,48592.10091234964784234762,7235
5,8035.T 6367.T 8058.T 4519.T AAPL ,0.37274707323819067373,134937.71326055622193962336,50297.63768732652533799410,76656
5,7203.T 8035.T 6367.T 8058.T 4519.T ,0.36432917863992653196,138794.77324380446225404739,50566.98573543013480957597,111933
3,8035.T 8058.T MRK ,0.36701054534658150708,142074.72881562489783391356,52142.92370259017479838803,4253
5,8035.T 6367.T 8058.T 8001.T 4519.T ,0.35209809556880439230,151427.33711898865294642746,53317.27701665122731355950,92232
5,8035.T 6367.T 8058.T 4519.T CRM ,0.35218325672335065724,156079.08006422751350328326,54968.43872340424422873184,16555
4,8035.T 6367.T 8058.T AAPL ,0.35166851943424393134,159819.46348121369373984635,56203.47409921363578177989,10356
4,7203.T 8035.T 6367.T 8058.T ,0.33910650885691023815,166735.37421597627690061927,56541.05065333020320395008,9705
4,8035.T 6367.T 8058.T 4519.T ,0.34852334870911905185,168717.49306036581401713192,58801.98566720624512527138,8995
4,8035.T 6367.T 8058.T 8001.T ,0.33337731787546348583,179921.23262502538273110986,59981.65796137830329826102,2461
4,8035.T 6367.T 8058.T CRM ,0.33159894971529291219,187100.23005925799952819943,62042.23977913962880847976,8829
3,8035.T 8058.T AAPL ,0.33173836983097471087,187773.17849333572667092085,62291.56813135983247775584,3568
3,7203.T 8035.T 8058.T ,0.32622606591666097886,192318.73563482289318926632,62739.38452821462851716205,4084
3,8035.T 8058.T 2914.T ,0.32337037208636953967,197936.13418225076748058200,64006.68135985200206050649,4684
4,8035.T 6367.T 8058.T 7267.T ,0.31889849738485082087,200786.39289661703514866531,64030.47899005546059925109,11829
3,8035.T 8058.T 4519.T ,0.32617708402090228592,201625.42410820649820379913,65765.59290009252435993403,4482
3,8035.T 8058.T 8001.T ,0.32072056263799225695,209930.58386544560198672116,67329.05497224793361965567,3246
3,8035.T 6367.T 8058.T ,0.33097152179542127515,210258.39120870816987007856,69589.53970860317349433899,8805
3,8035.T 8058.T CRM ,0.30849744866374484431,227154.22023574475315399468,70076.49739592966216150671,4668
3,8035.T 8058.T 7267.T ,0.30393114818480626571,239283.04609494830947369337,72725.57094079555827192962,49282
3,8035.T 8058.T 8766.T ,0.29420185592789843687,250226.45775826566386967897,73617.08827474563440773636,4242
2,8035.T 8058.T ,0.31203803051635187193,273201.04825611168053001165,85249.11703283990209456533,3528
1,8035.T ,0.26058528506740591402,409543.83642939239507541060,106721.09736355226777959615,4881

Duration,15386
