Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
4,4503.T  JPM  CRM  TRV ,0.30800330726906971490,132289.86670694124768488109,40745.71646392229740740731
5,8306.T  4503.T  JPM  CRM  TRV ,0.30113052033542891950,137295.72165640073944814503,41343.93210222016932675615
4,8306.T  4503.T  JPM  CRM ,0.30189199775633707157,139199.45696073534782044590,42023.20214847365423338488
4,8306.T  JPM  CRM  GS ,0.27689533030275031988,156826.54113551258342340589,43424.53690795561851700768
3,8306.T  JPM  CRM ,0.28992374413270527445,157100.26693767984397709370,45547.09759481959190452471
2,JPM  CRM ,0.27850175666827808874,166709.93983647009008564055,46429.01109851986984722316
5,8306.T  4503.T  JPM  CRM  WBA ,0.19700552143301794383,238264.60936898193904198706,46939.44360777061956468970
1,CRM ,0.19384460179379048306,242351.32720945676555857062,46978.49651711376645835117
4,4503.T  JPM  CRM  WBA ,0.18700526121819294190,255289.85390775342239066958,47740.54581637374212732539
5,8306.T  JPM  CRM  GS  WBA ,0.18340953877781396297,262062.34233938652323558927,48064.73333950046799145639
5,8306.T  JPM  CRM  TRV  WBA ,0.18006145233250256399,268686.65327011141926050186,48380.10901017580908956006
4,JPM  CRM  GS  WBA ,0.17258566774973874147,284739.05867499299347400665,49141.88057585570641094819
4,8306.T  JPM  CRM  WBA ,0.17547515208298400391,289574.51116076746257022023,50813.13138529141724575311
3,JPM  CRM  WBA ,0.16149045758554950170,329206.60478835174581035972,53163.72524745607370277867
2,CRM  WBA ,0.13229879234571817470,429379.04400266107404604554,56806.32898011104407487437
1,WBA ,0.08774625825446459582,759396.70523219392634928226,66634.21941489361051935703

Runtime,1.89599999999999990763
