Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
12,9983.T  4519.T  6702.T  7733.T  AAPL  MSFT  WMT  PG  NKE  VZ  BA  TRV ,1.52607567618692852029,24297.26494094292502268218,37079.46502424242498818785
12,9983.T  4519.T  2914.T  6702.T  7733.T  AAPL  MSFT  WMT  NKE  VZ  BA  TRV ,1.49639567953474061923,25302.40313764779421035200,37862.40673702242202125490
10,9983.T  4519.T  6702.T  AAPL  MSFT  WMT  NKE  VZ  BA  TRV ,1.49578364232631977337,26483.10517680716657196172,39612.99552147564099868760
8,9983.T  4502.T  4519.T  2914.T  MSFT  NKE  BA  TRV ,1.52895873883810917704,27071.10113706867923610844,41390.59665349143324419856
8,9983.T  4519.T  2914.T  MSFT  KO  NKE  BA  TRV ,1.50116949114421949218,28287.40014514911672449671,42464.18208168642013333738
10,9983.T  4519.T  2914.T  AAPL  MSFT  KO  NKE  VZ  BA  TRV ,1.45980834803897607799,29140.41755102247770992108,42539.42480632411024998873
10,9983.T  4519.T  2914.T  6702.T  AAPL  MSFT  PG  NKE  VZ  BA ,1.45513236259778011572,29260.80161715061331051402,42578.33938866931566735730
10,9983.T  4519.T  2914.T  6702.T  AAPL  MSFT  UNH  NKE  VZ  BA ,1.44054760396812620016,29833.81062725936135393567,42977.02441633729176828638
7,9983.T  4519.T  2914.T  MSFT  NKE  BA  TRV ,1.55173513814258234866,29836.09330669962218962610,46297.71436890651239082217
9,9983.T  4519.T  2914.T  6702.T  AAPL  MSFT  NKE  VZ  BA ,1.44472489291458905392,32100.12021337450278224424,46375.84273781291267368942
8,9983.T  4519.T  2914.T  MSFT  JPM  NKE  BA  TRV ,1.43599446667567320901,33419.62020791586110135540,47990.38969696968706557527
8,9983.T  4519.T  6702.T  AAPL  MSFT  NKE  BA  TRV ,1.42158617983370660909,34435.03619344661274226382,48952.37155467719276202843
6,9983.T  4519.T  MSFT  NKE  BA  TRV ,1.41954840254466119198,36009.08435733303485903889,51116.63817654805461643264
7,9983.T  4519.T  MSFT  JPM  NKE  BA  TRV ,1.34263275693413741685,39107.83989692760223988444,52507.46689855075965169817
7,9983.T  4519.T  6702.T  AAPL  MSFT  NKE  BA ,1.28608884276500123889,41336.85554913619853323326,53162.86871673259156523272
6,9983.T  4519.T  7733.T  MSFT  NKE  BA ,1.28523511209566310143,42449.72969585619284771383,54557.88310408433608245105
7,9983.T  4519.T  AAPL  MSFT  AXP  BA  TRV ,1.21066054271298262357,45913.18938837064342806116,55585.28678260876040440053
5,9983.T  4519.T  MSFT  NKE  BA ,1.20822871676157195253,47398.74781423155218362808,57268.52824769435392227024
4,4519.T  MSFT  NKE  BA ,1.09976939265197604101,52289.27986555200914153829,57506.14955994732736144215
6,8035.T  4519.T  MSFT  NKE  BA  TRV ,1.11929508170120084465,52649.21118108361406484619,58930.00313043475762242451
6,9983.T  4519.T  MSFT  NKE  AXP  BA ,1.09226519505752928119,54590.55181931780680315569,59627.35973122531868284568
5,9983.T  4519.T  MSFT  JPM  BA ,1.08317675776884070338,55703.92243439661979209632,60337.19409749671467579901
5,9983.T  4519.T  MSFT  AXP  BA ,1.11451320582901280964,56056.29828290905425092205,62475.48470619235740741715
5,4519.T  AAPL  MSFT  AXP  BA ,1.07302943426332264565,58247.92684496095898794010,62501.73998945985658792779
5,4519.T  MSFT  JPM  AXP  BA ,1.02691003785227952250,61737.70001856533053796738,63399.06386297760036541149
6,9983.T  4063.T  4519.T  MSFT  AXP  BA ,0.97735612485046141629,65288.59585135495581198484,63810.20903820818784879521
4,4519.T  MSFT  AXP  BA ,0.97984292911909587342,65331.85901841731538297608,64014.96010540184215642512
7,9983.T  4519.T  MSFT  NKE  INTC  AXP  BA ,0.92806693391268613169,70053.71175848037819378078,65014.53348089597420766950
5,4063.T  4519.T  MSFT  AXP  BA ,0.92478670503946369674,70657.78747718344675377011,65343.38246640316356206313
4,9983.T  MSFT  AXP  BA ,0.95548613553980310531,70815.14747043050010688603,67662.89159420289797708392
6,9983.T  8035.T  4519.T  NKE  AXP  BA ,0.85607718435887014685,79168.25543287684558890760,67774.13720158103387802839
3,MSFT  AXP  BA ,0.90280007690749286553,79352.82403209125914145261,71639.73563899873988702893
5,8035.T  4519.T  MSFT  AXP  BA ,0.85043794674262751521,84642.14788577343279030174,71982.89445586298825219274
3,9983.T  AXP  BA ,0.83888436853457371001,86191.48246248852228745818,72304.68733860347128938884
5,9983.T  8035.T  4519.T  AXP  BA ,0.77874512009283125558,92994.86041821702383458614,72419.29374440049286931753
7,4519.T  NKE  DIS  CRM  INTC  AXP  BA ,0.76790428941744848235,94481.49862649747228715569,72552.74806587617786135525
5,8035.T  4519.T  JPM  AXP  BA ,0.76069182190688988676,96416.01340912417799700052,73342.87290118579403497279
3,JPM  AXP  BA ,0.75846253714168809790,97445.10539625503588467836,73908.46187088279111776501
4,4519.T  DIS  AXP  BA ,0.75177611206413286205,99115.62957704724976792932,74512.76264822135271970183
6,8035.T  4519.T  NKE  INTC  AXP  BA ,0.75050611839996361763,99475.02939250107738189399,74656.61818708827195223421
4,8035.T  4519.T  AXP  BA ,0.74683335127749705951,102218.46398949864669702947,76340.15802371542667970061
8,8035.T  4519.T  NKE  DIS  CRM  INTC  AXP  BA ,0.71168046103691795512,107382.12177804825478233397,76421.75793412384518887848
5,8035.T  MSFT  CRM  AXP  BA ,0.69348097474986791777,111226.19375012168893590569,77133.24925955205981153995
6,NKE  DIS  CRM  INTC  AXP  BA ,0.69635139921572941635,111725.93016594766231719404,77800.50779973652970511466
7,8035.T  4519.T  NKE  DIS  INTC  AXP  BA ,0.67452503076603664844,115388.22498869849368929863,77832.24601054021331947297
6,MSFT  DIS  CRM  INTC  AXP  BA ,0.68418466043495440587,115791.51184190492494963109,79222.77621080372773576528
4,8035.T  MSFT  AXP  BA ,0.67441757518460188070,118004.56325291613757144660,79584.35140974968089722097
2,AXP  BA ,0.66530601640881636971,120841.68191825466055888683,80396.69801317530800588429
5,8035.T  NKE  INTC  AXP  BA ,0.65384318695119492126,124690.38281705448753200471,81527.95728326741664204746
5,MSFT  DIS  INTC  AXP  BA ,0.63067910104424818041,129527.46529510838445276022,81690.26537285900849383324
4,8035.T  CRM  AXP  BA ,0.62935447684390433132,131528.58138619034434668720,82778.10152832671883516014
5,8035.T  MSFT  INTC  AXP  BA ,0.62715529548055537479,132720.94692904932890087366,83236.64468774704437237233
5,DIS  CRM  INTC  AXP  BA ,0.62477017275627599879,134840.21027454602881334722,84244.14146772070671431720
3,DIS  AXP  BA ,0.62119750228091219491,137856.60910935429274104536,85636.18125164693628903478
3,8035.T  AXP  BA ,0.62301622566859071739,141478.42443538128281943500,88143.35400527015735860914
4,DIS  INTC  AXP  BA ,0.57506008301255506776,154036.46594039746560156345,88580.22289064558572135866
4,8035.T  INTC  AXP  BA ,0.56628917896301966817,159649.20684462439385242760,90407.61826613964512944221
5,8035.T  DIS  CRM  INTC  BA ,0.54595645478509446935,166111.56559657992329448462,90689.68145191043731756508
5,8035.T  DIS  INTC  AXP  BA ,0.53584638423354113979,171008.10438823408912867308,91634.07441106719488743693
2,DIS  BA ,0.50963562222189973117,181783.89953803180833347142,92643.55075098815723322332
2,8035.T  BA ,0.52491510179819778070,183857.34894575580256059766,96509.49903820818872191012
3,8035.T  INTC  BA ,0.49737842606723348116,194503.67881587904412299395,96741.93363372862222604454
2,DIS  INTC ,0.39332570431940583333,246023.24136224199901334941,96767.26468774701061192900
2,8035.T  INTC ,0.40701271130805483089,247248.32954615264316089451,100633.21297496702754870057
1,8035.T ,0.33965824475627881540,305745.59416988148586824536,103849.01185770750453229994

Runtime,1.89500000000000001776
