Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
416,40232.09955,16176.9683,0.402091,6,UNH{16.284987%} PG{24.173028%} CVX{32.315522%} KO{10.687023%} CRM{0.254453%} TRV{16.284987%} ,
417,40234.36922,16177.83663,0.40209,5,UNH{16.923077%} PG{24.358974%} CVX{32.564103%} KO{9.487179%} TRV{16.666667%} ,
418,40238.81518,16178.53195,0.402063,6,UNH{16.153846%} PG{24.615385%} CVX{32.307692%} KO{10.256410%} CRM{0.256410%} TRV{16.410256%} ,
419,40252.80646,16184.99215,0.402084,6,UNH{16.624041%} PG{24.552430%} CVX{32.480818%} KO{9.718670%} AMGN{0.255754%} TRV{16.368286%} ,
420,40252.9045,16187.38523,0.402142,6,UNH{16.326531%} PG{24.489796%} CVX{32.397959%} KO{9.948980%} CRM{0.255102%} TRV{16.581633%} ,
421,40253.3862,16188.47188,0.402164,5,UNH{16.879795%} PG{23.785166%} CVX{32.225064%} KO{10.485934%} TRV{16.624041%} ,
422,40263.38834,16189.02134,0.402078,6,UNH{16.666667%} PG{24.615385%} CVX{32.564103%} KO{9.487179%} AMGN{0.256410%} TRV{16.410256%} ,
423,40267.40317,16198.60321,0.402276,6,UNH{16.452442%} PG{24.421594%} CVX{32.647815%} KO{9.768638%} CRM{0.257069%} TRV{16.452442%} ,
424,40283.86785,16204.75715,0.402264,6,UNH{16.494845%} PG{24.484536%} CVX{32.731959%} KO{9.536082%} CRM{0.257732%} TRV{16.494845%} ,
425,40288.91765,16207.74685,0.402288,5,UNH{16.624041%} PG{24.552430%} CVX{32.480818%} KO{9.974425%} TRV{16.368286%} ,
426,40313.98264,16215.21829,0.402223,6,UNH{16.581633%} PG{23.724490%} CVX{32.397959%} KO{10.459184%} CRM{0.255102%} TRV{16.581633%} ,
427,40330.74399,16222.7448,0.402243,5,UNH{16.751269%} PG{23.857868%} CVX{32.233503%} KO{10.659898%} TRV{16.497462%} ,
428,40347.1346,16235.93547,0.402406,5,UNH{16.879795%} PG{23.785166%} CVX{32.480818%} KO{10.485934%} TRV{16.368286%} ,
429,40363.98551,16236.65129,0.402256,5,UNH{16.709512%} PG{24.421594%} CVX{32.390746%} KO{9.768638%} TRV{16.709512%} ,
430,40372.37367,16243.87388,0.402351,5,UNH{16.923077%} PG{24.102564%} CVX{32.564103%} KO{9.743590%} TRV{16.666667%} ,
431,40390.60891,16246.66251,0.402239,6,UNH{16.284987%} PG{24.173028%} CVX{32.315522%} KO{10.432570%} CRM{0.254453%} TRV{16.539440%} ,
432,40392.95924,16251.02927,0.402323,5,UNH{16.966581%} PG{24.164524%} CVX{32.647815%} KO{9.511568%} TRV{16.709512%} ,
433,40398.85646,16252.87987,0.40231,6,UNH{16.326531%} PG{24.234694%} CVX{32.397959%} KO{10.204082%} CRM{0.255102%} TRV{16.581633%} ,
434,40409.72912,16255.14269,0.402258,5,UNH{17.010309%} PG{24.226804%} CVX{32.731959%} KO{9.278351%} TRV{16.752577%} ,
435,40414.15197,16261.45088,0.40237,6,UNH{16.410256%} PG{24.358974%} CVX{32.564103%} KO{9.743590%} CRM{0.256410%} TRV{16.666667%} ,
436,40420.3015,16262.96678,0.402346,5,UNH{16.539440%} PG{24.173028%} CVX{32.315522%} KO{10.687023%} TRV{16.284987%} ,
437,40421.86592,16266.66625,0.402422,5,UNH{16.581633%} PG{24.234694%} CVX{32.397959%} KO{10.459184%} TRV{16.326531%} ,
438,40428.20745,16267.88384,0.402389,5,UNH{17.135550%} PG{23.273657%} CVX{32.480818%} KO{10.485934%} TRV{16.624041%} ,
439,40431.77357,16268.60627,0.402372,6,UNH{16.452442%} PG{24.421594%} CVX{32.647815%} KO{9.511568%} CRM{0.257069%} TRV{16.709512%} ,
440,40437.10646,16269.80445,0.402348,5,UNH{16.452442%} PG{24.678663%} CVX{32.390746%} KO{10.025707%} TRV{16.452442%} ,
441,40437.1246,16270.78156,0.402372,5,UNH{16.581633%} PG{24.489796%} CVX{32.397959%} KO{9.948980%} TRV{16.581633%} ,
442,40450.87537,16275.32184,0.402348,6,UNH{16.494845%} PG{24.484536%} CVX{32.731959%} KO{9.278351%} CRM{0.257732%} TRV{16.752577%} ,
443,40455.08719,16284.18243,0.402525,5,UNH{16.709512%} PG{24.421594%} CVX{32.647815%} KO{9.768638%} TRV{16.452442%} ,
444,40466.20319,16287.73422,0.402502,5,UNH{16.752577%} PG{24.484536%} CVX{32.731959%} KO{9.536082%} TRV{16.494845%} ,
445,40484.2919,16291.27683,0.40241,6,UNH{16.112532%} PG{24.552430%} CVX{32.480818%} KO{10.230179%} CRM{0.255754%} TRV{16.368286%} ,
446,40486.49043,16294.43308,0.402466,5,UNH{16.795866%} PG{24.547804%} CVX{32.816537%} KO{9.302326%} TRV{16.537468%} ,
447,40490.94237,16294.7281,0.402429,5,UNH{16.793893%} PG{23.664122%} CVX{32.315522%} KO{10.687023%} TRV{16.539440%} ,
448,40494.20058,16298.61462,0.402493,5,UNH{16.836735%} PG{23.724490%} CVX{32.397959%} KO{10.459184%} TRV{16.581633%} ,
449,40506.38393,16305.46116,0.402541,5,UNH{16.879795%} PG{23.785166%} CVX{32.480818%} KO{10.230179%} TRV{16.624041%} ,
450,40526.01986,16308.01012,0.402408,5,UNH{16.931217%} PG{24.074074%} CVX{32.539683%} KO{9.523810%} TRV{16.931217%} ,
451,40533.25011,16316.96373,0.402557,5,UNH{16.966581%} PG{23.907455%} CVX{32.647815%} KO{9.768638%} TRV{16.709512%} ,
452,40547.89698,16321.5355,0.402525,5,UNH{17.010309%} PG{23.969072%} CVX{32.731959%} KO{9.536082%} TRV{16.752577%} ,
453,40552.84001,16323.98115,0.402536,6,UNH{16.410256%} PG{23.846154%} CVX{32.564103%} KO{10.512821%} CRM{0.256410%} TRV{16.410256%} ,
454,40564.44767,16325.81926,0.402466,5,UNH{17.054264%} PG{24.031008%} CVX{32.816537%} KO{9.302326%} TRV{16.795866%} ,
455,40572.98485,16326.27511,0.402393,5,UNH{16.497462%} PG{24.111675%} CVX{32.233503%} KO{10.659898%} TRV{16.497462%} ,
456,40575.5747,16334.72777,0.402575,6,UNH{16.452442%} PG{24.164524%} CVX{32.647815%} KO{9.768638%} CRM{0.257069%} TRV{16.709512%} ,
457,40582.05714,16336.2762,0.402549,5,UNH{16.581633%} PG{24.234694%} CVX{32.397959%} KO{10.204082%} TRV{16.581633%} ,
458,40591.97953,16341.5276,0.40258,6,UNH{16.494845%} PG{24.226804%} CVX{32.731959%} KO{9.536082%} CRM{0.257732%} TRV{16.752577%} ,
459,40600.70667,16343.62847,0.402545,6,UNH{16.537468%} PG{24.289406%} CVX{32.816537%} KO{9.302326%} CRM{0.258398%} TRV{16.795866%} ,
460,40600.9745,16346.5979,0.402616,5,UNH{16.537468%} PG{24.547804%} CVX{32.558140%} KO{9.819121%} TRV{16.537468%} ,
461,40602.33184,16347.03009,0.402613,5,UNH{16.666667%} PG{24.358974%} CVX{32.564103%} KO{9.743590%} TRV{16.666667%} ,
462,40610.47756,16350.62706,0.402621,5,UNH{16.580311%} PG{24.611399%} CVX{32.642487%} KO{9.585492%} TRV{16.580311%} ,
463,40620.06091,16354.18549,0.402614,5,UNH{16.709512%} PG{24.421594%} CVX{32.647815%} KO{9.511568%} TRV{16.709512%} ,
464,40633.79255,16358.29891,0.402579,5,UNH{16.752577%} PG{24.484536%} CVX{32.731959%} KO{9.278351%} TRV{16.752577%} ,
465,40644.94064,16362.36067,0.402568,5,UNH{16.666667%} PG{24.739583%} CVX{32.812500%} KO{9.114583%} TRV{16.666667%} ,
466,40650.42916,16362.74051,0.402523,5,UNH{17.105263%} PG{23.947368%} CVX{32.894737%} KO{9.210526%} TRV{16.842105%} ,
467,40655.16603,16364.91351,0.40253,5,UNH{16.795866%} PG{24.547804%} CVX{32.816537%} KO{9.043928%} TRV{16.795866%} ,
468,40657.23036,16371.2271,0.402665,5,UNH{16.879795%} PG{23.529412%} CVX{32.480818%} KO{10.485934%} TRV{16.624041%} ,
469,40678.26786,16381.01618,0.402697,5,UNH{16.410256%} PG{24.615385%} CVX{32.564103%} KO{10.000000%} TRV{16.410256%} ,
470,40689.96974,16387.33864,0.402737,5,UNH{16.452442%} PG{24.678663%} CVX{32.647815%} KO{9.768638%} TRV{16.452442%} ,
471,40708.70329,16388.99114,0.402592,6,UNH{16.368286%} PG{23.785166%} CVX{32.480818%} KO{10.485934%} CRM{0.255754%} TRV{16.624041%} ,
472,40711.47637,16389.97401,0.402589,6,UNH{16.797900%} PG{23.884514%} CVX{33.070866%} KO{9.186352%} CRM{0.262467%} TRV{16.797900%} ,
473,40712.11497,16393.42258,0.402667,6,UNH{16.410256%} PG{23.846154%} CVX{32.564103%} KO{10.256410%} CRM{0.256410%} TRV{16.666667%} ,
474,40729.47041,16393.47357,0.402497,6,UNH{16.842105%} PG{23.947368%} CVX{33.157895%} KO{8.947368%} CRM{0.263158%} TRV{16.842105%} ,
475,40730.79061,16394.02417,0.402497,6,UNH{16.537468%} PG{24.547804%} CVX{32.558140%} KO{9.302326%} AMGN{0.258398%} TRV{16.795866%} ,
476,40732.2423,16402.68977,0.402695,5,UNH{16.580311%} PG{24.870466%} CVX{32.901554%} KO{9.067358%} TRV{16.580311%} ,
477,40738.41352,16409.56037,0.402803,5,UNH{16.666667%} PG{23.846154%} CVX{32.564103%} KO{10.512821%} TRV{16.410256%} ,
478,40744.83802,16410.1898,0.402755,6,UNH{16.537468%} PG{24.031008%} CVX{32.816537%} KO{9.560724%} CRM{0.258398%} TRV{16.795866%} ,
479,40759.66012,16412.8131,0.402673,5,UNH{16.494845%} PG{24.484536%} CVX{32.474227%} KO{9.793814%} TRV{16.752577%} ,
480,40760.42497,16415.56158,0.402733,6,UNH{16.580311%} PG{24.093264%} CVX{32.901554%} KO{9.326425%} CRM{0.259067%} TRV{16.839378%} ,
481,40762.88812,16420.30699,0.402825,5,UNH{16.709512%} PG{24.164524%} CVX{32.647815%} KO{9.768638%} TRV{16.709512%} ,
482,40773.847,16424.50467,0.40282,5,UNH{16.752577%} PG{24.226804%} CVX{32.731959%} KO{9.536082%} TRV{16.752577%} ,
483,40792.83836,16431.39058,0.402801,5,UNH{16.795866%} PG{24.289406%} CVX{32.816537%} KO{9.302326%} TRV{16.795866%} ,
484,40811.26311,16436.6781,0.402749,5,UNH{16.839378%} PG{24.352332%} CVX{32.901554%} KO{9.067358%} TRV{16.839378%} ,
485,40811.43427,16436.8127,0.40275,6,UNH{16.494845%} PG{24.484536%} CVX{32.731959%} KO{9.536082%} AMGN{0.257732%} TRV{16.494845%} ,
486,40813.19362,16436.99304,0.402737,5,UNH{16.879795%} PG{23.273657%} CVX{32.480818%} KO{10.741688%} TRV{16.624041%} ,
487,40820.55087,16440.90942,0.402761,6,UNH{16.537468%} PG{24.547804%} CVX{32.816537%} KO{9.302326%} AMGN{0.258398%} TRV{16.537468%} ,
488,40824.39976,16441.76215,0.402744,5,UNH{16.753927%} PG{24.607330%} CVX{32.984293%} KO{8.900524%} TRV{16.753927%} ,
489,40824.90588,16442.62199,0.40276,5,UNH{16.368286%} PG{24.296675%} CVX{32.480818%} KO{10.485934%} TRV{16.368286%} ,
490,40826.73456,16446.86638,0.402846,5,UNH{16.410256%} PG{24.358974%} CVX{32.564103%} KO{10.256410%} TRV{16.410256%} ,
491,40836.14383,16453.46015,0.402914,5,UNH{16.452442%} PG{24.421594%} CVX{32.647815%} KO{10.025707%} TRV{16.452442%} ,
492,40847.18039,16459.69835,0.402958,5,UNH{16.494845%} PG{24.484536%} CVX{32.731959%} KO{9.793814%} TRV{16.494845%} ,
493,40856.40457,16463.96358,0.402971,5,UNH{16.537468%} PG{24.547804%} CVX{32.816537%} KO{9.560724%} TRV{16.537468%} ,
494,40867.30229,16464.31369,0.402873,5,UNH{17.098446%} PG{23.575130%} CVX{32.901554%} KO{9.585492%} TRV{16.839378%} ,
495,40870.72275,16469.33536,0.402962,5,UNH{16.580311%} PG{24.611399%} CVX{32.901554%} KO{9.326425%} TRV{16.580311%} ,
496,40884.686,16469.34613,0.402824,5,UNH{17.142857%} PG{23.636364%} CVX{32.987013%} KO{9.350649%} TRV{16.883117%} ,
497,40891.092,16476.42733,0.402934,5,UNH{16.623377%} PG{24.675325%} CVX{32.987013%} KO{9.090909%} TRV{16.623377%} ,
498,40898.30985,16479.0018,0.402926,5,UNH{16.666667%} PG{23.846154%} CVX{32.564103%} KO{10.256410%} TRV{16.666667%} ,
499,40908.17008,16480.81619,0.402873,5,UNH{16.666667%} PG{24.739583%} CVX{33.072917%} KO{8.854167%} TRV{16.666667%} ,
500,40914.10622,16483.55539,0.402882,5,UNH{16.537468%} PG{24.289406%} CVX{32.558140%} KO{9.819121%} TRV{16.795866%} ,
501,40919.50769,16490.89748,0.403008,5,UNH{16.752577%} PG{23.969072%} CVX{32.731959%} KO{9.793814%} TRV{16.752577%} ,
502,40936.03507,16497.9519,0.403018,5,UNH{16.795866%} PG{24.031008%} CVX{32.816537%} KO{9.560724%} TRV{16.795866%} ,
503,40951.66927,16503.32368,0.402995,5,UNH{16.839378%} PG{24.093264%} CVX{32.901554%} KO{9.326425%} TRV{16.839378%} ,
504,40968.19452,16508.00055,0.402947,5,UNH{16.883117%} PG{24.155844%} CVX{32.987013%} KO{9.090909%} TRV{16.883117%} ,
505,40975.75798,16511.63844,0.402961,5,UNH{16.666667%} PG{23.697917%} CVX{32.552083%} KO{10.416667%} TRV{16.666667%} ,
506,40980.67907,16512.90363,0.402944,5,UNH{16.410256%} PG{24.102564%} CVX{32.564103%} KO{10.512821%} TRV{16.410256%} ,
507,40984.45068,16515.07311,0.402959,5,UNH{16.797900%} PG{24.409449%} CVX{33.070866%} KO{8.923885%} TRV{16.797900%} ,
508,40986.85296,16519.17023,0.403036,5,UNH{16.710183%} PG{23.759791%} CVX{32.637076%} KO{10.182768%} TRV{16.710183%} ,
509,41000.69611,16523.4632,0.403004,5,UNH{16.452442%} PG{24.421594%} CVX{32.647815%} KO{9.768638%} TRV{16.709512%} ,
510,41002.7548,16530.44064,0.403154,5,UNH{16.537468%} PG{24.289406%} CVX{32.816537%} KO{9.819121%} TRV{16.537468%} ,
511,41014.32307,16535.89668,0.403174,5,UNH{16.580311%} PG{24.352332%} CVX{32.901554%} KO{9.585492%} TRV{16.580311%} ,
512,41039.88169,16539.64727,0.403014,5,UNH{16.580311%} PG{24.611399%} CVX{32.901554%} KO{9.067358%} TRV{16.839378%} ,
513,41045.16856,16544.2064,0.403073,5,UNH{16.886544%} PG{24.010554%} CVX{32.981530%} KO{9.234828%} TRV{16.886544%} ,
514,41046.44281,16547.63029,0.403144,5,UNH{16.666667%} PG{24.479167%} CVX{33.072917%} KO{9.114583%} TRV{16.666667%} ,
515,41058.78294,16548.76849,0.403051,6,UNH{16.580311%} PG{23.575130%} CVX{32.901554%} KO{9.844560%} CRM{0.259067%} TRV{16.839378%} ,
516,41064.12301,16549.53329,0.403017,5,UNH{16.931217%} PG{24.074074%} CVX{33.068783%} KO{8.994709%} TRV{16.931217%} ,
517,41070.40331,16554.23014,0.40307,5,UNH{16.580311%} PG{24.093264%} CVX{32.642487%} KO{9.844560%} TRV{16.839378%} ,
518,41071.49947,16555.89636,0.403099,5,UNH{16.710183%} PG{24.543081%} CVX{33.159269%} KO{8.877285%} TRV{16.710183%} ,
519,41075.90395,16556.48733,0.403071,6,UNH{16.623377%} PG{23.636364%} CVX{32.987013%} KO{9.610390%} CRM{0.259740%} TRV{16.883117%} ,
520,41085.48704,16561.76194,0.403105,5,UNH{16.623377%} PG{24.155844%} CVX{32.727273%} KO{9.610390%} TRV{16.883117%} ,
521,41089.8038,16562.85456,0.403089,5,UNH{16.237113%} PG{24.742268%} CVX{32.731959%} KO{9.793814%} TRV{16.494845%} ,
522,41101.97697,16565.70492,0.403039,6,UNH{16.537468%} V{0.258398%} PG{24.031008%} CVX{32.816537%} KO{9.560724%} TRV{16.795866%} ,
523,41111.37753,16568.87801,0.403024,6,UNH{16.710183%} PG{23.759791%} CVX{33.159269%} KO{9.138381%} CRM{0.261097%} TRV{16.971279%} ,
524,41112.77823,16574.90667,0.403157,5,UNH{16.321244%} PG{24.870466%} CVX{32.901554%} KO{9.326425%} TRV{16.580311%} ,
525,41119.79599,16575.24798,0.403097,5,UNH{16.710183%} PG{24.281984%} CVX{32.898172%} KO{9.138381%} TRV{16.971279%} ,
526,41129.22773,16577.23164,0.403052,6,UNH{16.797900%} PG{23.622047%} CVX{33.333333%} KO{9.186352%} CRM{0.262467%} TRV{16.797900%} ,
527,41130.2224,16581.99864,0.403158,5,UNH{16.363636%} PG{24.935065%} CVX{32.987013%} KO{9.090909%} TRV{16.623377%} ,
528,41141.33553,16582.34506,0.403058,5,UNH{16.410256%} PG{24.102564%} CVX{32.564103%} KO{10.256410%} TRV{16.666667%} ,
529,41143.64313,16585.51611,0.403112,5,UNH{16.452442%} PG{23.907455%} CVX{32.647815%} KO{10.539846%} TRV{16.452442%} ,
530,41143.86123,16586.20046,0.403127,5,UNH{16.406250%} PG{25.000000%} CVX{33.072917%} KO{8.854167%} TRV{16.666667%} ,
531,41147.06651,16590.09174,0.40319,5,UNH{17.015707%} PG{23.821990%} CVX{33.246073%} KO{9.162304%} TRV{16.753927%} ,
532,41161.9186,16596.4688,0.4032,5,UNH{16.494845%} PG{24.226804%} CVX{32.731959%} KO{9.793814%} TRV{16.752577%} ,
533,41169.81643,16600.92107,0.40323,5,UNH{16.537468%} PG{24.289406%} CVX{32.816537%} KO{9.560724%} TRV{16.795866%} ,
534,41178.95459,16610.07406,0.403363,5,UNH{16.623377%} PG{24.155844%} CVX{32.987013%} KO{9.610390%} TRV{16.623377%} ,
535,41201.24085,16613.38482,0.403225,5,UNH{16.623377%} PG{24.415584%} CVX{32.987013%} KO{9.090909%} TRV{16.883117%} ,
536,41212.7392,16622.98176,0.403346,5,UNH{16.710183%} PG{24.281984%} CVX{33.159269%} KO{9.138381%} TRV{16.710183%} ,
537,41228.61507,16625.09676,0.403242,5,UNH{16.623377%} PG{23.636364%} CVX{32.727273%} KO{10.389610%} TRV{16.623377%} ,
538,41233.32336,16630.09395,0.403317,5,UNH{16.666667%} PG{23.697917%} CVX{32.812500%} KO{10.156250%} TRV{16.666667%} ,
539,41247.66438,16638.25493,0.403374,5,UNH{16.710183%} PG{23.759791%} CVX{32.898172%} KO{9.921671%} TRV{16.710183%} ,
540,41258.30984,16643.64523,0.403401,5,UNH{16.753927%} PG{23.821990%} CVX{32.984293%} KO{9.685864%} TRV{16.753927%} ,
541,41273.92412,16650.0393,0.403403,5,UNH{16.797900%} PG{23.884514%} CVX{33.070866%} KO{9.448819%} TRV{16.797900%} ,
542,41290.30511,16655.72176,0.403381,5,UNH{16.842105%} PG{23.947368%} CVX{33.157895%} KO{9.210526%} TRV{16.842105%} ,
543,41300.02285,16656.22086,0.403298,5,UNH{16.971279%} PG{23.759791%} CVX{33.159269%} KO{9.138381%} TRV{16.971279%} ,
544,41309.68084,16659.32697,0.403279,6,UNH{16.753927%} V{0.261780%} PG{23.821990%} CVX{33.246073%} KO{9.162304%} TRV{16.753927%} ,
545,41315.18282,16662.94586,0.403313,5,UNH{16.494845%} PG{23.969072%} CVX{32.731959%} KO{10.051546%} TRV{16.752577%} ,
546,41315.75221,16664.38094,0.403342,5,UNH{16.886544%} PG{24.010554%} CVX{33.245383%} KO{8.970976%} TRV{16.886544%} ,
547,41316.39442,16664.57448,0.40334,5,UNH{17.060367%} PG{23.622047%} CVX{33.333333%} KO{9.186352%} TRV{16.797900%} ,
548,41320.16887,16667.39814,0.403372,5,UNH{16.537468%} PG{24.031008%} CVX{32.816537%} KO{9.819121%} TRV{16.795866%} ,
549,41330.10113,16672.85418,0.403407,5,UNH{16.580311%} PG{24.093264%} CVX{32.901554%} KO{9.585492%} TRV{16.839378%} ,
550,41346.7611,16680.30171,0.403425,5,UNH{16.623377%} PG{24.155844%} CVX{32.987013%} KO{9.350649%} TRV{16.883117%} ,
551,41362.43143,16686.0666,0.403411,5,UNH{16.666667%} PG{24.218750%} CVX{33.072917%} KO{9.114583%} TRV{16.927083%} ,
552,41382.75938,16687.43705,0.403246,5,UNH{16.580311%} PG{23.575130%} CVX{32.642487%} KO{10.362694%} TRV{16.839378%} ,
553,41385.87248,16694.33267,0.403382,5,UNH{16.710183%} PG{24.281984%} CVX{33.159269%} KO{8.877285%} TRV{16.971279%} ,
554,41396.78454,16695.35034,0.403301,5,UNH{16.237113%} PG{24.226804%} CVX{32.731959%} KO{10.309278%} TRV{16.494845%} ,
555,41402.20633,16701.61338,0.403399,5,UNH{16.666667%} PG{23.697917%} CVX{32.812500%} KO{9.895833%} TRV{16.927083%} ,
556,41417.05211,16704.28361,0.403319,6,UNH{16.580311%} V{0.259067%} PG{23.575130%} CVX{32.901554%} KO{9.844560%} TRV{16.839378%} ,
557,41417.43638,16709.60584,0.403444,5,UNH{16.710183%} PG{23.759791%} CVX{32.898172%} KO{9.660574%} TRV{16.971279%} ,
558,41430.57446,16711.44248,0.40336,6,UNH{16.623377%} V{0.259740%} PG{23.636364%} CVX{32.987013%} KO{9.610390%} TRV{16.883117%} ,
559,41430.76187,16715.55777,0.403458,5,UNH{16.753927%} PG{23.821990%} CVX{32.984293%} KO{9.424084%} TRV{17.015707%} ,
560,41444.06726,16717.47868,0.403374,6,UNH{16.666667%} V{0.260417%} PG{23.697917%} CVX{33.072917%} KO{9.375000%} TRV{16.927083%} ,
561,41445.71043,16721.13744,0.403447,5,UNH{16.797900%} PG{23.884514%} CVX{33.070866%} KO{9.186352%} TRV{17.060367%} ,
562,41464.43076,16733.31652,0.403558,5,UNH{16.492147%} PG{24.607330%} CVX{33.246073%} KO{8.900524%} TRV{16.753927%} ,
563,41476.92909,16735.74918,0.403495,5,UNH{16.580311%} PG{23.575130%} CVX{32.901554%} KO{10.362694%} TRV{16.580311%} ,
564,41483.14919,16739.49976,0.403525,5,UNH{16.580311%} PG{23.834197%} CVX{32.901554%} KO{9.844560%} TRV{16.839378%} ,
565,41485.29208,16739.89995,0.403514,5,UNH{16.535433%} PG{24.671916%} CVX{33.333333%} KO{8.661417%} TRV{16.797900%} ,
566,41487.6506,16743.63653,0.403581,5,UNH{16.623377%} PG{23.636364%} CVX{32.987013%} KO{10.129870%} TRV{16.623377%} ,
567,41494.20688,16748.63373,0.403638,5,UNH{16.666667%} PG{23.697917%} CVX{33.072917%} KO{9.895833%} TRV{16.666667%} ,
568,41511.5698,16757.33962,0.403679,5,UNH{16.710183%} PG{23.759791%} CVX{33.159269%} KO{9.660574%} TRV{16.710183%} ,
569,41523.83631,16762.64567,0.403687,5,UNH{16.753927%} PG{23.821990%} CVX{33.246073%} KO{9.424084%} TRV{16.753927%} ,
570,41542.50076,16769.58466,0.403673,5,UNH{16.797900%} PG{23.884514%} CVX{33.333333%} KO{9.186352%} TRV{16.797900%} ,
571,41559.26496,16771.37892,0.403553,6,UNH{16.535433%} V{0.262467%} PG{24.146982%} CVX{33.333333%} KO{8.923885%} TRV{16.797900%} ,
572,41560.71573,16775.26711,0.403633,5,UNH{16.842105%} PG{23.947368%} CVX{33.421053%} KO{8.947368%} TRV{16.842105%} ,
573,41573.98478,16776.69124,0.403538,5,UNH{16.710183%} PG{23.498695%} CVX{32.898172%} KO{9.921671%} TRV{16.971279%} ,
574,41582.39364,16779.30796,0.40352,6,UNH{16.578947%} V{0.263158%} PG{24.210526%} CVX{33.421053%} KO{8.684211%} TRV{16.842105%} ,
575,41589.19439,16784.47121,0.403578,5,UNH{16.886544%} PG{24.010554%} CVX{33.509235%} KO{8.707124%} TRV{16.886544%} ,
576,41604.336,16785.26568,0.40345,6,UNH{16.622691%} V{0.263852%} PG{24.274406%} CVX{33.509235%} KO{8.443272%} TRV{16.886544%} ,
577,41605.50707,16786.82442,0.403476,5,UNH{16.753927%} PG{23.821990%} CVX{32.984293%} KO{9.162304%} TRV{17.277487%} ,
578,41612.84994,16790.25877,0.403487,5,UNH{16.931217%} PG{24.074074%} CVX{33.597884%} KO{8.465608%} TRV{16.931217%} ,
579,41613.61321,16794.991,0.403594,5,UNH{16.842105%} PG{23.684211%} CVX{33.157895%} KO{9.210526%} TRV{17.105263%} ,
580,41630.94367,16796.88379,0.403471,6,UNH{16.666667%} PG{23.697917%} CVX{33.072917%} KO{9.375000%} AMGN{0.260417%} TRV{16.927083%} ,
581,41631.36794,16802.55175,0.403603,6,UNH{16.230366%} V{0.261780%} PG{24.607330%} CVX{33.246073%} KO{8.900524%} TRV{16.753927%} ,
582,41637.83227,16803.83723,0.403571,5,UNH{16.886544%} PG{23.746702%} CVX{33.245383%} KO{8.970976%} TRV{17.150396%} ,
583,41641.34612,16806.14535,0.403593,5,UNH{16.580311%} PG{23.575130%} CVX{32.901554%} KO{10.103627%} TRV{16.839378%} ,
584,41647.58961,16807.01739,0.403553,6,UNH{16.842105%} V{0.263158%} PG{23.421053%} CVX{33.421053%} KO{9.210526%} TRV{16.842105%} ,
585,41649.65958,16810.36638,0.403614,5,UNH{16.623377%} PG{23.376623%} CVX{32.987013%} KO{10.389610%} TRV{16.623377%} ,
586,41652.94304,16813.86419,0.403666,5,UNH{16.623377%} PG{23.636364%} CVX{32.987013%} KO{9.870130%} TRV{16.883117%} ,
587,41653.70741,16815.55062,0.403699,5,UNH{16.666667%} PG{23.437500%} CVX{33.072917%} KO{10.156250%} TRV{16.666667%} ,
588,41663.7537,16820.0689,0.40371,5,UNH{16.666667%} PG{23.697917%} CVX{33.072917%} KO{9.635417%} TRV{16.927083%} ,
589,41678.60709,16830.00238,0.403804,5,UNH{16.753927%} PG{23.560209%} CVX{33.246073%} KO{9.685864%} TRV{16.753927%} ,
590,41695.10789,16837.29693,0.403819,5,UNH{16.797900%} PG{23.622047%} CVX{33.333333%} KO{9.448819%} TRV{16.797900%} ,
591,41709.94067,16842.79234,0.403808,5,UNH{16.842105%} PG{23.684211%} CVX{33.421053%} KO{9.210526%} TRV{16.842105%} ,
592,41736.03106,16846.92687,0.403654,5,UNH{16.842105%} PG{23.947368%} CVX{33.421053%} KO{8.684211%} TRV{17.105263%} ,
593,41736.26454,16852.35201,0.403782,5,UNH{16.886544%} PG{23.746702%} CVX{33.509235%} KO{8.970976%} TRV{16.886544%} ,
594,41757.05021,16858.22382,0.403722,5,UNH{16.931217%} PG{23.809524%} CVX{33.597884%} KO{8.730159%} TRV{16.931217%} ,
595,41782.96907,16864.69962,0.403626,5,UNH{16.935484%} PG{23.118280%} CVX{33.064516%} KO{9.677419%} TRV{17.204301%} ,
596,41783.61666,16865.47348,0.403638,5,UNH{16.976127%} PG{23.872679%} CVX{33.687003%} KO{8.488064%} TRV{16.976127%} ,
597,41789.4821,16871.63376,0.403729,5,UNH{16.886544%} PG{23.482850%} CVX{33.245383%} KO{9.234828%} TRV{17.150396%} ,
598,41809.06932,16878.50702,0.403704,5,UNH{16.931217%} PG{23.544974%} CVX{33.333333%} KO{8.994709%} TRV{17.195767%} ,
599,41818.17014,16879.06797,0.40363,5,UNH{17.027027%} PG{23.243243%} CVX{33.243243%} KO{9.189189%} TRV{17.297297%} ,
600,41818.56559,16882.55177,0.403709,5,UNH{16.666667%} PG{23.177083%} CVX{33.072917%} KO{10.416667%} TRV{16.666667%} ,
601,41822.222,16887.07005,0.403782,5,UNH{16.666667%} PG{23.437500%} CVX{33.072917%} KO{9.895833%} TRV{16.927083%} ,
602,41831.37579,16891.69748,0.403804,5,UNH{16.710183%} PG{23.237598%} CVX{33.159269%} KO{10.182768%} TRV{16.710183%} ,
603,41838.07328,16895.77594,0.403837,5,UNH{16.710183%} PG{23.498695%} CVX{33.159269%} KO{9.660574%} TRV{16.971279%} ,
