Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
5,8001.T 6902.T 2914.T NKE AXP ,0.22775843322175515215,57622.81506229963270016015,13124.08207641631815931760,7158
7,8306.T 8001.T 6902.T 8766.T 2914.T UNH NKE ,0.21891608079673827159,60716.01546669311937876046,13291.71214756260087597184,122366
9,8306.T 8001.T 8031.T 6902.T 2914.T 5108.T UNH CVX NKE ,0.21895567564074819300,60772.52932480046729324386,13306.49021870886826945934,113788
3,8001.T WMT NKE ,0.21829880898271461498,61246.52996395039372146130,13370.04454545451335434336,48128
8,8306.T 8001.T 8031.T 6902.T 2914.T UNH WMT NKE ,0.21811178637110248402,61347.01883027368603507057,13380.50786561265522323083,106474
4,8001.T 6702.T CVX NKE ,0.21857195597519704644,61794.34343977160460781306,13506.51051383396588789765,85695
7,8001.T 8031.T 6902.T 2914.T UNH CVX NKE ,0.22799236827542712636,61814.49506022170680807903,14093.23312252963842183817,125033
8,8306.T 8001.T 8031.T 6902.T 2914.T UNH CVX NKE ,0.23450150010743672779,63948.61782158644200535491,14996.04680895918318128679,107096
7,8306.T 8001.T 8031.T 6902.T 2914.T UNH NKE ,0.23808841281251713617,65384.16256762349075870588,15567.21148880107284639962,105733
3,8001.T 2914.T NKE ,0.26638612121719651427,66853.76877540952409617603,17808.91615283266946789809,81383
3,8001.T 8411.T NKE ,0.24629125626705083985,76184.18552862985234241933,18763.49876152832075604238,83141
5,8001.T 8031.T 5108.T CVX NKE ,0.23986767912945536341,78682.77382633578963577747,18873.45434519102127524093,92307
2,8001.T NKE ,0.26653958276715233877,78871.53758221586758736521,21022.38671936759055824950,12953
3,8306.T 8001.T NKE ,0.24552698754739793463,86018.21510091390518937260,21119.79322793148458003998,6428
5,8001.T 8031.T 2914.T CVX NKE ,0.23269798612353623235,90907.49200700045912526548,21153.99031357047351775691,31346
5,8001.T 8031.T 8411.T CVX NKE ,0.22933884986472627410,94720.99944096681429073215,21723.20506982870938372798,35488
3,8306.T 8031.T NKE ,0.23459929815301225342,96561.75060189633222762495,22653.31891963108864729293,6788
4,8001.T 8031.T 2914.T NKE ,0.24252464747936020029,97784.63914830834255553782,23715.18513833992619765922,12181
4,8001.T 8031.T 8411.T NKE ,0.23160202970418472534,105496.55315125967899803072,24433.21583662714692763984,13446
3,8001.T 8031.T NKE ,0.25095874325123113113,110904.51269887443049810827,27832.45712779973109718412,10899
4,8001.T 8031.T 8411.T 6954.T ,0.18576460071448613887,152135.49416500527877360582,28261.38932806324010016397,105957
4,8306.T 8001.T 8031.T 6954.T ,0.18459457093936251781,162666.28619780234294012189,30027.31330698287274572067,8668
2,8031.T 6954.T ,0.18020077745810916814,172042.40990740104462020099,31002.17602108036953723058,19926
4,8001.T 8031.T 8766.T 6954.T ,0.17870565443821073703,173821.40821928632794879377,31062.86851119894708972424,206042
3,8001.T 8031.T 6954.T ,0.18930881611114441787,174015.03765584045322611928,32942.58076416337280534208,85826
3,8306.T 8001.T 8031.T ,0.16917157823300854602,196288.90873052799724973738,33206.50447957839060109109,7482
2,8031.T 8766.T ,0.16173463527894049729,207021.53731591181713156402,33482.55283267456979956478,14226
3,8001.T 8031.T 8766.T ,0.16493047512242425823,209785.93743192680994980037,34600.09433465085749048740,10608
2,8001.T 8031.T ,0.17371841649895689019,225461.23603821272263303399,39166.76890645586536265910,10244
1,8031.T ,0.18150978675076645530,228535.45012326524010859430,41481.42081686429446563125,12408

Duration,15250
