Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn,Number of Computations
5,8306.T 4503.T JPM CRM WBA ,0.19700552143301794383,238264.60936898193904198706,46939.44360777061956468970,87146
1,CRM ,0.19384460179379048306,242351.32720945676555857062,46978.49651711376645835117,44700
5,8306.T JPM CRM GS WBA ,0.18340953877781396297,262062.34233938652323558927,48064.73333950046799145639,4999
5,8306.T JPM CRM TRV WBA ,0.18006145233250256399,268686.65327011141926050186,48380.10901017580908956006,24707
4,8306.T JPM CRM WBA ,0.17547515208298400391,289574.51116076746257022023,50813.13138529141724575311,4706
3,JPM CRM WBA ,0.16149045758554950170,329206.60478835174581035972,53163.72524745607370277867,82454
2,CRM WBA ,0.13229879234571817470,429379.04400266107404604554,56806.32898011104407487437,8719
1,WBA ,0.08774625825446459582,759396.70523219392634928226,66634.21941489361051935703,5872

Duration,15284
