AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
224.180,440.370,564.340,155.420,269.150,70.820,209.980,168.440,161.970,366.080,124.250,65.190,48.040,259.520,72.380,96.790,42.070,330.970,217.670,185.220,247.350,486.210,356.030,34.870,249.200,180.230,104.020,220.600,80.350,11.360
224.310,437.110,565.330,154.690,265.460,70.750,209.780,167.960,159.150,363.360,125.770,65.290,47.320,257.280,72.700,95.740,41.620,331.290,214.610,183.250,247.630,484.930,347.630,32.980,242.380,179.670,103.920,203.480,79.640,11.010
223.960,442.940,558.530,154.240,267.710,70.380,210.280,168.250,156.990,363.250,125.690,64.770,46.820,259.540,74.860,94.130,39.090,335.970,216.970,184.150,254.080,487.040,347.870,33.370,244.750,178.900,104.970,205.420,80.320,11.300
225.010,444.850,554.700,152.350,264.790,70.650,210.330,166.620,154.090,359.620,124.380,64.960,46.360,254.050,73.400,90.940,38.890,333.240,217.380,184.100,256.060,492.150,344.170,32.950,246.900,186.480,104.730,208.530,80.180,11.230
218.540,428.900,559.750,156.280,254.170,70.600,208.590,168.000,155.070,350.310,125.920,65.810,46.850,253.370,71.090,89.800,39.670,335.610,213.650,184.020,249.780,486.700,336.040,31.700,240.990,180.070,103.250,207.730,79.590,11.160
217.490,418.400,559.680,159.640,253.740,70.020,208.670,166.900,157.540,353.290,125.850,66.070,47.240,251.460,71.410,89.210,39.950,334.300,202.450,191.980,256.520,491.710,344.300,31.100,240.180,184.350,103.390,209.230,79.030,11.510
217.960,425.270,569.720,160.640,259.460,69.780,212.240,169.110,157.840,359.510,125.260,67.050,47.880,252.000,72.560,89.930,40.090,334.850,202.740,191.750,262.710,499.030,350.480,31.350,245.890,186.890,127.160,213.850,80.180,11.820
218.240,426.730,566.750,158.560,261.600,69.620,210.850,169.930,156.600,361.670,127.780,66.830,47.990,261.420,73.550,92.140,40.030,332.510,201.400,191.500,258.590,492.720,344.530,30.830,247.890,185.430,125.160,213.930,80.910,11.940
218.800,422.920,576.330,161.330,263.100,69.190,215.190,161.700,159.570,363.690,115.250,67.680,48.140,266.440,74.320,93.790,40.040,333.280,202.640,191.040,257.930,505.670,341.720,30.130,252.480,186.860,126.750,220.420,80.410,12.160
222.080,418.350,576.160,157.850,265.670,68.640,212.800,160.760,160.470,368.160,113.130,66.740,48.450,265.400,74.860,93.690,40.520,332.470,204.750,192.140,258.800,509.030,346.200,30.740,253.040,190.600,127.550,216.440,83.700,11.870
