Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
233,30498.55658,14562.48261,0.477481,10,MSFT{11.956522%} UNH{26.630435%} CVX{32.608696%} KO{2.173913%} NKE{0.271739%} DIS{4.076087%} AMGN{18.206522%} GS{0.271739%} INTC{1.630435%} TRV{2.173913%} ,
234,30498.69571,14562.99017,0.477496,9,MSFT{11.924119%} UNH{26.558266%} CVX{32.520325%} KO{2.710027%} DIS{4.065041%} AMGN{18.157182%} GS{0.271003%} INTC{1.626016%} TRV{2.168022%} ,
235,30515.02135,14564.61838,0.477293,11,MSFT{11.855670%} UNH{26.804124%} V{2.061856%} CVX{32.474227%} KO{1.030928%} DIS{3.608247%} AMGN{18.814433%} HON{0.515464%} GS{0.257732%} INTC{1.030928%} TRV{1.546392%} ,
236,30516.07659,14571.66908,0.477508,10,MSFT{11.989101%} UNH{26.158038%} V{0.544959%} CVX{32.697548%} KO{2.179837%} DIS{3.542234%} AMGN{18.801090%} GS{0.272480%} INTC{1.634877%} TRV{2.179837%} ,
237,30525.51853,14582.76553,0.477724,9,MSFT{11.688312%} UNH{26.233766%} V{2.077922%} CVX{31.948052%} NKE{0.259740%} DIS{3.896104%} AMGN{18.181818%} INTC{1.558442%} TRV{4.155844%} ,
238,30541.5584,14599.8668,0.478033,9,MSFT{11.718750%} UNH{26.302083%} CVX{32.031250%} KO{2.083333%} NKE{0.260417%} DIS{3.906250%} AMGN{17.708333%} INTC{1.822917%} TRV{4.166667%} ,
239,30546.54308,14607.45846,0.478203,9,MSFT{11.989101%} UNH{26.158038%} CVX{32.697548%} KO{2.724796%} DIS{3.542234%} AMGN{18.801090%} GS{0.272480%} INTC{1.634877%} TRV{2.179837%} ,
240,30559.59228,14613.50163,0.478197,10,MSFT{11.891892%} UNH{26.486486%} CVX{32.432432%} KO{2.162162%} NKE{0.270270%} DIS{4.054054%} AMGN{18.648649%} GS{0.270270%} INTC{1.621622%} TRV{2.162162%} ,
241,30560.32692,14614.11277,0.478205,9,MSFT{11.859838%} UNH{26.415094%} CVX{32.345013%} KO{2.695418%} DIS{4.043127%} AMGN{18.598383%} GS{0.269542%} INTC{1.617251%} TRV{2.156334%} ,
242,30561.8458,14627.65224,0.478625,9,MSFT{11.859838%} UNH{26.415094%} V{0.539084%} CVX{32.345013%} KO{2.156334%} DIS{4.043127%} AMGN{18.867925%} INTC{1.617251%} TRV{2.156334%} ,
243,30588.2227,14634.53132,0.478437,9,MSFT{11.859838%} UNH{26.415094%} V{2.695418%} CVX{32.345013%} DIS{4.043127%} AMGN{19.137466%} GS{0.269542%} INTC{1.078167%} TRV{2.156334%} ,
244,30595.27427,14637.98716,0.478439,10,MSFT{11.859838%} UNH{26.415094%} V{0.539084%} CVX{32.345013%} KO{2.156334%} DIS{3.773585%} AMGN{18.867925%} GS{0.269542%} INTC{1.617251%} TRV{2.156334%} ,
245,30595.3847,14639.02812,0.478472,10,MSFT{11.859838%} UNH{26.415094%} CVX{32.345013%} KO{2.156334%} NKE{0.269542%} DIS{4.043127%} AMGN{18.867925%} GS{0.269542%} INTC{1.617251%} TRV{2.156334%} ,
246,30597.02823,14646.27231,0.478683,10,MSFT{11.956522%} UNH{26.630435%} V{0.271739%} CVX{32.608696%} KO{2.173913%} DIS{4.076087%} AMGN{18.206522%} GS{0.271739%} INTC{1.630435%} TRV{2.173913%} ,
247,30599.43176,14653.54796,0.478883,9,MSFT{11.827957%} UNH{26.344086%} V{0.537634%} CVX{32.258065%} KO{2.150538%} DIS{4.032258%} AMGN{19.086022%} INTC{1.612903%} TRV{2.150538%} ,
248,30602.22747,14654.55392,0.478872,9,MSFT{11.718750%} UNH{26.302083%} V{2.083333%} CVX{32.031250%} NKE{0.260417%} DIS{3.906250%} AMGN{18.229167%} INTC{1.302083%} TRV{4.166667%} ,
249,30606.33867,14657.50047,0.478904,9,MSFT{11.956522%} UNH{26.630435%} CVX{32.608696%} KO{2.717391%} DIS{3.532609%} AMGN{18.478261%} GS{0.271739%} INTC{1.630435%} TRV{2.173913%} ,
250,30611.37637,14664.00529,0.479038,9,MSFT{11.956522%} UNH{26.630435%} CVX{32.608696%} KO{2.445652%} DIS{4.076087%} AMGN{18.206522%} GS{0.271739%} INTC{1.630435%} TRV{2.173913%} ,
251,30619.25681,14670.52683,0.479127,9,MSFT{11.956522%} UNH{26.630435%} V{0.543478%} CVX{32.608696%} KO{2.173913%} DIS{3.532609%} AMGN{18.750000%} INTC{1.630435%} TRV{2.173913%} ,
252,30628.83788,14678.00248,0.479222,8,MSFT{11.842105%} UNH{26.578947%} V{2.105263%} CVX{32.368421%} DIS{3.947368%} AMGN{17.368421%} INTC{1.578947%} TRV{4.210526%} ,
253,30638.15213,14688.76829,0.479427,8,MSFT{11.827957%} UNH{26.344086%} CVX{32.258065%} KO{2.688172%} DIS{4.032258%} AMGN{19.086022%} INTC{1.612903%} TRV{2.150538%} ,
254,30644.79343,14690.59182,0.479383,10,MSFT{12.021858%} UNH{26.229508%} V{0.273224%} CVX{32.786885%} KO{2.185792%} DIS{3.551913%} AMGN{18.852459%} GS{0.273224%} INTC{1.639344%} TRV{2.185792%} ,
255,30652.41985,14720.30544,0.480233,9,MSFT{12.398922%} UNH{26.415094%} V{2.156334%} CVX{32.345013%} DIS{4.043127%} AMGN{19.137466%} GS{0.269542%} INTC{1.078167%} TRV{2.156334%} ,
256,30669.58747,14748.31265,0.480877,9,MSFT{14.728682%} UNH{26.873385%} V{1.033592%} CVX{32.041344%} DIS{3.875969%} AMGN{18.863049%} GS{0.516796%} INTC{0.516796%} TRV{1.550388%} ,
257,30672.54809,14772.50627,0.48162,9,MSFT{14.766839%} UNH{26.943005%} V{1.036269%} CVX{32.124352%} DIS{3.886010%} AMGN{18.911917%} GS{0.259067%} INTC{0.518135%} TRV{1.554404%} ,
258,30723.95623,14794.07706,0.481516,9,MSFT{14.766839%} UNH{26.943005%} CVX{32.124352%} NKE{0.518135%} DIS{3.886010%} AMGN{18.911917%} GS{0.777202%} INTC{0.518135%} TRV{1.554404%} ,
259,30727.19938,14816.78838,0.482204,9,MSFT{14.728682%} UNH{26.873385%} CVX{32.041344%} KO{1.033592%} DIS{3.875969%} AMGN{18.863049%} GS{0.516796%} INTC{0.516796%} TRV{1.550388%} ,
260,30727.32872,14818.33026,0.482252,9,MSFT{14.805195%} UNH{27.012987%} CVX{32.207792%} NKE{0.519481%} DIS{3.896104%} AMGN{18.961039%} GS{0.519481%} INTC{0.519481%} TRV{1.558442%} ,
261,30734.59479,14841.03793,0.482877,9,MSFT{14.766839%} UNH{26.943005%} CVX{32.124352%} KO{1.036269%} DIS{3.886010%} AMGN{18.911917%} GS{0.259067%} INTC{0.518135%} TRV{1.554404%} ,
262,30751.67883,14869.8383,0.483546,8,MSFT{14.766839%} UNH{26.943005%} V{1.036269%} CVX{32.124352%} DIS{3.886010%} AMGN{18.911917%} GS{0.777202%} TRV{1.554404%} ,
263,30808.63885,14870.31906,0.482667,10,MSFT{12.021858%} UNH{26.775956%} V{1.092896%} CVX{32.786885%} KO{1.092896%} DIS{4.098361%} AMGN{18.579235%} GS{0.273224%} INTC{1.092896%} TRV{2.185792%} ,
264,30827.04424,14870.80418,0.482395,9,MSFT{12.466125%} UNH{26.558266%} V{2.168022%} CVX{32.520325%} DIS{4.065041%} AMGN{19.241192%} GS{0.271003%} INTC{0.542005%} TRV{2.168022%} ,
265,30827.31058,14874.61633,0.482514,8,MSFT{15.508021%} UNH{25.935829%} CVX{32.352941%} DIS{4.010695%} AMGN{18.983957%} GS{0.267380%} INTC{0.534759%} TRV{2.406417%} ,
266,30829.49361,14881.91183,0.482717,9,MSFT{14.843750%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.260417%} INTC{0.520833%} TRV{1.562500%} WBA{0.520833%} ,
267,30833.6183,14887.1756,0.482823,8,MSFT{15.508021%} UNH{26.203209%} CVX{32.352941%} DIS{4.010695%} AMGN{18.716578%} GS{0.267380%} INTC{0.534759%} TRV{2.406417%} ,
268,30839.05127,14888.27963,0.482774,8,MSFT{15.549598%} UNH{26.273458%} CVX{32.171582%} DIS{4.021448%} AMGN{18.766756%} GS{0.268097%} INTC{0.536193%} TRV{2.412869%} ,
269,30853.3262,14915.42581,0.48343,8,MSFT{15.405405%} UNH{26.486486%} CVX{32.432432%} DIS{4.054054%} AMGN{18.378378%} GS{0.270270%} INTC{0.540541%} TRV{2.432432%} ,
270,30865.74799,14938.32169,0.483977,8,MSFT{14.843750%} UNH{27.083333%} CVX{32.291667%} NKE{0.520833%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} TRV{1.562500%} ,
271,30866.55778,14938.36996,0.483966,8,MSFT{14.766839%} UNH{26.943005%} CVX{32.124352%} KO{1.036269%} DIS{3.886010%} AMGN{18.911917%} GS{0.777202%} TRV{1.554404%} ,
272,30870.49045,14950.12489,0.484285,8,MSFT{15.281501%} UNH{26.005362%} CVX{32.439678%} DIS{4.021448%} AMGN{19.034853%} GS{0.268097%} INTC{0.536193%} TRV{2.412869%} ,
273,30877.39812,14961.94341,0.48456,8,MSFT{15.281501%} UNH{26.273458%} CVX{32.439678%} DIS{4.021448%} AMGN{18.766756%} GS{0.268097%} INTC{0.536193%} TRV{2.412869%} ,
274,30882.21009,14979.88213,0.485065,8,MSFT{15.119363%} UNH{25.994695%} CVX{32.891247%} DIS{3.978780%} AMGN{18.832891%} GS{0.265252%} INTC{0.530504%} TRV{2.387268%} ,
275,30898.84461,14984.79418,0.484963,8,MSFT{15.094340%} UNH{25.876011%} CVX{32.884097%} DIS{4.043127%} AMGN{19.137466%} GS{0.269542%} INTC{0.539084%} TRV{2.156334%} ,
276,30901.98705,14991.61765,0.485134,8,MSFT{15.176152%} UNH{26.558266%} CVX{32.520325%} DIS{4.065041%} AMGN{18.428184%} GS{0.271003%} INTC{0.542005%} TRV{2.439024%} ,
277,30903.40391,15015.45085,0.485883,8,MSFT{14.893617%} UNH{25.797872%} CVX{33.244681%} DIS{3.989362%} AMGN{18.882979%} GS{0.265957%} INTC{0.531915%} TRV{2.393617%} ,
278,30926.48092,15026.45875,0.485877,8,MSFT{15.053763%} UNH{26.075269%} CVX{32.526882%} DIS{4.032258%} AMGN{19.086022%} GS{0.268817%} INTC{0.537634%} TRV{2.419355%} ,
279,30934.83526,15038.27727,0.486128,8,MSFT{15.053763%} UNH{26.344086%} CVX{32.526882%} DIS{4.032258%} AMGN{18.817204%} GS{0.268817%} INTC{0.537634%} TRV{2.419355%} ,
280,30940.38028,15065.27212,0.486913,7,MSFT{15.135135%} UNH{26.486486%} CVX{32.432432%} DIS{4.054054%} AMGN{18.918919%} INTC{0.540541%} TRV{2.432432%} ,
281,30974.96214,15100.05352,0.487492,7,MSFT{15.053763%} UNH{26.612903%} CVX{32.526882%} DIS{4.032258%} AMGN{18.817204%} INTC{0.537634%} TRV{2.419355%} ,
282,31044.09291,15115.90331,0.486917,9,MSFT{14.882507%} UNH{27.154047%} V{0.261097%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.261097%} INTC{0.522193%} TRV{1.566580%} ,
283,31063.84724,15133.14505,0.487163,9,MSFT{14.882507%} UNH{27.154047%} CVX{32.375979%} KO{0.261097%} DIS{3.916449%} AMGN{19.060052%} GS{0.261097%} INTC{0.522193%} TRV{1.566580%} ,
284,31081.89822,15133.59369,0.486894,8,MSFT{14.882507%} UNH{27.154047%} CVX{32.375979%} NKE{0.261097%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} TRV{1.566580%} ,
285,31097.34479,15141.96635,0.486922,9,MSFT{14.583333%} UNH{27.083333%} V{0.260417%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} INTC{0.520833%} TRV{1.562500%} ,
286,31107.45021,15150.18247,0.487027,9,MSFT{14.882507%} UNH{27.154047%} PG{0.261097%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.261097%} INTC{0.522193%} TRV{1.566580%} ,
287,31109.58444,15178.24407,0.487896,9,MSFT{14.843750%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} HON{0.520833%} GS{0.260417%} INTC{0.520833%} TRV{1.562500%} ,
288,31114.95064,15181.50128,0.487917,7,MSFT{15.364583%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} TRV{1.562500%} ,
289,31139.91719,15204.86061,0.488276,9,MSFT{14.882507%} UNH{27.154047%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} HON{0.261097%} GS{0.261097%} INTC{0.522193%} TRV{1.566580%} ,
290,31152.20885,15209.46911,0.488231,8,MSFT{14.843750%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.520833%} INTC{0.520833%} TRV{1.822917%} ,
291,31158.7957,15214.13948,0.488278,8,MSFT{14.882507%} UNH{27.154047%} V{0.261097%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} TRV{1.566580%} ,
292,31166.20928,15225.8148,0.488536,8,MSFT{14.843750%} UNH{27.083333%} CVX{32.812500%} DIS{3.906250%} AMGN{19.010417%} GS{0.260417%} INTC{0.520833%} TRV{1.562500%} ,
293,31166.2347,15233.66215,0.488787,8,MSFT{14.882507%} UNH{27.154047%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.261097%} INTC{0.522193%} TRV{1.827676%} ,
294,31186.97286,15247.21535,0.488897,8,MSFT{14.615385%} UNH{26.666667%} CVX{31.794872%} DIS{3.846154%} AMGN{18.717949%} GS{0.256410%} INTC{0.512821%} TRV{3.589744%} ,
295,31209.31145,15256.40219,0.488841,8,MSFT{14.882507%} UNH{27.154047%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} INTC{0.261097%} TRV{1.566580%} ,
296,31224.05383,15259.00051,0.488694,8,MSFT{14.583333%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} INTC{0.520833%} TRV{1.822917%} ,
297,31225.33515,15266.72512,0.488921,8,MSFT{14.882507%} UNH{27.415144%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.261097%} INTC{0.522193%} TRV{1.566580%} ,
298,31230.13697,15277.96359,0.489206,8,MSFT{14.843750%} UNH{27.083333%} CVX{32.291667%} DIS{3.906250%} AMGN{19.531250%} GS{0.260417%} INTC{0.520833%} TRV{1.562500%} ,
299,31249.17303,15278.09688,0.488912,8,MSFT{14.843750%} UNH{27.083333%} WMT{0.520833%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} TRV{1.562500%} ,
300,31264.02549,15287.13668,0.488969,8,MSFT{14.882507%} UNH{27.154047%} JNJ{0.261097%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} TRV{1.566580%} ,
301,31271.80398,15292.06348,0.489005,8,MSFT{14.583333%} UNH{27.343750%} CVX{32.291667%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} INTC{0.520833%} TRV{1.562500%} ,
302,31275.73999,15304.09555,0.489328,8,MSFT{14.882507%} UNH{27.154047%} WMT{0.261097%} CVX{32.375979%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} TRV{1.566580%} ,
303,31282.748,15323.67006,0.489844,7,MSFT{14.843750%} UNH{27.083333%} CVX{32.812500%} DIS{3.906250%} AMGN{19.010417%} GS{0.781250%} TRV{1.562500%} ,
304,31293.17612,15326.99776,0.489787,7,MSFT{14.882507%} UNH{27.154047%} CVX{32.637076%} DIS{3.916449%} AMGN{19.060052%} GS{0.783290%} TRV{1.566580%} ,
305,31304.05618,15330.2461,0.489721,7,MSFT{14.921466%} UNH{27.225131%} CVX{32.460733%} DIS{3.926702%} AMGN{19.109948%} GS{0.785340%} TRV{1.570681%} ,
306,31307.77135,15397.23558,0.491802,6,MSFT{14.248021%} UNH{26.912929%} CVX{32.981530%} DIS{5.013193%} AMGN{18.997361%} TRV{1.846966%} ,
307,31323.26891,15412.48593,0.492046,6,MSFT{14.136126%} UNH{26.701571%} CVX{33.246073%} DIS{4.973822%} AMGN{19.109948%} TRV{1.832461%} ,
308,31346.86605,15425.94125,0.492105,6,MSFT{14.058355%} UNH{26.525199%} CVX{33.156499%} DIS{5.039788%} AMGN{19.363395%} TRV{1.856764%} ,
309,31389.95708,15442.37465,0.491953,6,MSFT{14.173228%} UNH{26.771654%} CVX{32.808399%} DIS{4.986877%} AMGN{19.422572%} TRV{1.837270%} ,
310,31400.71464,15456.47334,0.492233,6,MSFT{13.866667%} UNH{26.133333%} CVX{33.333333%} DIS{5.066667%} AMGN{19.733333%} TRV{1.866667%} ,
311,31417.97299,15468.4762,0.492345,6,MSFT{13.941019%} UNH{26.273458%} CVX{33.512064%} DIS{4.825737%} AMGN{19.571046%} TRV{1.876676%} ,
312,31430.83537,15473.21368,0.492294,6,MSFT{14.021164%} UNH{26.984127%} CVX{33.068783%} DIS{5.026455%} AMGN{19.047619%} TRV{1.851852%} ,
313,31431.21012,15480.11038,0.492508,6,MSFT{13.866667%} UNH{26.666667%} CVX{33.333333%} DIS{5.066667%} AMGN{19.200000%} TRV{1.866667%} ,
314,31473.83889,15496.19306,0.492352,6,MSFT{13.984169%} UNH{26.912929%} CVX{32.981530%} DIS{5.013193%} AMGN{19.261214%} TRV{1.846966%} ,
315,31475.43181,15500.48707,0.492463,6,MSFT{13.684211%} UNH{26.842105%} CVX{32.894737%} DIS{5.526316%} AMGN{19.210526%} TRV{1.842105%} ,
316,31489.65824,15506.68917,0.492438,6,MSFT{13.866667%} UNH{26.666667%} CVX{33.066667%} DIS{5.066667%} AMGN{19.466667%} TRV{1.866667%} ,
317,31518.68193,15518.22189,0.49235,6,MSFT{13.947368%} UNH{26.842105%} CVX{32.894737%} DIS{5.000000%} AMGN{19.473684%} TRV{1.842105%} ,
318,31574.33292,15523.80538,0.491659,7,MSFT{12.466844%} UNH{26.525199%} CVX{32.625995%} DIS{3.978780%} AMGN{18.567639%} INTC{1.591512%} TRV{4.244032%} ,
319,31598.80928,15528.45949,0.491425,8,MSFT{12.188366%} UNH{26.592798%} CVX{33.240997%} DIS{4.155125%} AMGN{18.559557%} GS{0.277008%} INTC{1.662050%} TRV{3.324100%} ,
320,31602.80317,15531.58726,0.491462,7,MSFT{12.602740%} UNH{26.849315%} CVX{33.150685%} DIS{4.109589%} AMGN{19.178082%} INTC{1.643836%} TRV{2.465753%} ,
321,31604.18556,15543.75746,0.491826,7,MSFT{12.600536%} UNH{27.077748%} CVX{32.975871%} DIS{4.021448%} AMGN{17.694370%} INTC{1.340483%} TRV{4.289544%} ,
322,31625.90532,15562.23561,0.492072,7,MSFT{12.500000%} UNH{26.630435%} CVX{32.608696%} DIS{4.076087%} AMGN{19.293478%} INTC{1.630435%} TRV{3.260870%} ,
323,31639.78262,15566.28553,0.491985,9,MSFT{12.637363%} UNH{26.923077%} V{0.274725%} CVX{32.967033%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
324,31643.28663,15577.74123,0.492292,9,MSFT{12.466125%} UNH{26.016260%} CVX{34.146341%} DIS{4.065041%} AMGN{19.783198%} HON{0.542005%} GS{0.271003%} INTC{1.084011%} TRV{1.626016%} ,
325,31669.88491,15577.78205,0.49188,8,MSFT{12.121212%} UNH{26.997245%} CVX{33.057851%} DIS{4.132231%} AMGN{18.181818%} GS{0.275482%} INTC{1.652893%} TRV{3.581267%} ,
326,31671.54593,15584.07444,0.492053,9,MSFT{12.637363%} UNH{26.923077%} CVX{32.967033%} KO{0.274725%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
327,31672.69986,15609.82375,0.492848,8,MSFT{12.912088%} UNH{26.923077%} CVX{32.967033%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
328,31680.7731,15616.79105,0.492942,8,MSFT{12.742382%} UNH{26.592798%} CVX{33.240997%} DIS{4.155125%} AMGN{19.667590%} GS{0.277008%} INTC{1.108033%} TRV{2.216066%} ,
329,31696.00111,15620.27179,0.492815,8,MSFT{12.672176%} UNH{26.446281%} CVX{33.057851%} DIS{4.132231%} AMGN{19.559229%} GS{0.275482%} INTC{1.101928%} TRV{2.754821%} ,
330,31712.21929,15629.46103,0.492853,7,MSFT{12.668464%} UNH{27.223720%} CVX{33.153639%} DIS{4.043127%} AMGN{18.867925%} INTC{1.347709%} TRV{2.695418%} ,
331,31722.56496,15642.27788,0.493096,8,MSFT{12.742382%} UNH{27.146814%} CVX{33.240997%} DIS{4.155125%} AMGN{19.113573%} GS{0.277008%} INTC{1.108033%} TRV{2.216066%} ,
332,31733.54869,15649.54837,0.493155,8,MSFT{12.637363%} UNH{26.648352%} CVX{33.241758%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.472527%} ,
333,31753.28907,15662.23041,0.493247,8,MSFT{12.637363%} UNH{26.923077%} CVX{33.241758%} DIS{4.120879%} AMGN{19.230769%} GS{0.274725%} INTC{1.098901%} TRV{2.472527%} ,
334,31761.10291,15665.78702,0.493238,8,MSFT{12.672176%} UNH{26.997245%} CVX{33.057851%} DIS{4.132231%} AMGN{19.283747%} GS{0.275482%} INTC{1.101928%} TRV{2.479339%} ,
335,31769.90403,15672.14764,0.493302,8,MSFT{12.534060%} UNH{26.702997%} CVX{33.787466%} DIS{4.087193%} AMGN{19.346049%} GS{0.272480%} INTC{1.089918%} TRV{2.179837%} ,
336,31780.79386,15679.47951,0.493363,8,MSFT{12.602740%} UNH{26.849315%} CVX{33.424658%} DIS{4.109589%} AMGN{19.452055%} GS{0.273973%} INTC{1.095890%} TRV{2.191781%} ,
337,31790.93507,15684.61712,0.493368,8,MSFT{12.637363%} UNH{26.923077%} CVX{33.241758%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
338,31799.85454,15688.53292,0.493352,8,MSFT{12.672176%} UNH{26.997245%} CVX{33.057851%} DIS{4.132231%} AMGN{19.559229%} GS{0.275482%} INTC{1.101928%} TRV{2.203857%} ,
339,31805.64405,15689.7382,0.4933,8,MSFT{12.637363%} UNH{26.923077%} CVX{32.967033%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.472527%} ,
340,31812.8615,15697.82498,0.493443,8,MSFT{12.500000%} UNH{26.666667%} CVX{33.333333%} DIS{4.166667%} AMGN{19.722222%} GS{0.277778%} INTC{1.111111%} TRV{2.222222%} ,
341,31821.8892,15700.82472,0.493397,8,MSFT{12.500000%} UNH{27.222222%} CVX{33.333333%} DIS{4.166667%} AMGN{18.888889%} GS{0.277778%} INTC{1.111111%} TRV{2.500000%} ,
342,31833.65199,15706.98631,0.493408,8,MSFT{12.154696%} UNH{26.795580%} CVX{33.425414%} DIS{4.143646%} AMGN{19.337017%} GS{0.276243%} INTC{1.381215%} TRV{2.486188%} ,
343,31839.76604,15707.33178,0.493324,7,MSFT{12.432432%} UNH{27.297297%} CVX{33.243243%} DIS{4.054054%} AMGN{18.918919%} INTC{1.351351%} TRV{2.702703%} ,
344,31844.42421,15716.186,0.49353,7,MSFT{12.707182%} UNH{27.071823%} CVX{33.149171%} DIS{4.143646%} AMGN{19.613260%} INTC{1.104972%} TRV{2.209945%} ,
345,31857.84151,15723.31181,0.493546,8,MSFT{12.500000%} UNH{27.222222%} CVX{33.333333%} DIS{4.166667%} AMGN{19.166667%} GS{0.277778%} INTC{1.111111%} TRV{2.222222%} ,
346,31862.5273,15723.4482,0.493478,8,MSFT{12.637363%} UNH{27.197802%} CVX{32.967033%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
347,31867.3183,15732.04452,0.493673,8,MSFT{12.324930%} UNH{26.890756%} CVX{33.613445%} DIS{4.201681%} AMGN{19.327731%} GS{0.280112%} INTC{1.120448%} TRV{2.240896%} ,
348,31890.47806,15741.24748,0.493603,8,MSFT{12.396694%} UNH{26.997245%} CVX{33.333333%} DIS{4.132231%} AMGN{19.283747%} GS{0.275482%} INTC{1.101928%} TRV{2.479339%} ,
349,31901.14114,15746.10641,0.493591,8,MSFT{12.430939%} UNH{27.071823%} CVX{33.149171%} DIS{4.143646%} AMGN{19.337017%} GS{0.276243%} INTC{1.104972%} TRV{2.486188%} ,
350,31902.23875,15746.94489,0.4936,8,MSFT{12.154696%} UNH{27.071823%} CVX{33.149171%} DIS{4.143646%} AMGN{19.337017%} GS{0.276243%} INTC{1.381215%} TRV{2.486188%} ,
351,31902.24438,15751.33929,0.493738,8,MSFT{12.256267%} UNH{26.740947%} CVX{33.704735%} DIS{4.178273%} AMGN{19.498607%} GS{0.278552%} INTC{1.114206%} TRV{2.228412%} ,
352,31908.50899,15754.8489,0.493751,8,MSFT{12.290503%} UNH{26.815642%} CVX{33.519553%} DIS{4.189944%} AMGN{19.553073%} GS{0.279330%} INTC{1.117318%} TRV{2.234637%} ,
353,31920.87932,15759.84634,0.493716,8,MSFT{12.362637%} UNH{26.923077%} CVX{33.516484%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.098901%} TRV{2.197802%} ,
354,31922.87754,15760.22832,0.493697,8,MSFT{12.121212%} UNH{26.446281%} CVX{34.159780%} DIS{4.132231%} AMGN{19.559229%} GS{0.275482%} INTC{1.101928%} TRV{2.203857%} ,
355,31925.11605,15760.82716,0.493681,8,MSFT{12.087912%} UNH{26.923077%} CVX{33.516484%} DIS{4.120879%} AMGN{19.505495%} GS{0.274725%} INTC{1.373626%} TRV{2.197802%} ,
356,31929.34846,15763.99338,0.493715,8,MSFT{12.396694%} UNH{26.997245%} CVX{33.333333%} DIS{4.132231%} AMGN{19.559229%} GS{0.275482%} INTC{1.101928%} TRV{2.203857%} ,
357,31935.15699,15768.61032,0.49377,8,MSFT{12.188366%} UNH{26.592798%} CVX{33.795014%} DIS{4.155125%} AMGN{19.667590%} GS{0.277008%} INTC{1.108033%} TRV{2.216066%} ,
358,31940.48192,15768.8523,0.493695,8,MSFT{12.430939%} UNH{27.071823%} CVX{33.149171%} DIS{4.143646%} AMGN{19.613260%} GS{0.276243%} INTC{1.104972%} TRV{2.209945%} ,
359,31945.28491,15773.95255,0.49378,8,MSFT{12.222222%} UNH{26.666667%} CVX{33.611111%} DIS{4.166667%} AMGN{19.722222%} GS{0.277778%} INTC{1.111111%} TRV{2.222222%} ,
360,31957.20229,15779.38935,0.493766,8,MSFT{12.256267%} UNH{26.740947%} CVX{33.426184%} DIS{4.178273%} AMGN{19.777159%} GS{0.278552%} INTC{1.114206%} TRV{2.228412%} ,
361,31963.51914,15779.79436,0.493681,8,MSFT{12.256267%} UNH{27.298050%} CVX{33.426184%} DIS{4.178273%} AMGN{18.941504%} GS{0.278552%} INTC{1.114206%} TRV{2.506964%} ,
362,31964.24127,15781.07648,0.49371,8,MSFT{12.290503%} UNH{27.374302%} CVX{33.519553%} DIS{4.189944%} AMGN{18.994413%} GS{0.279330%} INTC{1.117318%} TRV{2.234637%} ,
363,31971.49196,15784.81288,0.493715,7,MSFT{11.731844%} UNH{26.815642%} CVX{33.519553%} DIS{4.189944%} AMGN{19.553073%} INTC{1.675978%} TRV{2.513966%} ,
364,31978.41288,15785.10085,0.493617,7,MSFT{11.764706%} UNH{26.890756%} CVX{33.613445%} DIS{4.201681%} AMGN{19.607843%} INTC{1.680672%} TRV{2.240896%} ,
