Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
295,31438.59826,44124.96794,1.403528,11,WMT{13.583815%} PG{2.312139%} MRK{23.121387%} KO{2.601156%} CSCO{8.959538%} DIS{3.757225%} VZ{4.335260%} IBM{36.705202%} CRM{1.156069%} BA{2.312139%} WBA{1.156069%} ,
296,31444.24631,44145.80955,1.403939,11,WMT{13.905325%} PG{2.366864%} MRK{23.668639%} KO{2.662722%} CSCO{7.988166%} DIS{2.662722%} VZ{3.846154%} IBM{37.573964%} CRM{1.183432%} BA{2.366864%} WBA{1.775148%} ,
297,31458.11752,44149.8901,1.40345,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.906977%} CSCO{9.011628%} DIS{3.488372%} VZ{3.779070%} IBM{36.918605%} CRM{1.162791%} BA{2.325581%} WBA{0.872093%} ,
298,31463.87081,44169.64064,1.403821,11,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.631579%} CSCO{8.479532%} DIS{3.801170%} VZ{3.801170%} IBM{37.134503%} CRM{0.877193%} BA{2.339181%} WBA{1.169591%} ,
299,31466.62666,44184.77178,1.404179,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{8.454810%} DIS{3.790087%} VZ{4.373178%} IBM{37.026239%} CRM{0.583090%} BA{2.332362%} WBA{1.166181%} ,
300,31479.02242,44186.07979,1.403667,11,WMT{13.864307%} PG{2.654867%} MRK{23.598820%} KO{2.654867%} CSCO{7.964602%} DIS{2.654867%} VZ{3.834808%} IBM{37.463127%} CRM{1.179941%} BA{2.359882%} WBA{1.769912%} ,
301,31487.1938,44189.5714,1.403414,11,WMT{13.623188%} PG{2.898551%} MRK{23.188406%} KO{2.898551%} CSCO{8.985507%} DIS{3.478261%} VZ{3.768116%} IBM{36.811594%} CRM{1.159420%} BA{2.318841%} WBA{0.869565%} ,
302,31492.53356,44189.73455,1.403181,11,WMT{13.864307%} PG{2.654867%} MRK{23.598820%} KO{2.654867%} CSCO{9.144543%} DIS{3.834808%} VZ{3.834808%} IBM{36.283186%} CRM{0.589971%} BA{2.359882%} WBA{1.179941%} ,
303,31499.17269,44207.97395,1.403465,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{3.188406%} CSCO{8.985507%} DIS{3.478261%} VZ{3.768116%} IBM{36.811594%} CRM{1.159420%} BA{2.318841%} WBA{0.869565%} ,
304,31502.94618,44218.52315,1.403631,11,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.631579%} CSCO{9.064327%} DIS{3.801170%} VZ{3.801170%} IBM{36.549708%} CRM{0.877193%} BA{2.339181%} WBA{1.169591%} ,
305,31503.58362,44235.40045,1.404139,11,WMT{13.946588%} PG{2.373887%} MRK{23.738872%} KO{2.373887%} CSCO{8.011869%} DIS{2.373887%} VZ{3.857567%} IBM{37.685460%} CRM{1.186944%} BA{2.373887%} WBA{2.077151%} ,
306,31521.93124,44257.49685,1.404022,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{8.746356%} DIS{3.790087%} VZ{3.790087%} IBM{37.026239%} CRM{0.874636%} BA{2.332362%} WBA{1.166181%} ,
307,31522.43773,44270.40195,1.404409,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{8.720930%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.581395%} BA{2.325581%} WBA{1.162791%} ,
308,31531.60157,44273.3801,1.404096,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.631579%} CSCO{7.894737%} DIS{3.801170%} VZ{4.385965%} IBM{37.134503%} CRM{0.584795%} BA{2.339181%} WBA{1.754386%} ,
309,31541.48625,44281.32765,1.403907,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.790087%} VZ{3.790087%} IBM{36.734694%} CRM{0.874636%} BA{2.332362%} WBA{1.166181%} ,
310,31542.00903,44294.95372,1.404316,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.779070%} VZ{4.360465%} IBM{36.627907%} CRM{0.581395%} BA{2.325581%} WBA{1.162791%} ,
311,31549.68906,44295.20572,1.403982,11,WMT{13.905325%} PG{2.366864%} MRK{23.668639%} KO{2.366864%} CSCO{7.988166%} DIS{3.550296%} VZ{3.846154%} IBM{37.573964%} CRM{0.591716%} BA{2.366864%} WBA{1.775148%} ,
312,31550.5254,44297.95705,1.404032,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.581395%} BA{2.325581%} WBA{1.162791%} ,
313,31552.59608,44321.52564,1.404687,11,WMT{13.823529%} PG{2.352941%} MRK{23.529412%} KO{2.647059%} CSCO{8.529412%} DIS{2.647059%} VZ{3.823529%} IBM{37.352941%} CRM{1.176471%} BA{2.352941%} WBA{1.764706%} ,
314,31572.07134,44323.67968,1.403889,11,WMT{13.823529%} PG{2.647059%} MRK{23.529412%} KO{2.647059%} CSCO{8.823529%} DIS{2.647059%} VZ{3.823529%} IBM{36.764706%} CRM{1.176471%} BA{2.352941%} WBA{1.764706%} ,
315,31572.26843,44323.96498,1.403889,11,WMT{13.782991%} PG{2.639296%} MRK{23.460411%} KO{2.639296%} CSCO{7.624633%} DIS{3.812317%} VZ{4.398827%} IBM{37.243402%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
316,31574.57887,44340.26943,1.404303,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.498542%} VZ{3.790087%} IBM{37.026239%} CRM{0.874636%} BA{2.332362%} WBA{1.166181%} ,
317,31580.05797,44342.89137,1.404142,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.779070%} VZ{3.779070%} IBM{36.918605%} CRM{0.872093%} BA{2.325581%} WBA{1.162791%} ,
318,31580.08524,44363.195,1.404784,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{8.720930%} DIS{2.616279%} VZ{4.360465%} IBM{36.918605%} CRM{1.162791%} BA{2.325581%} WBA{1.744186%} ,
319,31591.69206,44371.27398,1.404524,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{7.917889%} DIS{3.812317%} VZ{4.398827%} IBM{37.243402%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
320,31596.50246,44390.7501,1.404926,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{2.616279%} VZ{4.360465%} IBM{36.918605%} CRM{1.162791%} BA{2.325581%} WBA{1.744186%} ,
321,31605.38412,44409.31718,1.405119,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{2.616279%} VZ{4.360465%} IBM{36.918605%} CRM{1.162791%} BA{2.325581%} WBA{1.744186%} ,
322,31618.86685,44424.97886,1.405015,11,WMT{13.583815%} PG{2.312139%} MRK{23.121387%} KO{2.890173%} CSCO{8.959538%} DIS{3.468208%} VZ{4.335260%} IBM{36.705202%} CRM{0.867052%} BA{2.312139%} WBA{1.445087%} ,
323,31635.6161,44427.64153,1.404355,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{8.430233%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.581395%} BA{2.325581%} WBA{1.744186%} ,
324,31638.35789,44435.11309,1.40447,11,WMT{13.988095%} PG{1.488095%} MRK{23.809524%} KO{2.678571%} CSCO{9.226190%} DIS{3.869048%} VZ{3.869048%} IBM{36.607143%} CRM{0.297619%} BA{2.380952%} WBA{1.785714%} ,
325,31639.46549,44449.00911,1.40486,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{2.608696%} VZ{4.347826%} IBM{36.811594%} CRM{1.159420%} BA{2.318841%} WBA{1.739130%} ,
326,31649.84628,44449.36484,1.40441,11,WMT{13.782991%} PG{2.639296%} MRK{23.460411%} KO{2.346041%} CSCO{9.090909%} DIS{3.812317%} VZ{4.398827%} IBM{36.070381%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
327,31650.39937,44459.45494,1.404704,11,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.631579%} CSCO{8.479532%} DIS{3.801170%} VZ{4.385965%} IBM{36.549708%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
328,31651.93993,44460.08884,1.404656,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{9.037901%} DIS{3.790087%} VZ{3.790087%} IBM{37.026239%} CRM{0.583090%} BA{2.332362%} WBA{1.166181%} ,
329,31656.9567,44468.7715,1.404708,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{9.090909%} DIS{3.812317%} VZ{4.398827%} IBM{36.070381%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
330,31659.33023,44482.69348,1.405042,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{8.430233%} DIS{3.488372%} VZ{4.360465%} IBM{36.918605%} CRM{0.581395%} BA{2.325581%} WBA{1.744186%} ,
331,31666.65917,44493.68436,1.405064,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.631579%} CSCO{9.064327%} DIS{2.631579%} VZ{3.801170%} IBM{37.134503%} CRM{1.169591%} BA{2.339181%} WBA{1.754386%} ,
332,31673.94485,44506.60814,1.405149,11,WMT{13.583815%} PG{2.601156%} MRK{23.121387%} KO{2.601156%} CSCO{8.959538%} DIS{3.757225%} VZ{4.335260%} IBM{36.705202%} CRM{0.578035%} BA{2.312139%} WBA{1.445087%} ,
333,31680.21897,44508.57021,1.404933,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.906977%} CSCO{9.011628%} DIS{3.488372%} VZ{3.779070%} IBM{36.918605%} CRM{0.872093%} BA{2.325581%} WBA{1.453488%} ,
334,31682.72016,44521.30149,1.405223,11,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.898551%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.579710%} BA{2.318841%} WBA{1.449275%} ,
335,31689.18014,44522.02912,1.40496,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{8.454810%} DIS{3.790087%} VZ{4.373178%} IBM{36.734694%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
336,31689.18692,44526.22982,1.405092,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.332362%} CSCO{8.454810%} DIS{3.790087%} VZ{4.373178%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
337,31691.61952,44528.05533,1.405042,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{8.504399%} DIS{3.519062%} VZ{3.812317%} IBM{37.243402%} CRM{0.586510%} BA{2.346041%} WBA{1.759531%} ,
338,31698.14449,44545.13443,1.405292,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.623907%} CSCO{8.454810%} DIS{3.790087%} VZ{4.373178%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
339,31706.60726,44548.78922,1.405032,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{9.037901%} DIS{3.790087%} VZ{3.790087%} IBM{36.734694%} CRM{0.583090%} BA{2.332362%} WBA{1.457726%} ,
340,31711.29123,44552.89515,1.404954,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{9.037901%} DIS{2.623907%} VZ{3.790087%} IBM{37.026239%} CRM{1.166181%} BA{2.332362%} WBA{1.749271%} ,
341,31711.62801,44560.31,1.405173,11,WMT{13.583815%} PG{2.601156%} MRK{23.121387%} KO{2.890173%} CSCO{8.959538%} DIS{3.468208%} VZ{4.335260%} IBM{36.705202%} CRM{0.578035%} BA{2.312139%} WBA{1.445087%} ,
342,31714.73569,44566.96937,1.405245,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.608696%} CSCO{8.695652%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.579710%} BA{2.318841%} WBA{1.739130%} ,
343,31721.4804,44567.50439,1.404963,11,WMT{13.823529%} PG{2.352941%} MRK{23.529412%} KO{2.647059%} CSCO{8.529412%} DIS{3.823529%} VZ{3.823529%} IBM{37.058824%} CRM{0.294118%} BA{2.352941%} WBA{1.764706%} ,
344,31725.06435,44574.25192,1.405017,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.332362%} CSCO{9.037901%} DIS{3.790087%} VZ{4.373178%} IBM{36.443149%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
345,31725.84256,44580.9709,1.405194,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{8.454810%} DIS{3.498542%} VZ{4.373178%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
346,31727.83661,44582.95989,1.405169,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{8.430233%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
347,31728.47369,44584.07321,1.405175,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.346041%} CSCO{9.090909%} DIS{2.346041%} VZ{3.812317%} IBM{37.243402%} CRM{1.173021%} BA{2.346041%} WBA{2.052786%} ,
348,31732.08086,44593.15652,1.405302,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.790087%} VZ{4.373178%} IBM{36.443149%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
349,31733.66796,44595.13007,1.405294,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.318841%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.579710%} BA{2.318841%} WBA{1.739130%} ,
350,31739.95393,44603.10375,1.405267,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{3.768116%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.449275%} ,
351,31740.35873,44613.53261,1.405577,11,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.579710%} BA{2.318841%} WBA{1.739130%} ,
352,31752.23372,44629.08207,1.405541,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.616279%} CSCO{8.720930%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
353,31761.43455,44629.34261,1.405143,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{8.504399%} DIS{3.812317%} VZ{3.812317%} IBM{37.243402%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
354,31763.10626,44635.06675,1.405249,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.779070%} VZ{4.360465%} IBM{36.627907%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
355,31769.76265,44645.59739,1.405286,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.906977%} CSCO{9.011628%} DIS{3.488372%} VZ{3.779070%} IBM{36.918605%} CRM{0.581395%} BA{2.325581%} WBA{1.453488%} ,
356,31770.02133,44653.63383,1.405527,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.779070%} VZ{4.360465%} IBM{36.627907%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
357,31775.2875,44656.63716,1.405389,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.779070%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
358,31779.43836,44665.56693,1.405486,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{8.720930%} DIS{3.488372%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
359,31782.53987,44667.5117,1.40541,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.608696%} CSCO{8.695652%} DIS{3.768116%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.739130%} ,
360,31783.62604,44671.28794,1.405481,11,WMT{13.583815%} PG{2.312139%} MRK{23.121387%} KO{2.890173%} CSCO{8.959538%} DIS{3.468208%} VZ{4.335260%} IBM{36.705202%} CRM{0.578035%} BA{2.312139%} WBA{1.734104%} ,
361,31788.67077,44672.60057,1.405299,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{8.746356%} DIS{3.498542%} VZ{3.790087%} IBM{37.026239%} CRM{0.583090%} BA{2.332362%} WBA{1.749271%} ,
362,31790.62294,44675.70625,1.405311,11,WMT{13.823529%} PG{2.352941%} MRK{23.529412%} KO{2.647059%} CSCO{9.117647%} DIS{3.529412%} VZ{3.823529%} IBM{36.764706%} CRM{0.294118%} BA{2.352941%} WBA{1.764706%} ,
363,31793.58967,44678.27161,1.40526,11,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{9.090909%} DIS{3.812317%} VZ{3.812317%} IBM{36.656891%} CRM{0.293255%} BA{2.346041%} WBA{1.759531%} ,
364,31798.15303,44693.12202,1.405526,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.488372%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
365,31802.22189,44695.67239,1.405426,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.318841%} CSCO{8.985507%} DIS{3.768116%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.739130%} ,
366,31804.13884,44700.63208,1.405497,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.498542%} VZ{3.790087%} IBM{37.026239%} CRM{0.583090%} BA{2.332362%} WBA{1.749271%} ,
367,31807.75078,44711.68911,1.405685,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.488372%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
368,31809.14711,44714.07493,1.405699,11,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{3.768116%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.739130%} ,
369,31815.19597,44714.91849,1.405458,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.631579%} CSCO{8.771930%} DIS{3.801170%} VZ{3.801170%} IBM{37.134503%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
370,31825.23451,44715.12292,1.405021,10,WMT{13.864307%} PG{2.359882%} MRK{23.598820%} KO{2.654867%} CSCO{9.144543%} DIS{3.834808%} VZ{3.834808%} IBM{36.578171%} BA{2.359882%} WBA{1.769912%} ,
371,31825.35186,44720.75908,1.405193,11,WMT{13.823529%} PG{2.352941%} MRK{23.529412%} KO{2.352941%} CSCO{8.529412%} DIS{3.529412%} VZ{3.823529%} IBM{37.352941%} CRM{0.294118%} BA{2.352941%} WBA{2.058824%} ,
372,31825.61606,44723.51775,1.405268,10,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.631579%} CSCO{8.479532%} DIS{3.801170%} VZ{4.093567%} IBM{37.134503%} BA{2.339181%} WBA{1.754386%} ,
373,31827.60728,44728.69076,1.405343,10,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.623907%} CSCO{8.746356%} DIS{3.790087%} VZ{4.373178%} IBM{37.026239%} BA{2.332362%} WBA{1.749271%} ,
374,31829.52251,44735.33104,1.405467,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.779070%} VZ{4.069767%} IBM{36.627907%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
375,31831.1214,44738.33437,1.40549,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.779070%} VZ{4.069767%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
376,31831.57433,44739.15626,1.405496,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.631579%} CSCO{9.064327%} DIS{3.801170%} VZ{3.801170%} IBM{36.842105%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
377,31834.65244,44749.71177,1.405692,11,WMT{13.623188%} PG{2.608696%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.739130%} ,
378,31836.50868,44756.90146,1.405836,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.779070%} VZ{4.069767%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
379,31843.2344,44764.44375,1.405776,11,WMT{13.742690%} PG{1.169591%} MRK{23.391813%} KO{2.923977%} CSCO{9.064327%} DIS{3.508772%} VZ{4.385965%} IBM{37.134503%} CRM{0.292398%} BA{2.339181%} WBA{2.046784%} ,
380,31848.12117,44768.45183,1.405686,11,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.898551%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{1.739130%} ,
381,31849.8609,44769.34868,1.405637,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.923977%} CSCO{8.771930%} DIS{3.508772%} VZ{3.801170%} IBM{37.134503%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
382,31850.66291,44771.83026,1.40568,11,WMT{13.583815%} PG{2.312139%} MRK{23.121387%} KO{2.890173%} CSCO{8.959538%} DIS{3.757225%} VZ{4.335260%} IBM{36.705202%} CRM{0.289017%} BA{2.312139%} WBA{1.734104%} ,
383,31855.48249,44773.51537,1.40552,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{8.746356%} DIS{3.790087%} VZ{3.790087%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
384,31856.40332,44775.19236,1.405532,11,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.631579%} CSCO{9.064327%} DIS{3.508772%} VZ{3.801170%} IBM{36.842105%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
385,31859.22719,44778.71803,1.405518,11,WMT{13.742690%} PG{2.631579%} MRK{23.391813%} KO{2.339181%} CSCO{9.064327%} DIS{3.508772%} VZ{3.801170%} IBM{37.134503%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
386,31861.23141,44793.38632,1.40589,11,WMT{13.662791%} PG{2.616279%} MRK{23.255814%} KO{2.616279%} CSCO{9.011628%} DIS{3.488372%} VZ{4.069767%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{1.744186%} ,
387,31865.60997,44797.44964,1.405824,11,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.631579%} CSCO{9.064327%} DIS{3.508772%} VZ{3.801170%} IBM{37.134503%} CRM{0.292398%} BA{2.339181%} WBA{1.754386%} ,
388,31871.30746,44804.08645,1.405781,11,WMT{13.662791%} PG{2.325581%} MRK{23.255814%} KO{2.325581%} CSCO{9.011628%} DIS{3.488372%} VZ{4.360465%} IBM{36.918605%} CRM{0.290698%} BA{2.325581%} WBA{2.034884%} ,
389,31878.81306,44810.08982,1.405639,10,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{8.746356%} DIS{3.790087%} VZ{4.081633%} IBM{37.026239%} BA{2.332362%} WBA{1.749271%} ,
390,31881.05432,44814.61725,1.405682,10,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{4.057971%} VZ{4.347826%} IBM{36.811594%} BA{2.318841%} WBA{1.739130%} ,
391,31886.16656,44817.57425,1.405549,10,WMT{13.742690%} PG{2.339181%} MRK{23.391813%} KO{2.339181%} CSCO{8.771930%} DIS{3.508772%} VZ{4.385965%} IBM{37.134503%} BA{2.339181%} WBA{2.046784%} ,
392,31888.06136,44821.17121,1.405578,10,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.332362%} CSCO{8.746356%} DIS{3.790087%} VZ{4.373178%} IBM{37.026239%} BA{2.332362%} WBA{2.040816%} ,
393,31894.4076,44837.38335,1.405807,11,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.498542%} VZ{3.790087%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
394,31899.29146,44838.12133,1.405615,10,WMT{13.702624%} PG{2.623907%} MRK{23.323615%} KO{2.332362%} CSCO{9.037901%} DIS{3.790087%} VZ{4.081633%} IBM{37.026239%} BA{2.332362%} WBA{1.749271%} ,
395,31899.92443,44838.12819,1.405587,10,WMT{13.782991%} PG{2.346041%} MRK{23.460411%} KO{2.639296%} CSCO{9.090909%} DIS{3.812317%} VZ{3.812317%} IBM{36.950147%} BA{2.346041%} WBA{1.759531%} ,
396,31900.09453,44852.35672,1.406026,11,WMT{13.823529%} PG{1.176471%} MRK{23.529412%} KO{2.941176%} CSCO{9.117647%} DIS{3.529412%} VZ{3.823529%} IBM{37.352941%} CRM{0.294118%} BA{2.352941%} WBA{2.058824%} ,
397,31904.73269,44856.28796,1.405945,11,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.915452%} CSCO{9.037901%} DIS{3.498542%} VZ{3.790087%} IBM{37.026239%} CRM{0.291545%} BA{2.332362%} WBA{1.749271%} ,
398,31907.67803,44857.02593,1.405838,10,WMT{13.702624%} PG{2.332362%} MRK{23.323615%} KO{2.623907%} CSCO{9.037901%} DIS{3.790087%} VZ{4.081633%} IBM{37.026239%} BA{2.332362%} WBA{1.749271%} ,
399,31909.27871,44860.68295,1.405882,11,WMT{13.623188%} PG{2.318841%} MRK{23.188406%} KO{2.608696%} CSCO{8.985507%} DIS{3.478261%} VZ{4.347826%} IBM{36.811594%} CRM{0.289855%} BA{2.318841%} WBA{2.028986%} ,
400,31918.15858,44861.66465,1.405522,11,WMT{13.583815%} PG{2.312139%} MRK{23.410405%} KO{2.890173%} CSCO{8.959538%} DIS{3.468208%} VZ{4.046243%} IBM{36.705202%} CRM{0.289017%} BA{2.312139%} WBA{2.023121%} ,
