Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1000,87067.93768,22676.32673,0.260444,3,PG{52.000000%} VZ{10.222222%} BA{37.777778%} ,
1001,87074.4035,22676.75471,0.26043,3,PG{51.801802%} VZ{10.360360%} BA{37.837838%} ,
1002,87081.47402,22677.01841,0.260412,3,PG{51.598174%} VZ{10.502283%} BA{37.899543%} ,
1003,87086.60099,22680.55627,0.260437,3,PG{53.672316%} VZ{9.039548%} BA{37.288136%} ,
1004,87103.9211,22681.45771,0.260395,3,PG{51.428571%} VZ{10.612245%} BA{37.959184%} ,
1005,87106.2763,22687.26073,0.260455,3,PG{53.361345%} VZ{9.243697%} BA{37.394958%} ,
1006,87107.56651,22688.66271,0.260467,3,PG{53.017241%} VZ{9.482759%} BA{37.500000%} ,
1007,87111.25233,22689.84773,0.26047,3,PG{52.654867%} VZ{9.734513%} BA{37.610619%} ,
1008,87130.21091,22692.10276,0.260439,3,PG{51.869159%} VZ{10.280374%} BA{37.850467%} ,
1009,87139.75425,22693.13273,0.260422,3,PG{51.658768%} VZ{10.426540%} BA{37.914692%} ,
1010,87139.88095,22694.55993,0.260438,3,PG{51.851852%} VZ{10.288066%} BA{37.860082%} ,
1011,87162.80245,22695.7641,0.260384,4,PG{52.479339%} MRK{0.413223%} VZ{9.504132%} BA{37.603306%} ,
1012,87163.57115,22695.91714,0.260383,4,PG{52.301255%} MRK{0.418410%} VZ{9.623431%} BA{37.656904%} ,
1013,87167.24266,22701.33026,0.260434,3,PG{53.648069%} VZ{9.012876%} BA{37.339056%} ,
1014,87167.32526,22703.8692,0.260463,3,PG{53.125000%} VZ{9.375000%} BA{37.500000%} ,
1015,87168.32988,22704.56203,0.260468,3,PG{52.941176%} VZ{9.502262%} BA{37.556561%} ,
1016,87173.82702,22706.13527,0.26047,3,PG{52.558140%} VZ{9.767442%} BA{37.674419%} ,
1017,87179.10741,22707.17835,0.260466,3,PG{52.358491%} VZ{9.905660%} BA{37.735849%} ,
1018,87182.54739,22707.87591,0.260464,3,PG{52.282158%} VZ{9.958506%} BA{37.759336%} ,
1019,87186.11887,22708.16582,0.260456,3,PG{52.100840%} VZ{10.084034%} BA{37.815126%} ,
1020,87193.75347,22709.26159,0.260446,3,PG{51.914894%} VZ{10.212766%} BA{37.872340%} ,
1021,87208.33205,22710.43029,0.260416,3,PG{51.528384%} VZ{10.480349%} BA{37.991266%} ,
1022,87221.03716,22710.4521,0.260378,4,PG{52.564103%} MRK{0.427350%} VZ{9.401709%} BA{37.606838%} ,
1023,87229.85276,22720.79057,0.26047,3,PG{52.719665%} VZ{9.623431%} BA{37.656904%} ,
1024,87235.73464,22722.30237,0.26047,3,PG{52.542373%} VZ{9.745763%} BA{37.711864%} ,
1025,87240.15949,22723.20737,0.260467,3,PG{52.360515%} VZ{9.871245%} BA{37.768240%} ,
1026,87243.23401,22723.51547,0.260462,3,PG{52.173913%} VZ{10.000000%} BA{37.826087%} ,
1027,87259.9574,22726.07704,0.260441,3,PG{51.785714%} VZ{10.267857%} BA{37.946429%} ,
1028,87270.0806,22727.37027,0.260426,3,PG{51.583710%} VZ{10.407240%} BA{38.009050%} ,
1029,87279.08857,22728.0369,0.260406,3,PG{51.376147%} VZ{10.550459%} BA{38.073394%} ,
1030,87286.85704,22734.54398,0.260458,3,PG{53.164557%} VZ{9.282700%} BA{37.552743%} ,
1031,87289.72243,22735.86501,0.260464,3,PG{52.991453%} VZ{9.401709%} BA{37.606838%} ,
1032,87306.52818,22740.25654,0.260465,3,PG{52.970297%} VZ{9.405941%} BA{37.623762%} ,
1033,87317.28139,22743.57797,0.260471,3,PG{52.551020%} VZ{9.693878%} BA{37.755102%} ,
1034,87331.50506,22744.17886,0.260435,3,PG{51.643192%} VZ{10.328638%} BA{38.028169%} ,
1035,87346.0427,22746.40933,0.260417,3,PG{51.428571%} VZ{10.476190%} BA{38.095238%} ,
1036,87351.50268,22749.66122,0.260438,3,PG{53.448276%} VZ{9.051724%} BA{37.500000%} ,
1037,87353.86547,22752.8102,0.260467,3,PG{52.263374%} VZ{9.876543%} BA{37.860082%} ,
1038,87360.04149,22753.94716,0.260462,3,PG{52.083333%} VZ{10.000000%} BA{37.916667%} ,
1039,87362.28553,22755.1693,0.260469,3,PG{52.727273%} VZ{9.545455%} BA{37.727273%} ,
1040,87368.53394,22755.44746,0.260454,3,PG{51.898734%} VZ{10.126582%} BA{37.974684%} ,
1041,87378.06136,22756.95606,0.260442,3,PG{51.709402%} VZ{10.256410%} BA{38.034188%} ,
1042,87382.81354,22760.08171,0.260464,3,PG{52.132701%} VZ{9.952607%} BA{37.914692%} ,
1043,87406.09899,22766.56041,0.260469,3,PG{52.697095%} VZ{9.543568%} BA{37.759336%} ,
1044,87409.24467,22767.5066,0.26047,3,PG{52.521008%} VZ{9.663866%} BA{37.815126%} ,
1045,87416.975,22769.43123,0.260469,3,PG{52.340426%} VZ{9.787234%} BA{37.872340%} ,
1046,87423.30031,22770.75896,0.260466,3,PG{52.155172%} VZ{9.913793%} BA{37.931034%} ,
1047,87431.27955,22772.26755,0.260459,3,PG{51.965066%} VZ{10.043668%} BA{37.991266%} ,
1048,87454.19935,22776.26987,0.260437,3,PG{51.569507%} VZ{10.313901%} BA{38.116592%} ,
1049,87463.19942,22779.90929,0.260451,3,PG{53.138075%} VZ{9.205021%} BA{37.656904%} ,
1050,87469.50388,22782.24995,0.260459,3,PG{52.966102%} VZ{9.322034%} BA{37.711864%} ,
1051,87473.56664,22783.82113,0.260465,3,PG{52.789700%} VZ{9.442060%} BA{37.768240%} ,
1052,87483.15574,22786.31949,0.260465,3,PG{52.777778%} VZ{9.444444%} BA{37.777778%} ,
1053,87498.00977,22787.09546,0.26043,3,PG{51.452282%} VZ{10.373444%} BA{38.174274%} ,
1054,87518.50662,22788.20146,0.260382,4,PG{52.083333%} MRK{0.416667%} VZ{9.583333%} BA{37.916667%} ,
1055,87524.85111,22795.34807,0.260444,3,PG{51.627907%} VZ{10.232558%} BA{38.139535%} ,
1056,87527.60844,22796.87884,0.260454,3,PG{51.785714%} VZ{10.119048%} BA{38.095238%} ,
1057,87532.30739,22799.08372,0.260465,3,PG{52.066116%} VZ{9.917355%} BA{38.016529%} ,
1058,87537.49127,22800.80518,0.260469,3,PG{52.307692%} VZ{9.743590%} BA{37.948718%} ,
1059,87545.86915,22802.13278,0.260459,3,PG{52.888889%} VZ{9.333333%} BA{37.777778%} ,
1060,87553.09067,22803.16173,0.26045,3,PG{51.694915%} VZ{10.169492%} BA{38.135593%} ,
1061,87558.43681,22806.20918,0.260468,3,PG{52.511416%} VZ{9.589041%} BA{37.899543%} ,
1062,87576.23427,22810.66392,0.260466,3,PG{52.112676%} VZ{9.859155%} BA{38.028169%} ,
1063,87584.07153,22812.85372,0.260468,3,PG{52.500000%} VZ{9.583333%} BA{37.916667%} ,
1064,87590.06451,22813.75294,0.260461,3,PG{51.904762%} VZ{10.000000%} BA{38.095238%} ,
1065,87592.12352,22815.01031,0.260469,3,PG{52.320675%} VZ{9.704641%} BA{37.974684%} ,
1066,87601.71144,22817.34776,0.260467,3,PG{52.136752%} VZ{9.829060%} BA{38.034188%} ,
1067,87612.93911,22819.87598,0.260462,3,PG{51.948052%} VZ{9.956710%} BA{38.095238%} ,
1068,87631.64503,22821.05032,0.26042,3,PG{51.243781%} VZ{10.447761%} BA{38.308458%} ,
1069,87640.23946,22827.19336,0.260465,3,PG{52.606635%} VZ{9.478673%} BA{37.914692%} ,
1070,87651.95128,22829.78335,0.260459,3,PG{52.765957%} VZ{9.361702%} BA{37.872340%} ,
1071,87657.84367,22831.76736,0.260465,3,PG{52.586207%} VZ{9.482759%} BA{37.931034%} ,
1072,87678.56498,22833.56964,0.260424,3,PG{51.250000%} VZ{10.416667%} BA{38.333333%} ,
1073,87687.91275,22839.62197,0.260465,3,PG{52.017937%} VZ{9.865471%} BA{38.116592%} ,
1074,87701.52147,22843.22045,0.260465,3,PG{52.049180%} VZ{9.836066%} BA{38.114754%} ,
1075,87712.87057,22845.78986,0.260461,3,PG{51.867220%} VZ{9.958506%} BA{38.174274%} ,
1076,87722.78957,22847.75247,0.260454,3,PG{51.680672%} VZ{10.084034%} BA{38.235294%} ,
1077,87737.43376,22850.69352,0.260444,3,PG{51.489362%} VZ{10.212766%} BA{38.297872%} ,
1078,87738.77466,22852.33711,0.260459,3,PG{52.678571%} VZ{9.375000%} BA{37.946429%} ,
1079,87749.23826,22855.73423,0.260466,3,PG{52.284264%} VZ{9.644670%} BA{38.071066%} ,
1080,87757.15175,22857.55606,0.260464,3,PG{52.479339%} VZ{9.504132%} BA{38.016529%} ,
1081,87763.08628,22859.25267,0.260465,3,PG{52.061856%} VZ{9.793814%} BA{38.144330%} ,
1082,87764.86246,22859.76213,0.260466,3,PG{52.301255%} VZ{9.623431%} BA{38.075314%} ,
1083,87777.79737,22863.11921,0.260466,3,PG{52.118644%} VZ{9.745763%} BA{38.135593%} ,
1084,87781.42597,22863.73985,0.260462,3,PG{51.886792%} VZ{9.905660%} BA{38.207547%} ,
1085,87788.59799,22865.69692,0.260463,3,PG{51.931330%} VZ{9.871245%} BA{38.197425%} ,
1086,87795.90114,22866.89655,0.260455,3,PG{51.674641%} VZ{10.047847%} BA{38.277512%} ,
1087,87801.71775,22868.63797,0.260458,3,PG{51.739130%} VZ{10.000000%} BA{38.260870%} ,
1088,87819.30918,22871.93286,0.260443,3,PG{52.916667%} VZ{9.166667%} BA{37.916667%} ,
1089,87822.63001,22873.24071,0.260448,3,PG{52.820513%} VZ{9.230769%} BA{37.948718%} ,
1090,87827.20577,22874.74573,0.260452,3,PG{52.742616%} VZ{9.282700%} BA{37.974684%} ,
1091,87836.48573,22877.73947,0.260458,3,PG{52.564103%} VZ{9.401709%} BA{38.034188%} ,
1092,87846.26023,22877.91024,0.260431,3,PG{51.239669%} VZ{10.330579%} BA{38.429752%} ,
1093,87847.96273,22881.10645,0.260463,3,PG{52.380952%} VZ{9.523810%} BA{38.095238%} ,
1094,87880.59105,22889.49397,0.260461,3,PG{51.851852%} VZ{9.876543%} BA{38.271605%} ,
1095,87893.81539,22892.47621,0.260456,3,PG{51.666667%} VZ{10.000000%} BA{38.333333%} ,
1096,87903.60582,22892.76586,0.26043,3,PG{53.017241%} VZ{9.051724%} BA{37.931034%} ,
1097,87916.74437,22897.3434,0.260443,3,PG{51.388889%} VZ{10.185185%} BA{38.425926%} ,
1098,87934.52534,22903.14664,0.260457,3,PG{52.466368%} VZ{9.417040%} BA{38.116592%} ,
1099,87938.18307,22904.47436,0.260461,3,PG{52.282158%} VZ{9.543568%} BA{38.174274%} ,
1100,87948.39897,22907.26583,0.260463,3,PG{52.100840%} VZ{9.663866%} BA{38.235294%} ,
1101,87955.24582,22908.39643,0.260455,3,PG{52.486188%} VZ{9.392265%} BA{38.121547%} ,
1102,87959.40272,22910.11444,0.260462,3,PG{52.073733%} VZ{9.677419%} BA{38.248848%} ,
1103,87962.54547,22910.86317,0.260462,3,PG{51.914894%} VZ{9.787234%} BA{38.297872%} ,
1104,87970.49571,22912.98123,0.260462,3,PG{52.040816%} VZ{9.693878%} BA{38.265306%} ,
1105,87973.62496,22913.68717,0.260461,3,PG{51.869159%} VZ{9.813084%} BA{38.317757%} ,
1106,87975.92744,22914.03617,0.260458,3,PG{51.724138%} VZ{9.913793%} BA{38.362069%} ,
1107,87991.94893,22918.04597,0.260456,3,PG{51.658768%} VZ{9.952607%} BA{38.388626%} ,
1108,88000.60823,22919.05343,0.260442,3,PG{52.719665%} VZ{9.205021%} BA{38.075314%} ,
1109,88008.36197,22921.6056,0.260448,3,PG{51.442308%} VZ{10.096154%} BA{38.461538%} ,
1110,88013.36618,22923.06679,0.26045,3,PG{52.542373%} VZ{9.322034%} BA{38.135593%} ,
1111,88024.53179,22926.48326,0.260456,3,PG{52.360515%} VZ{9.442060%} BA{38.197425%} ,
1112,88027.3294,22926.70742,0.26045,3,PG{51.479290%} VZ{10.059172%} BA{38.461538%} ,
1113,88037.20716,22930.09049,0.260459,3,PG{52.173913%} VZ{9.565217%} BA{38.260870%} ,
1114,88040.04797,22930.45686,0.260455,3,PG{52.358491%} VZ{9.433962%} BA{38.207547%} ,
1115,88045.94129,22932.39061,0.260459,3,PG{51.836735%} VZ{9.795918%} BA{38.367347%} ,
1116,88054.86833,22934.65459,0.260459,3,PG{52.153110%} VZ{9.569378%} BA{38.277512%} ,
1117,88062.47831,22936.38258,0.260456,3,PG{51.652893%} VZ{9.917355%} BA{38.429752%} ,
1118,88077.58771,22939.77764,0.26045,3,PG{51.464435%} VZ{10.041841%} BA{38.493724%} ,
1119,88094.28206,22942.32701,0.260429,3,PG{52.813853%} VZ{9.090909%} BA{38.095238%} ,
1120,88106.67378,22947.75414,0.260454,3,PG{52.263374%} VZ{9.465021%} BA{38.271605%} ,
1121,88119.53896,22948.45006,0.260424,3,PG{52.857143%} VZ{9.047619%} BA{38.095238%} ,
1122,88119.61909,22951.38277,0.260457,3,PG{52.083333%} VZ{9.583333%} BA{38.333333%} ,
1123,88129.47852,22953.61101,0.260453,3,PG{52.252252%} VZ{9.459459%} BA{38.288288%} ,
1124,88134.77398,22955.38463,0.260458,3,PG{51.898734%} VZ{9.704641%} BA{38.396624%} ,
1125,88150.80041,22959.39479,0.260456,3,PG{51.709402%} VZ{9.829060%} BA{38.461538%} ,
1126,88168.46124,22963.59572,0.260451,3,PG{51.515152%} VZ{9.956710%} BA{38.528139%} ,
1127,88174.58178,22964.10966,0.260439,3,PG{51.219512%} VZ{10.162602%} BA{38.617886%} ,
1128,88178.76097,22966.6504,0.260456,3,PG{52.020202%} VZ{9.595960%} BA{38.383838%} ,
1129,88182.08427,22967.39799,0.260454,3,PG{51.643192%} VZ{9.859155%} BA{38.497653%} ,
1130,88187.1326,22967.80494,0.260444,3,PG{51.315789%} VZ{10.087719%} BA{38.596491%} ,
1131,88193.68953,22968.10003,0.260428,3,PG{51.028807%} VZ{10.288066%} BA{38.683128%} ,
1132,88197.10826,22971.43862,0.260456,3,PG{51.794872%} VZ{9.743590%} BA{38.461538%} ,
1133,88202.33675,22972.15972,0.260448,3,PG{51.428571%} VZ{10.000000%} BA{38.571429%} ,
1134,88207.57376,22972.20493,0.260433,3,PG{51.111111%} VZ{10.222222%} BA{38.666667%} ,
1135,88211.69177,22974.872,0.260452,3,PG{52.155172%} VZ{9.482759%} BA{38.362069%} ,
1136,88219.00156,22976.82053,0.260452,3,PG{51.562500%} VZ{9.895833%} BA{38.541667%} ,
1137,88228.70031,22979.46169,0.260453,3,PG{51.639344%} VZ{9.836066%} BA{38.524590%} ,
1138,88229.28121,22979.67973,0.260454,3,PG{51.965066%} VZ{9.606987%} BA{38.427948%} ,
1139,88246.50277,22983.70381,0.260449,3,PG{51.452282%} VZ{9.958506%} BA{38.589212%} ,
1140,88250.99367,22984.98504,0.26045,3,PG{52.132701%} VZ{9.478673%} BA{38.388626%} ,
1141,88257.75813,22985.1749,0.260432,3,PG{52.551020%} VZ{9.183673%} BA{38.265306%} ,
1142,88263.51043,22987.51171,0.260442,3,PG{51.260504%} VZ{10.084034%} BA{38.655462%} ,
1143,88284.06953,22991.53311,0.260427,3,PG{52.608696%} VZ{9.130435%} BA{38.260870%} ,
1144,88289.04414,22994.85491,0.26045,3,PG{52.066116%} VZ{9.504132%} BA{38.429752%} ,
1145,88298.64359,22996.15997,0.260436,3,PG{52.422907%} VZ{9.251101%} BA{38.325991%} ,
1146,88303.88821,22998.90627,0.260452,3,PG{51.882845%} VZ{9.623431%} BA{38.493724%} ,
1147,88323.30163,23003.93605,0.260451,3,PG{51.694915%} VZ{9.745763%} BA{38.559322%} ,
1148,88330.94909,23005.63094,0.260448,3,PG{52.036199%} VZ{9.502262%} BA{38.461538%} ,
1149,88335.80281,23006.15096,0.26044,3,PG{51.209677%} VZ{10.080645%} BA{38.709677%} ,
1150,88341.2214,23008.35904,0.260449,3,PG{51.502146%} VZ{9.871245%} BA{38.626609%} ,
1151,88355.89517,23010.28933,0.260427,3,PG{52.500000%} VZ{9.166667%} BA{38.333333%} ,
1152,88357.53593,23010.97848,0.26043,3,PG{51.020408%} VZ{10.204082%} BA{38.775510%} ,
1153,88360.14439,23012.80022,0.260443,3,PG{51.304348%} VZ{10.000000%} BA{38.695652%} ,
1154,88367.54226,23015.29776,0.26045,3,PG{51.627907%} VZ{9.767442%} BA{38.604651%} ,
1155,88380.78877,23017.43217,0.260435,3,PG{51.101322%} VZ{10.132159%} BA{38.766520%} ,
1156,88387.39905,23019.7865,0.260442,3,PG{52.136752%} VZ{9.401709%} BA{38.461538%} ,
1157,88390.39183,23020.91644,0.260446,3,PG{51.415094%} VZ{9.905660%} BA{38.679245%} ,
1158,88392.47854,23021.72345,0.260449,3,PG{51.626016%} VZ{9.756098%} BA{38.617886%} ,
1159,88405.37398,23024.82618,0.260446,3,PG{51.948052%} VZ{9.523810%} BA{38.528139%} ,
1160,88410.55303,23026.17773,0.260446,3,PG{51.440329%} VZ{9.876543%} BA{38.683128%} ,
1161,88415.01433,23026.70609,0.260439,3,PG{51.196172%} VZ{10.047847%} BA{38.755981%} ,
1162,88424.19492,23029.87416,0.260448,3,PG{51.754386%} VZ{9.649123%} BA{38.596491%} ,
1163,88430.90497,23031.00525,0.260441,3,PG{51.250000%} VZ{10.000000%} BA{38.750000%} ,
1164,88437.15716,23031.53389,0.260428,3,PG{50.970874%} VZ{10.194175%} BA{38.834951%} ,
1165,88442.46039,23033.88305,0.260439,3,PG{52.112676%} VZ{9.389671%} BA{38.497653%} ,
1166,88452.24904,23035.85096,0.260433,3,PG{51.054852%} VZ{10.126582%} BA{38.818565%} ,
1167,88455.27551,23037.32723,0.26044,3,PG{52.049180%} VZ{9.426230%} BA{38.524590%} ,
1168,88462.52778,23039.51322,0.260444,3,PG{51.904762%} VZ{9.523810%} BA{38.571429%} ,
1169,88473.54652,23042.38831,0.260444,3,PG{51.867220%} VZ{9.543568%} BA{38.589212%} ,
1170,88482.91794,23044.96922,0.260445,3,PG{51.690821%} VZ{9.661836%} BA{38.647343%} ,
1171,88490.25857,23046.85249,0.260445,3,PG{51.680672%} VZ{9.663866%} BA{38.655462%} ,
1172,88511.56324,23052.2951,0.260444,3,PG{51.489362%} VZ{9.787234%} BA{38.723404%} ,
1173,88525.87828,23053.32725,0.260413,3,PG{52.479339%} VZ{9.090909%} BA{38.429752%} ,
1174,88526.71515,23055.63116,0.260437,3,PG{51.176471%} VZ{10.000000%} BA{38.823529%} ,
1175,88534.475,23057.92849,0.26044,3,PG{51.293103%} VZ{9.913793%} BA{38.793103%} ,
1176,88540.68333,23058.02499,0.260423,3,PG{52.301255%} VZ{9.205021%} BA{38.493724%} ,
1177,88555.32671,23062.78249,0.260434,3,PG{51.091703%} VZ{10.043668%} BA{38.864629%} ,
1178,88560.6387,23063.88364,0.26043,3,PG{52.118644%} VZ{9.322034%} BA{38.559322%} ,
1179,88575.8899,23068.80443,0.260441,3,PG{51.428571%} VZ{9.795918%} BA{38.775510%} ,
1180,88577.49772,23069.19105,0.260441,3,PG{51.401869%} VZ{9.813084%} BA{38.785047%} ,
1181,88595.89228,23073.68143,0.260437,3,PG{51.239669%} VZ{9.917355%} BA{38.842975%} ,
1182,88598.18782,23074.42532,0.260439,3,PG{51.739130%} VZ{9.565217%} BA{38.695652%} ,
1183,88601.67034,23075.04998,0.260436,3,PG{51.184834%} VZ{9.952607%} BA{38.862559%} ,
1184,88605.74153,23076.32649,0.260438,3,PG{51.758794%} VZ{9.547739%} BA{38.693467%} ,
1185,88617.49899,23078.74921,0.260431,3,PG{51.046025%} VZ{10.041841%} BA{38.912134%} ,
1186,88618.25842,23079.71355,0.26044,3,PG{51.541850%} VZ{9.691630%} BA{38.766520%} ,
1187,88627.60461,23081.06999,0.260428,3,PG{50.961538%} VZ{10.096154%} BA{38.942308%} ,
1188,88638.31874,23084.4379,0.260434,3,PG{51.851852%} VZ{9.465021%} BA{38.683128%} ,
1189,88643.81331,23084.79542,0.260422,3,PG{50.847458%} VZ{10.169492%} BA{38.983051%} ,
1190,88651.89033,23087.80603,0.260432,3,PG{51.886792%} VZ{9.433962%} BA{38.679245%} ,
1191,88658.13928,23089.82384,0.260437,3,PG{51.295337%} VZ{9.844560%} BA{38.860104%} ,
1192,88658.45243,23089.91181,0.260437,3,PG{51.666667%} VZ{9.583333%} BA{38.750000%} ,
1193,88668.81317,23090.24472,0.26041,3,PG{50.643777%} VZ{10.300429%} BA{39.055794%} ,
1194,88672.78659,23091.93348,0.260417,3,PG{52.192982%} VZ{9.210526%} BA{38.596491%} ,
1195,88675.57673,23093.65831,0.260429,3,PG{51.004016%} VZ{10.040161%} BA{38.955823%} ,
1196,88680.13717,23095.58638,0.260437,3,PG{51.476793%} VZ{9.704641%} BA{38.818565%} ,
1197,88693.76545,23098.06622,0.260425,3,PG{50.917431%} VZ{10.091743%} BA{38.990826%} ,
1198,88699.49562,23099.12072,0.26042,3,PG{50.813008%} VZ{10.162602%} BA{39.024390%} ,
1199,88702.6911,23101.26925,0.260435,3,PG{51.282051%} VZ{9.829060%} BA{38.888889%} ,
1200,88719.51193,23104.27342,0.260419,3,PG{50.802139%} VZ{10.160428%} BA{39.037433%} ,
1201,88722.36205,23104.51056,0.260414,3,PG{50.697674%} VZ{10.232558%} BA{39.069767%} ,
1202,88725.10434,23104.78379,0.260409,3,PG{50.617284%} VZ{10.288066%} BA{39.094650%} ,
1203,88726.87522,23107.14288,0.26043,3,PG{51.082251%} VZ{9.956710%} BA{38.961039%} ,
1204,88735.0037,23109.64363,0.260434,3,PG{51.417004%} VZ{9.716599%} BA{38.866397%} ,
1205,88737.51963,23110.18098,0.260433,3,PG{51.598174%} VZ{9.589041%} BA{38.812785%} ,
1206,88749.47527,23112.47465,0.260424,3,PG{51.914894%} VZ{9.361702%} BA{38.723404%} ,
1207,88752.71524,23113.19739,0.260422,3,PG{50.877193%} VZ{10.087719%} BA{39.035088%} ,
1208,88757.35298,23113.35386,0.260411,3,PG{52.173913%} VZ{9.178744%} BA{38.647343%} ,
1209,88758.39288,23115.53036,0.260432,3,PG{51.229508%} VZ{9.836066%} BA{38.934426%} ,
1210,88761.60055,23116.45594,0.260433,3,PG{51.388889%} VZ{9.722222%} BA{38.888889%} ,
1211,88772.74903,23118.93689,0.260428,3,PG{51.724138%} VZ{9.482759%} BA{38.793103%} ,
1212,88782.71318,23120.05775,0.260412,3,PG{50.666667%} VZ{10.222222%} BA{39.111111%} ,
1213,88783.38433,23121.61776,0.260427,3,PG{51.037344%} VZ{9.958506%} BA{39.004149%} ,
1214,88789.72819,23123.51696,0.26043,3,PG{51.173709%} VZ{9.859155%} BA{38.967136%} ,
1215,88793.19104,23124.45708,0.260431,3,PG{51.528384%} VZ{9.606987%} BA{38.864629%} ,
1216,88796.27743,23125.33399,0.260431,3,PG{51.351351%} VZ{9.729730%} BA{38.918919%} ,
1217,88803.61047,23126.4578,0.260422,3,PG{51.836735%} VZ{9.387755%} BA{38.775510%} ,
1218,88806.91076,23127.09836,0.26042,3,PG{50.840336%} VZ{10.084034%} BA{39.075630%} ,
1219,88815.20299,23129.60625,0.260424,3,PG{50.952381%} VZ{10.000000%} BA{39.047619%} ,
1220,88818.88022,23131.11838,0.26043,3,PG{51.327434%} VZ{9.734513%} BA{38.938053%} ,
1221,88824.15067,23132.15377,0.260426,3,PG{51.652893%} VZ{9.504132%} BA{38.842975%} ,
1222,88835.16847,23133.5574,0.26041,3,PG{50.638298%} VZ{10.212766%} BA{39.148936%} ,
1223,88838.87049,23135.27158,0.260418,3,PG{51.869159%} VZ{9.345794%} BA{38.785047%} ,
1224,88846.20578,23138.0504,0.260428,3,PG{51.464435%} VZ{9.623431%} BA{38.912134%} ,
1225,88860.00096,23140.71949,0.260418,3,PG{50.806452%} VZ{10.080645%} BA{39.112903%} ,
1226,88863.59221,23142.16163,0.260423,3,PG{51.658768%} VZ{9.478673%} BA{38.862559%} ,
1227,88868.02274,23142.16751,0.260411,3,PG{51.982379%} VZ{9.251101%} BA{38.766520%} ,
1228,88872.18402,23144.7529,0.260427,3,PG{51.271186%} VZ{9.745763%} BA{38.983051%} ,
1229,88885.87456,23146.60463,0.260408,3,PG{50.612245%} VZ{10.204082%} BA{39.183673%} ,
1230,88889.30765,23149.05998,0.260426,3,PG{51.442308%} VZ{9.615385%} BA{38.942308%} ,
1231,88896.65329,23150.84859,0.260424,3,PG{51.072961%} VZ{9.871245%} BA{39.055794%} ,
1232,88901.3751,23150.97948,0.260412,3,PG{50.691244%} VZ{10.138249%} BA{39.170507%} ,
1233,88918.40767,23156.56193,0.260425,3,PG{51.219512%} VZ{9.756098%} BA{39.024390%} ,
1234,88925.8225,23157.92272,0.260418,3,PG{50.869565%} VZ{10.000000%} BA{39.130435%} ,
1235,88941.73328,23161.83353,0.260416,3,PG{51.709402%} VZ{9.401709%} BA{38.888889%} ,
1236,88944.3425,23163.03407,0.260422,3,PG{51.028807%} VZ{9.876543%} BA{39.094650%} ,
1237,88953.00923,23164.22737,0.26041,3,PG{50.660793%} VZ{10.132159%} BA{39.207048%} ,
1238,88958.56238,23164.3365,0.260395,3,PG{50.396825%} VZ{10.317460%} BA{39.285714%} ,
1239,88966.29388,23168.54592,0.260419,3,PG{51.515152%} VZ{9.523810%} BA{38.961039%} ,
1240,88971.25018,23169.53429,0.260416,3,PG{50.833333%} VZ{10.000000%} BA{39.166667%} ,
1241,88971.73533,23170.18655,0.260422,3,PG{51.162791%} VZ{9.767442%} BA{39.069767%} ,
1242,88984.27351,23171.3082,0.260398,3,PG{50.446429%} VZ{10.267857%} BA{39.285714%} ,
1243,88987.26649,23173.56847,0.260414,3,PG{51.639344%} VZ{9.426230%} BA{38.934426%} ,
1244,88991.699,23175.2666,0.260421,3,PG{51.315789%} VZ{9.649123%} BA{39.035088%} ,
1245,88999.14997,23176.05271,0.260408,3,PG{50.632911%} VZ{10.126582%} BA{39.240506%} ,
1246,89001.15626,23177.47793,0.260418,3,PG{50.943396%} VZ{9.905660%} BA{39.150943%} ,
1247,89012.13019,23180.30226,0.260417,3,PG{51.452282%} VZ{9.543568%} BA{39.004149%} ,
1248,89014.29832,23180.53077,0.260414,3,PG{50.800000%} VZ{10.000000%} BA{39.200000%} ,
1249,89029.36335,23182.92457,0.260396,3,PG{50.427350%} VZ{10.256410%} BA{39.316239%} ,
1250,89029.42442,23184.58992,0.260415,3,PG{51.500000%} VZ{9.500000%} BA{39.000000%} ,
1251,89034.74126,23185.55538,0.26041,3,PG{50.717703%} VZ{10.047847%} BA{39.234450%} ,
1252,89036.07336,23186.61172,0.260418,3,PG{51.260504%} VZ{9.663866%} BA{39.075630%} ,
1253,89043.52283,23187.42563,0.260406,3,PG{50.607287%} VZ{10.121457%} BA{39.271255%} ,
1254,89051.61032,23189.82945,0.260409,3,PG{51.643192%} VZ{9.389671%} BA{38.967136%} ,
1255,89062.60682,23190.62611,0.260386,3,PG{52.066116%} VZ{9.090909%} BA{38.842975%} ,
1256,89063.96454,23193.72704,0.260417,3,PG{51.063830%} VZ{9.787234%} BA{39.148936%} ,
1257,89071.3654,23193.73349,0.260395,3,PG{50.409836%} VZ{10.245902%} BA{39.344262%} ,
1258,89079.55888,23197.72648,0.260416,3,PG{51.209677%} VZ{9.677419%} BA{39.112903%} ,
1259,89093.45953,23201.03313,0.260412,3,PG{50.862069%} VZ{9.913793%} BA{39.224138%} ,
1260,89104.24695,23201.34053,0.260384,3,PG{50.246305%} VZ{10.344828%} BA{39.408867%} ,
1261,89105.25524,23204.258,0.260414,3,PG{51.020408%} VZ{9.795918%} BA{39.183673%} ,
