Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
6,MSFT  MCD  IBM  CRM  BA  WBA ,0.41006452326867415259,56074.08047625344624975696,22993.99107822413861867972
7,8316.T  MSFT  V  IBM  CRM  BA  WBA ,0.41159615273168709271,56297.67107765379478223622,23171.90482331627572420985
7,8411.T  MSFT  V  IBM  CRM  BA  WBA ,0.41183857244019350663,56436.48739206569007365033,23242.72240108731421059929
6,MSFT  V  IBM  CRM  BA  WBA ,0.41463586157271320465,57273.64205688034417107701,23747.70591966176289133728
7,8411.T  MSFT  JPM  MCD  CRM  BA  WBA ,0.41908798474328717854,57498.39284024325024802238,24096.88558139539600233547
8,8411.T  MSFT  V  JPM  IBM  CRM  BA  WBA ,0.42014089424573430875,58989.32642218807450262830,24783.82835397162125445902
7,8411.T  MSFT  KO  CRM  CAT  BA  WBA ,0.40424740470416969940,62900.19689465437841136009,25427.24135004530762671493
7,8411.T  MSFT  JPM  KO  CRM  BA  WBA ,0.41099494719724155578,63390.23744334626826457679,26053.06729084870312362909
6,8316.T  MSFT  IBM  CRM  BA  WBA ,0.40516087933114891539,65339.96167422744474606588,26473.19632739356165984645
5,MSFT  IBM  CRM  BA  WBA ,0.42409008542254800211,65612.66614438373653683811,27825.68118997282363125123
6,8411.T  MSFT  JPM  CRM  BA  WBA ,0.43130463766573512441,65629.17690671824675519019,28306.16836605254502501339
4,8411.T  IBM  CRM  WBA ,0.41804755990697695101,69899.29137111014279071242,29221.22819691940458142199
5,MSFT  JPM  CRM  BA  WBA ,0.40254328588381715903,74341.46100944925274234265,29925.65599214737812872045
5,8411.T  JPM  IBM  CRM  WBA ,0.40846765482172298078,74648.47888462155242450535,30491.48910601027455413714
7,8411.T  JPM  AMGN  CRM  CAT  BA  WBA ,0.38532158011468015113,79442.97573361622926313430,30611.09293868919849046506
5,8316.T  JPM  CRM  BA  WBA ,0.40423645014079434556,79471.75382497967802919447,32125.37965267288018367253
5,8411.T  JPM  CRM  BA  WBA ,0.38791978667249815693,83067.77392680365301202983,32223.63314104497840162367
5,IBM  CRM  CAT  BA  WBA ,0.36663029438046040864,88160.93479705051868222654,32322.46947749920946080238
6,JPM  AMGN  CRM  CAT  BA  WBA ,0.36571730111403433217,88442.40504594943195115775,32344.91767743887976394035
5,JPM  AMGN  CRM  BA  WBA ,0.36723013430609091623,88702.97410829100408591330,32574.40509513741199043579
6,JPM  IBM  CRM  CAT  BA  WBA ,0.36477650095715380418,90093.30691583716543391347,32863.92125641802704194561
5,JPM  CRM  CAT  BA  WBA ,0.37889222645797071554,90850.22567358519881963730,34422.44427967378578614444
4,JPM  CRM  BA  WBA ,0.37832403675488696093,93115.55016883087228052318,35227.85082452429196564481
2,IBM  CRM ,0.32856485921344485979,107945.63264181491103954613,35467.14159166415629442781
4,JPM  CRM  CAT  BA ,0.33750030394092533914,108420.23193751258077099919,36591.86123225611663656309
3,JPM  CRM  BA ,0.33518752638496085439,114535.28704070278035942465,38390.79954696462664287537
3,CRM  GS  BA ,0.27030621815780020434,144272.40140859846724197268,38997.72720930233481340110
2,CRM  BA ,0.26877889703684515466,148067.80635681905550882220,39797.50167925099231069908
2,CRM  DD ,0.25043372713433942334,159741.34743176816846244037,40004.62101479914417723194
2,JPM  CRM ,0.24937575264900635474,163279.15028277586679905653,40717.86099365745030809194
2,CRM  GS ,0.22312778160514129544,186569.61031658214051276445,41628.86326487465703394264
1,CRM ,0.17801534394523294003,257615.75024053434026427567,45859.55638477794855134562

Runtime,1.93100000000000004974
