Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
8,9983.T  4519.T  4503.T  9022.T  JNJ  PG  MRK  TRV ,0.67349848238751930385,43884.60607078855537110940,29556.21558885020931484178
8,9983.T  4502.T  4519.T  4503.T  JNJ  PG  MRK  TRV ,0.68565231133621906690,44059.81936195163143565878,30209.71698257843308965676
7,9983.T  4503.T  9022.T  JNJ  PG  MRK  TRV ,0.65497630891584035506,46472.78415998019045218825,30438.57263414635963272303
4,8766.T  4503.T  PG  MRK ,0.64584806579901721246,47894.59219012200628640130,30932.62972822301526321098
7,9983.T  4519.T  4503.T  JNJ  PG  MRK  TRV ,0.65387281047610146256,48049.53391638305038213730,31418.28378397214328288101
7,9983.T  4502.T  4519.T  4503.T  JNJ  MRK  TRV ,0.58777302208974624431,53870.53257840224978281185,31663.64573519161785952747
3,4503.T  9022.T  MRK ,0.58848603598118909286,54996.19104125155718065798,32364.49045993031541001983
3,2914.T  4503.T  MRK ,0.58453294590985438450,55997.29409824895992642269,32732.26328222996744443662
6,9983.T  4503.T  JNJ  PG  MRK  TRV ,0.56607688567764158361,57865.16627643386891577393,32756.13311498257462517358
6,9983.T  4519.T  4503.T  JNJ  MRK  TRV ,0.55576133369072633350,59947.45939738745801150799,33316.47998606271721655503
3,4503.T  PG  MRK ,0.51789166386566554134,64738.53956610902241664007,33527.54997212542366469279
6,9983.T  4519.T  4503.T  JNJ  PG  MRK ,0.51053284298774070926,65886.76430143868492450565,33637.35709407667309278622
3,4519.T  4503.T  MRK ,0.48996942829500328420,70730.04802000020572450012,34655.56119163762923562899
5,9983.T  4503.T  JNJ  MRK  TRV ,0.46476694096275450452,75887.97902564740797970444,35270.22386759582150261849
5,9983.T  4503.T  JNJ  PG  MRK ,0.44088473413793205502,80872.22932261235837358981,35655.33132404182106256485
4,9983.T  4503.T  PG  MRK ,0.44666552420209987284,81929.37161789200035855174,36595.02572125437291106209
4,9983.T  4502.T  4503.T  MRK ,0.38047584370906872842,97310.99791752887540496886,37024.48403484322625445202
2,4503.T  MRK ,0.41180814054600350937,97793.84682059007172938436,40272.30221602789242751896
1,4503.T ,0.36455490396073847448,114923.44341789693862665445,41895.90487804877921007574
3,9983.T  4503.T  MRK ,0.34516982652459854419,122024.23950541898375377059,42119.08558188153256196529
2,9983.T  MRK ,0.28599207881266924813,147678.29201272284262813628,42234.82172822301799897105
2,9983.T  4503.T ,0.25805063553935947418,169930.03550207582884468138,43850.55365853658440755680
1,9983.T ,0.16801252143025433017,273488.07821958715794607997,45949.42160278745723189786

Runtime,1.91599999999999992539
