Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
14,4502.T  4519.T  7267.T  6954.T  6702.T  MSFT  JPM  MRK  VZ  IBM  BA  MMM  TRV  WBA ,0.95411424860951155047,22956.39852390949454274960,21903.02692842040778486989
13,4502.T  4519.T  6954.T  6702.T  MSFT  WMT  JPM  MRK  VZ  IBM  BA  TRV  WBA ,0.95937487386631437047,24008.00273459942036424764,23032.67459528844847227447
14,4519.T  7267.T  6954.T  6702.T  MSFT  WMT  JPM  MRK  VZ  IBM  BA  MMM  TRV  WBA ,0.97066699142963663860,24662.81408852292952360585,23939.37955149500703555532
15,4502.T  4519.T  6954.T  6702.T  MSFT  WMT  JPM  MRK  MCD  VZ  IBM  BA  MMM  TRV  WBA ,0.95982932947015942027,24977.12273022639783448540,23973.77496224708011141047
14,4502.T  4519.T  6954.T  6702.T  MSFT  WMT  JPM  MRK  VZ  IBM  BA  MMM  TRV  WBA ,0.98594190486174404509,25023.92713406758048222400,24672.13838568407300044782
10,4519.T  6954.T  6702.T  MSFT  JPM  MRK  VZ  IBM  TRV  WBA ,0.97169504780712256942,25482.42227490531513467431,24761.14353065540490206331
13,4519.T  7267.T  6954.T  6702.T  MSFT  JPM  MRK  VZ  IBM  BA  MMM  TRV  WBA ,0.99716895735282506941,25519.65469378138368483633,25447.40746300210957997479
13,4519.T  6954.T  4503.T  6702.T  MSFT  WMT  JPM  MRK  IBM  BA  MMM  TRV  WBA ,0.97684885729627835005,26730.18176847458380507305,26111.34751585621052072383
15,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  MCD  VZ  IBM  BA  MMM  TRV  WBA ,0.98531722062818372088,27177.23976821518954238854,26778.20235276353560038842
12,4519.T  6954.T  4503.T  6702.T  MSFT  WMT  JPM  MRK  IBM  BA  MMM  WBA ,0.97585552435737965560,27716.54715611981737310998,27047.34565841134462971240
14,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  MCD  VZ  IBM  BA  MMM  WBA ,0.99569766659872083192,27761.11079797575439442880,27641.67324373301016748883
14,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  VZ  IBM  BA  MMM  TRV  WBA ,0.98426266377493287774,28121.72923259739036438987,27679.16812443370508844964
14,4063.T  4519.T  8766.T  6702.T  MSFT  JPM  MRK  MCD  VZ  IBM  BA  MMM  TRV  WBA ,0.98333955043508702865,28921.81859424636786570773,28439.96809423136437544599
14,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  KO  IBM  BA  MMM  TRV  WBA ,0.99506989657924826975,29150.22028148649405920878,29006.50668076107103843242
12,4502.T  4519.T  6954.T  6702.T  MSFT  WMT  JPM  MRK  BA  MMM  TRV  WBA ,0.99151518344762945567,29854.13851197984331520274,29600.83162337663452490233
13,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  IBM  BA  MMM  TRV  WBA ,1.04328605552596709316,29904.53123827611852902919,31198.98043793415490654297
13,4063.T  4519.T  8766.T  6702.T  MSFT  WMT  JPM  MRK  IBM  BA  MMM  TRV  WBA ,1.01783009486585274139,30706.60482403623973368667,31254.10650105705644818954
12,4063.T  4519.T  8766.T  6954.T  6702.T  MSFT  JPM  MRK  IBM  BA  MMM  WBA ,1.01865147741835260220,31980.74988410782316350378,32577.23811839324116590433
12,4063.T  4519.T  8766.T  6702.T  MSFT  WMT  JPM  MRK  IBM  BA  MMM  WBA ,1.00522219680880242620,32466.79374541573633905500,32636.34173210509470663965
12,4063.T  4519.T  8766.T  6702.T  WMT  JPM  MRK  IBM  BA  MMM  TRV  WBA ,1.00745336721018308168,33801.38372598035493865609,34053.31785110239434288815
12,4063.T  4519.T  8766.T  6702.T  WMT  JPM  MRK  MCD  BA  MMM  TRV  WBA ,0.98031432423078990190,35228.08374326908960938454,34534.59510872851387830451
11,4063.T  4519.T  8766.T  6702.T  MSFT  WMT  JPM  MRK  BA  MMM  WBA ,0.98089614189580742742,35507.85508000084519153461,34829.51805496827728347853
11,4063.T  4519.T  8766.T  6702.T  MSFT  JPM  MRK  BA  MMM  TRV  WBA ,1.00576863418545792150,35575.69536574774247128516,35780.91853820603137137368
11,4063.T  4519.T  6702.T  MSFT  MRK  MCD  IBM  BA  MMM  TRV  WBA ,0.97001931002462182807,37503.72059432938112877309,36379.33317426758731016889
11,4063.T  4519.T  8766.T  6702.T  JPM  MRK  IBM  BA  MMM  TRV  WBA ,0.96499005903422274688,38087.83511813644145149738,36754.38225913622591178864
10,4063.T  4502.T  4519.T  6702.T  MRK  MCD  BA  MMM  TRV  WBA ,0.92805141385652256680,39851.87196507561020553112,36984.58612201753567205742
10,4063.T  8766.T  6702.T  MSFT  JPM  MRK  BA  MMM  TRV  WBA ,0.93693894389843268566,39925.73337624370469711721,37407.97446390818367945030
10,4063.T  8766.T  6702.T  JPM  MRK  IBM  BA  MMM  TRV  WBA ,0.95825564150697339905,40155.02804549720167415217,38478.78215946842828998342
10,4063.T  4519.T  6702.T  MSFT  MRK  IBM  BA  MMM  TRV  WBA ,0.95824889117027889363,40282.33222699928592192009,38600.50019027485541300848
9,4063.T  8766.T  6702.T  MRK  MCD  BA  MMM  TRV  WBA ,0.91944932754011210463,42158.57815694928285665810,38762.67633645427849842235
10,4063.T  4519.T  6702.T  MRK  MCD  IBM  BA  MMM  TRV  WBA ,0.95365648000844749355,42204.41530833691649604589,40248.51414376321918098256
11,4063.T  4519.T  6702.T  JPM  MRK  MCD  IBM  BA  MMM  TRV  WBA ,0.93803816013919227856,43032.60581508564064279199,40366.22638477804139256477
9,4063.T  8766.T  6702.T  JPM  MRK  BA  MMM  TRV  WBA ,0.95002941338893520662,44003.07985499889764469117,41804.22014195107476552948
8,4063.T  8766.T  6702.T  MRK  BA  MMM  TRV  WBA ,0.93645944034492401009,44670.49895682337955804542,41832.11045303533319383860
9,4063.T  4519.T  6702.T  MSFT  MRK  BA  MMM  TRV  WBA ,0.91755085019847715255,45714.05855379420245299116,41944.97329205683490727097
9,4063.T  4519.T  6702.T  MRK  IBM  BA  MMM  TRV  WBA ,0.93188128311730489273,46287.76767545429174788296,43134.70433403805509442464
9,4063.T  4519.T  6702.T  MRK  MCD  BA  MMM  TRV  WBA ,0.92998524687380923481,47072.00621732365107163787,43776.27132286322012078017
8,4063.T  8766.T  6702.T  JPM  MRK  BA  MMM  WBA ,0.90434694658051339999,49968.06116679163824301213,45188.46354273634642595425
7,4063.T  8766.T  6702.T  MRK  BA  MMM  WBA ,0.87802066580591486833,52032.68055563870439073071,45685.76882512837619287893
8,4063.T  4519.T  6702.T  MRK  BA  MMM  TRV  WBA ,0.89269653238734480993,53174.10628449280193308368,47468.34029296284279553220
7,4063.T  4519.T  6702.T  JPM  MRK  MMM  WBA ,0.86584652167067532869,55269.53470925122383050621,47854.93438236183283152059
6,4063.T  4519.T  6702.T  MRK  MMM  WBA ,0.84656023669074143001,57753.04930481582414358854,48891.43508909694355679676
8,4063.T  4519.T  6702.T  JPM  MRK  BA  MMM  WBA ,0.81547271216188876863,62325.43728891087084775791,50824.69338266386330360547
7,4063.T  6702.T  MRK  BA  MMM  TRV  WBA ,0.81039997324468160400,63479.64743723570427391678,51443.90458471763849956915
7,4063.T  4519.T  6702.T  MRK  BA  MMM  WBA ,0.81962825324001076233,63614.17791211590520106256,52139.97752340683655347675
6,4063.T  8766.T  MRK  BA  MMM  WBA ,0.77166850207768633574,68680.94345222257834393531,52998.92075505887623876333
6,4063.T  4519.T  6702.T  MRK  BA  WBA ,0.77355746883872111841,68741.34711209117085672915,53175.38247659317858051509
5,4063.T  4519.T  6702.T  MMM  WBA ,0.76044539986490344852,71185.96103661379311233759,54133.03660525521263480186
5,4063.T  6702.T  MRK  MMM  WBA ,0.76408320987219291442,71649.48123217438114807010,54746.16560555724572623149
7,4063.T  6702.T  JPM  MRK  BA  MMM  WBA ,0.74016748276249100247,74685.63601629712502472103,55279.87920869827939895913
5,JPM  MRK  MMM  TRV  WBA ,0.74789742358616873030,75031.81918105154181830585,56116.10425249172112671658
6,4063.T  6702.T  MRK  BA  MMM  WBA ,0.76531624901211958711,75211.65947350354690570384,57560.70511023858125554398
4,JPM  MRK  TRV  WBA ,0.71145350021579656374,82452.55178054391581099480,58661.15656599217618349940
4,MRK  MMM  TRV  WBA ,0.70934836477672136290,84210.09095144226739648730,59734.29031410455354489386
6,4063.T  4519.T  MRK  BA  MMM  WBA ,0.68296155916089273941,88619.27514800474455114454,60523.55832678947626845911
6,4063.T  6702.T  JPM  BA  MMM  WBA ,0.67034371720740015821,90577.63395393436076119542,60718.14784053158655297011
4,4063.T  6702.T  MMM  WBA ,0.69188096633582329975,90706.66814505330694373697,62758.21720930231822421774
3,MRK  TRV  WBA ,0.68581893014976380574,93806.94065562503237742931,64334.57568106314283795655
5,4063.T  6702.T  BA  MMM  WBA ,0.68225812774694838403,94588.50337050524831283838,64533.77521594682912109420
4,JPM  MRK  MMM  WBA ,0.67259006405751387003,98793.28291349209030158818,66447.38048323773546144366
4,JPM  HON  MMM  WBA ,0.62449350348305499026,107627.82867362235265318304,67212.87980066442105453461
3,6954.T  MMM  WBA ,0.63215889193352736708,108129.45006801902491133660,68354.99334038057713769376
3,WMT  MMM  WBA ,0.61310200148763471795,111876.12233587882656138390,68591.47452280278957914561
3,MMM  TRV  WBA ,0.63738940560892154430,113087.00520151111413724720,72080.45902748419030103832
3,JPM  MRK  WBA ,0.62720725158266410482,116844.54600619852135423571,73285.74656297192268539220
3,MRK  MMM  WBA ,0.61949593017876725121,120607.88080267299665138125,74716.09130474179983139038
3,HON  MMM  WBA ,0.59086008795859112919,128179.97395502083236351609,75736.43068559352832380682
4,MRK  CAT  MMM  WBA ,0.59184056944709584336,128322.55366613744990900159,75946.49323467230715323240
3,JPM  MMM  WBA ,0.59290264271489367953,136669.36874888965394347906,81031.62990939298470038921
2,TRV  WBA ,0.57671214335743403723,147653.02458790413220413029,85153.29228329809848219156
2,MRK  WBA ,0.57718917554342275000,154380.71095574097125791013,89106.87527635158039629459
2,HON  WBA ,0.52458201804736181995,172780.68245500771445222199,90637.63908184834872372448
3,CAT  MMM  WBA ,0.52873611027642208882,177210.94116497162031009793,93697.82372999098151922226
2,MMM  WBA ,0.53614343926791574457,187871.23417205028817988932,100725.92962851101765409112
3,CAT  BA  WBA ,0.44913967530801723882,227691.44090820886776782572,102265.25983992753026541322
2,INTC  WBA ,0.42984432857333204625,247504.72973177963285706937,106388.50437028083251789212
2,CAT  WBA ,0.46353986801279756236,253655.57965551124652847648,117579.47391422533837612718
1,WBA ,0.46475881422082837569,334617.76119712699437513947,155516.55391120506101287901

Runtime,1.84000000000000007994
