Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
12,8306.T  9984.T  8316.T  8766.T  2914.T  4503.T  AAPL  MSFT  WMT  JPM  VZ  DD ,1.10978272563840696385,29695.76923146338594960980,32955.85171762257959926501
11,8306.T  9984.T  8316.T  8766.T  4503.T  AAPL  MSFT  WMT  VZ  HON  DD ,1.10342670293950195770,30330.86384179855667753145,33467.88508626273687696084
11,8306.T  9984.T  8316.T  8766.T  2914.T  4503.T  AAPL  MSFT  WMT  JPM  VZ ,1.11880977911416734649,30990.15138417023990768939,34672.08442483811086276546
11,8306.T  9984.T  8316.T  8766.T  2914.T  AAPL  MSFT  WMT  NKE  VZ  DD ,1.10100360352925319418,31501.04361740635431488045,34682.76253769658069359139
10,8306.T  9984.T  8316.T  8766.T  4503.T  AAPL  MSFT  WMT  JPM  VZ ,1.13777961149247741623,31568.54255407784512499347,35918.04408256243186770007
10,8306.T  9984.T  8316.T  8766.T  2914.T  AAPL  MSFT  WMT  NKE  VZ ,1.11972489515674533678,32806.59097953012678772211,36734.35664500459824921563
12,8306.T  9984.T  6501.T  8316.T  8766.T  2914.T  AAPL  MSFT  WMT  NKE  VZ  GS ,1.10189993005594133457,33517.18300713984353933483,36932.58161123957688687369
10,8306.T  9984.T  8316.T  8766.T  2914.T  AAPL  MSFT  WMT  JPM  NKE ,1.12058481271397147871,33936.92798482526268344373,38029.20608996295777615160
9,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  WMT  NKE  VZ ,1.10809224337167511187,34571.37860973336501047015,38308.27648011098790448159
11,8306.T  9984.T  6501.T  8316.T  8766.T  AAPL  MSFT  WMT  JPM  NKE  CAT ,1.08732688125983356642,35261.39557132618210744113,38340.66327543940133182332
9,8306.T  9984.T  8316.T  8766.T  2914.T  AAPL  MSFT  WMT  VZ ,1.10895222886811817276,35289.24661285433103330433,39134.08868640149739803746
9,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  WMT  JPM  NKE ,1.11858843956125264540,35533.14556985699164215475,39746.96585568916634656489
8,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  WMT  VZ ,1.10911603741165865067,37176.32605061562207993120,41232.85943478261469863355
8,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  V  WMT ,1.08053892222811631640,38901.94690706344408681616,42035.06778353374102152884
8,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  WMT  AXP ,1.05985416426044753990,39924.76892579999548615888,42314.43260314524377463385
8,8306.T  9984.T  8316.T  8766.T  AAPL  MSFT  WMT  JPM ,1.06977766754346981237,40056.40219786346278851852,42851.44451341349486028776
8,8306.T  9984.T  8316.T  8766.T  2914.T  AAPL  WMT  GS ,1.03595525394280807419,41417.67242544957844074816,42906.85535522666032193229
7,8306.T  9984.T  8316.T  8766.T  AAPL  WMT  CAT ,1.02943048766239475533,42835.72715850182430585846,44096.40349814981891540810
6,9984.T  8316.T  8766.T  AAPL  MSFT  VZ ,1.02264401294151641153,43131.32914161495864391327,44107.99551688249630387872
7,8306.T  9984.T  8316.T  8766.T  AAPL  WMT  GS ,1.03557766600451350847,44267.97026797053695190698,45842.92132886212493758649
6,9984.T  8316.T  8766.T  AAPL  MSFT  JPM ,0.94874789742115683833,48765.10565302486065775156,46265.79145582790806656703
8,8306.T  9984.T  6501.T  8316.T  8766.T  AAPL  WMT  AMGN ,0.93974060430054595638,49331.57148836596024921164,46358.88080157260992564261
10,8306.T  9984.T  6501.T  8316.T  8766.T  7733.T  AAPL  WMT  AMGN  DD ,0.94078720630464163222,49758.97852120339666726068,46812.61039153561432613060
8,8306.T  9984.T  6501.T  8766.T  7733.T  AAPL  WMT  GS ,0.92286679734172016865,51770.23315980196639429778,47777.02927382056077476591
8,9984.T  6501.T  8316.T  8766.T  AAPL  WMT  JPM  AMGN ,0.88992963575734829185,54045.14444870695297140628,48096.37571369104989571497
5,9984.T  8316.T  8766.T  AAPL  GS ,0.93448832437359374836,54734.69537313343607820570,51148.93376433855883078650
7,9984.T  6501.T  8316.T  8766.T  AAPL  WMT  AMGN ,0.85354339434966441935,60259.61089459410140989348,51434.19282516186649445444
6,9984.T  8316.T  8766.T  AAPL  WMT  GS ,0.82512099918944648014,62582.81567708036891417578,51638.39540356150973821059
4,9984.T  8766.T  AAPL  WMT ,0.81724062169195532679,64875.12279404996661469340,53018.58568455133354291320
6,9984.T  6501.T  8766.T  7733.T  AAPL  WMT ,0.79235732376553003053,68169.38687999683315865695,54014.51295097132242517546
8,9984.T  6501.T  8316.T  8766.T  7733.T  AAPL  WMT  AMGN ,0.73405052022038341786,75394.06956618037656880915,55343.05598658648523269221
7,9984.T  6501.T  8316.T  8766.T  7733.T  AAPL  AMGN ,0.71002653086291267481,78196.36571244575316086411,55521.49427289547020336613
6,9984.T  6501.T  8316.T  AAPL  WMT  AMGN ,0.70700824936985839919,78897.21165827593358699232,55780.97949468084698310122
5,9984.T  6501.T  8316.T  AAPL  AMGN ,0.67411025339050034688,83250.45219892078603152186,56119.98342668823170242831
5,9984.T  8316.T  8766.T  7733.T  AAPL ,0.69568902795950593454,83765.48757607450534123927,58274.73062835334712872282
5,9984.T  8766.T  7733.T  AAPL  WMT ,0.63087071739104016999,93488.64951158218900673091,58979.25138529137620935217
5,9984.T  6501.T  7733.T  AAPL  WMT ,0.63536854751452109813,94097.83982603759795892984,59786.80781452357041416690
3,9984.T  8316.T  AAPL ,0.63792012903453865214,95804.47875770603423006833,61115.60545120255119400099
4,9984.T  6501.T  7733.T  AAPL ,0.59065744526471342102,103584.04105565688223578036,61182.68506012947909766808
3,9984.T  AAPL  WMT ,0.57259045539081132592,108804.23762785817962139845,62300.26797178536799037829
2,8316.T  AAPL ,0.56413921734264216301,111068.90513984698918648064,62658.32521669744164682925
5,9984.T  8316.T  7733.T  AAPL  WMT ,0.50563027851647079913,126727.54152642727422062308,64077.28211771504720672965
4,9984.T  8316.T  7733.T  AAPL ,0.47912016941272345116,138876.66679316456429660320,66538.61212141535361297429
4,9984.T  7733.T  AAPL  WMT ,0.43288487067552328114,155770.45381946512497961521,67430.67275670672825071961
3,8316.T  7733.T  AAPL ,0.38531403153857007871,180068.63428961535100825131,69382.97143177609541453421
3,9984.T  7733.T  AAPL ,0.36732804429055515572,195549.24081108640530146658,71830.72018963917798828334
2,7733.T  AAPL ,0.25743541026236499425,305833.87593084620311856270,78732.46932238663430325687
1,7733.T ,0.21925220014394139478,377958.16653180337743833661,82868.15957446808170061558

Runtime,1.96900000000000008349
