Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
13,8306.T  8035.T  6702.T  MSFT  UNH  WMT  JPM  AMGN  IBM  CRM  GS  MMM  WBA ,0.83274830286612122610,50717.39520760253799380735,42234.82478492136579006910
12,8306.T  8035.T  8411.T  UNH  WMT  JPM  MCD  IBM  CRM  GS  MMM  WBA ,0.84406908812914960283,51324.16778513648023363203,43321.14350138762529240921
13,8306.T  8035.T  8411.T  6702.T  UNH  WMT  JPM  AMGN  IBM  CRM  GS  MMM  WBA ,0.83492355616825364439,51989.34088789603265468031,43407.12537696574872825295
6,8306.T  UNH  WMT  JPM  CVX  MMM ,0.85591057055308228385,52426.21799210343306185678,44872.15415356151788728312
4,8306.T  WMT  CVX  MMM ,0.86272716216008937806,53359.92150071699870750308,46035.05364939871651586145
12,8306.T  8035.T  8411.T  UNH  WMT  JPM  AMGN  IBM  CRM  GS  MMM  WBA ,0.78662527979616114759,59712.72316795106598874554,46971.53756938021979294717
5,8306.T  WMT  JPM  CVX  MMM ,0.78148849503912698466,60767.35711617146444041282,47488.99046022201946470886
5,8306.T  UNH  JPM  CVX  MMM ,0.77065902739440106384,62319.80580878655746346340,48027.32093200739473104477
5,8411.T  UNH  JPM  CVX  MMM ,0.76885127272570075174,63131.06470539439033018425,48538.39944727104011690244
5,UNH  WMT  JPM  CVX  MMM ,0.75546106654287847881,64296.20841714083508122712,48573.28218547641881741583
11,8035.T  8411.T  UNH  WMT  JPM  AMGN  IBM  CRM  GS  MMM  WBA ,0.71251634068200520034,68524.64980000667856074870,48824.93272201665968168527
9,8306.T  8411.T  6702.T  UNH  WMT  JPM  GS  MMM  WBA ,0.72117720595103940173,68930.74065226136008277535,49711.27894773357547819614
3,WMT  CVX  MMM ,0.74344202287790295269,70724.06290001224260777235,52579.24038852914964081720
4,8411.T  JPM  CVX  MMM ,0.63862481182112529332,82550.48469185945577919483,52718.78775208142906194553
4,UNH  JPM  CVX  MMM ,0.62380262458785007418,85662.53087893812335096300,53436.51159111934975953773
11,8035.T  8411.T  6954.T  UNH  WMT  JPM  AMGN  IBM  GS  MMM  WBA ,0.60179493157179142493,89464.95810272147355135530,53839.55833950045780511573
3,CVX  AMGN  MMM ,0.58261464969101195432,94061.22156201365578453988,54801.44564986124896677211
10,8035.T  8411.T  6954.T  UNH  WMT  JPM  IBM  GS  MMM  WBA ,0.57125574596699169039,97499.72387777602125424892,55697.27749537464842433110
8,8411.T  UNH  WMT  JPM  IBM  GS  MMM  WBA ,0.55774275359871594571,100141.72444983231252990663,55853.32114477333379909396
8,8411.T  6954.T  UNH  WMT  JPM  IBM  MMM  WBA ,0.54831098341643291771,102500.39231992079294286668,56202.09091350596281699836
8,8306.T  8411.T  WMT  JPM  AMGN  GS  MMM  WBA ,0.53021474277936586628,106097.78734544878534507006,56254.61102682698401622474
10,8035.T  8411.T  6954.T  UNH  WMT  JPM  AMGN  GS  MMM  WBA ,0.51691488877530245016,109420.19570173531246837229,56560.92829093433101661503
8,8411.T  UNH  WMT  JPM  AMGN  GS  MMM  WBA ,0.51965775698223481971,109557.27483376883901655674,56932.28770120256376685575
9,8411.T  6954.T  UNH  WMT  JPM  AMGN  GS  MMM  WBA ,0.49923622129728667529,114096.34986199915874749422,56961.03056891765299951658
8,8411.T  6954.T  UNH  WMT  JPM  AMGN  MMM  WBA ,0.49702685829823695096,115247.40869348388514481485,57281.05746993521461263299
9,8035.T  8411.T  6954.T  WMT  JPM  IBM  GS  MMM  WBA ,0.49530033421793134840,117674.23765453280066139996,58284.08923913037870079279
7,8306.T  8411.T  WMT  JPM  GS  MMM  WBA ,0.49639410234241926334,119211.58607508303248323500,59175.92825855688715819269
3,JPM  CVX  MMM ,0.49973014021295730780,121346.24278521104133687913,60640.37492136907530948520
2,CVX  MMM ,0.48079046020306942522,133752.95860607968643307686,64307.14652173914510058239
6,8411.T  WMT  JPM  GS  MMM  WBA ,0.42789513592410932663,151089.78969554396462626755,64650.58609851988148875535
6,8411.T  UNH  JPM  GS  MMM  WBA ,0.41223702295326308809,157916.67981951311230659485,65099.10196345972508424893
6,8411.T  6954.T  WMT  JPM  MMM  WBA ,0.41006190616581178476,158808.94968033616896718740,65121.50062210913165472448
6,8411.T  6954.T  WMT  GS  MMM  WBA ,0.39801869005710477367,164061.99476075358688831329,65299.74024283072503749281
6,8411.T  JPM  AMGN  GS  MMM  WBA ,0.39611050112340484564,166017.69879357452737167478,65761.35386447729251813143
2,JPM  MMM ,0.39857368754291067070,168439.83169394673313945532,67135.68484736359096132219
5,8411.T  6954.T  WMT  MMM  WBA ,0.37982305523183512719,177690.34135116660036146641,67490.88833718778914771974
5,8411.T  JPM  AMGN  MMM  WBA ,0.36463020153743902485,186602.17563308982062153518,68040.78890841813699807972
5,8411.T  AMGN  GS  MMM  WBA ,0.36489051284983281542,187053.12222639698302373290,68253.90969935245811939240
6,6954.T  JPM  IBM  GS  MMM  WBA ,0.36113802572587727635,191145.80440801355871371925,69030.01842969471181277186
6,8411.T  6954.T  JPM  GS  MMM  WBA ,0.36201065088592387919,191513.15010457727476023138,69329.80012257165799383074
1,MMM ,0.41163090652636163957,196687.29569991567404940724,80962.56983117484196554869
4,JPM  GS  MMM  WBA ,0.29149841886525418300,282880.74401172832585871220,82459.28960684553021565080
4,6954.T  JPM  MMM  WBA ,0.28438102824429906113,292402.46947551704943180084,83153.71493061981163918972
4,6954.T  GS  MMM  WBA ,0.28055904088602695579,297334.19452474894933402538,83419.79643848292471375316
3,8411.T  MMM  WBA ,0.27019914755764268266,309775.67953484010649845004,83701.12454440329747740179
3,WMT  MMM  WBA ,0.25840315153326454123,324141.45968343352433294058,83759.17472479183925315738
3,AMGN  MMM  WBA ,0.24411088005719497329,352222.64556982705835253000,85981.37998612395313102752
3,GS  MMM  WBA ,0.25432707358517331331,362441.25916337559465318918,92178.62478954669495578855
3,6954.T  MMM  WBA ,0.24950747099298326015,373204.61488567158812656999,93117.33962303418957162648
2,MMM  WBA ,0.20521831399649043126,541261.16111732996068894863,111076.70291628121049143374
1,WBA ,0.12165784439671624428,1160566.45244747353717684746,141192.01288390372064895928

Runtime,1.94300000000000006040
