Number of Stock in Portfolio,Portfolio,TrendRatio,DailyRisk,ExpectedReturn
5,8316.T  4519.T  7267.T  2914.T  UNH ,0.52525128773288598527,80750.84880230999260675162,42414.48731893689546268433
3,8306.T  2914.T  UNH ,0.52419116026982148782,85018.48903329885797575116,44565.94041075202403590083
6,8306.T  8316.T  4519.T  8766.T  2914.T  UNH ,0.46710372374758829528,96408.84939993800071533769,45032.93255693148239515722
6,8316.T  4519.T  8766.T  7267.T  2914.T  UNH ,0.46925790862566674200,97119.91053956536052282900,45574.28610570829187054187
3,8316.T  2914.T  UNH ,0.47686447296948297758,97179.18443967238999903202,46341.30057142855366691947
5,8316.T  7267.T  2914.T  UNH  AMGN ,0.44250644450881604364,104927.28596774168545380235,46431.00024554516130592674
6,8306.T  8316.T  8766.T  2914.T  UNH  CVX ,0.42981701867376997939,108685.37504847114905714989,46714.82387677441874984652
5,9432.T  8306.T  8766.T  2914.T  UNH ,0.42393122463075977313,110959.49505713193502742797,47039.19462398067844333127
6,8316.T  8766.T  7267.T  2914.T  UNH  CVX ,0.42421839081887063871,111395.87167433356808032840,47256.17742555119912140071
4,8306.T  8766.T  2914.T  UNH ,0.43652465997916034546,111747.07699079853773582727,48780.35478707338188542053
5,9432.T  8306.T  8316.T  2914.T  UNH ,0.42288256104640137290,115877.35209312624647282064,49002.51142041680577676743
4,8316.T  8766.T  2914.T  UNH ,0.42465541878362872419,118001.38128661693190224469,50109.92598731496400432661
4,8306.T  8316.T  2914.T  UNH ,0.42635169068489214839,120131.98501184288761578500,51218.47491513133718399331
4,8316.T  7267.T  2914.T  UNH ,0.42599733343312967682,122107.03560855782416183501,52017.27156266984820831567
2,8306.T  2914.T ,0.39280057905445336930,133863.72582494106609374285,52581.74901842343388125300
5,8306.T  8316.T  8766.T  2914.T  UNH ,0.39317755387708802628,135417.44403985896497033536,53243.09939987920370185748
2,8316.T  2914.T ,0.40402138178942481606,136767.55431614164263010025,55257.01627876776183256879
6,8306.T  8316.T  8766.T  7267.T  2914.T  UNH ,0.36572104443350567093,152812.60210537296370603144,55886.78444457872683415189
3,8316.T  7267.T  UNH ,0.36812029706194759893,152887.48125655317562632263,56280.98501721530192298815
3,8316.T  8766.T  2914.T ,0.36473539368814206219,157126.88271198718575760722,57309.73542494716821238399
4,8316.T  8766.T  7267.T  UNH ,0.34901518023769528831,164946.08114698005374521017,57568.68624101475870702416
3,8306.T  8316.T  2914.T ,0.34565034468363120546,170090.63841566097107715905,58791.88779583209543488920
3,8316.T  7267.T  2914.T ,0.34604909141729439659,173000.88541521489969454706,59866.79921232257038354874
4,8316.T  8766.T  7267.T  2914.T ,0.33601522403706102216,179304.23191977821988984942,60248.95165931742667453364
4,8306.T  8316.T  7267.T  2914.T ,0.32064287508384498038,191357.75454573694150894880,61357.50058713379985420033
5,8306.T  8316.T  8766.T  7267.T  2914.T ,0.31973444537712020219,191912.75186913204379379749,61361.11727967382466886193
1,8766.T ,0.29393090987753583976,209079.40801412891596555710,61454.90063424946856684983
5,9432.T  8306.T  8316.T  8766.T  7267.T ,0.29349662996703196338,209697.86053025117143988609,61545.61537692540150601417
4,9432.T  8306.T  8316.T  7267.T ,0.28801830967777869441,213832.87964777095476165414,61587.78454968288133386523
4,9433.T  8316.T  8766.T  7267.T ,0.28097634018106898424,219884.30043462637695483863,61782.28599939595733303577
2,8316.T  8766.T ,0.29626643338789382387,223944.59268141191569156945,66347.26575022653560154140
3,8316.T  8766.T  7267.T ,0.28750358419693633483,233908.10955827569705434144,67249.41987073392374441028
1,8316.T ,0.28255814471871137927,252123.79185573686845600605,71239.63086620355898048729

Runtime,1.79299999999999992717
