Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},all%
1950,45241.314267667235981207340955734253,67362.521416490490082651376724243164,1.488960312203677416320601878397,6,V{24%}WMT{42%}HD{4%}DIS{23%}HON{6%}CRM{1%},100
1951,45276.393777135817799717187881469727,67376.102123225631657987833023071289,1.488106637972787860135781556892,6,V{26%}WMT{43%}HD{3%}DIS{23%}HON{3%}CRM{2%},100
1952,45281.244441909941087942570447921753,67380.646433101821457967162132263184,1.488047584901130315770956258348,6,V{26%}WMT{43%}HD{2%}DIS{23%}HON{5%}CRM{1%},100
1953,45288.080379266204545274376869201660,67428.041192993056029081344604492188,1.488869491228490549161733724759,6,V{25%}WMT{42%}HD{4%}DIS{23%}HON{4%}CRM{2%},100
1954,45341.885676388585125096142292022705,67464.943663545767776668071746826172,1.487916584348797366388339469268,6,V{24%}WMT{43%}HD{3%}DIS{23%}HON{6%}CRM{1%},100
1955,45390.310125689138658344745635986328,67530.463440048333723098039627075195,1.487772682166115689739172012196,6,V{25%}WMT{43%}HD{3%}DIS{23%}HON{4%}CRM{2%},100
1956,45455.424293073723674751818180084229,67535.007749924552626907825469970703,1.485741444508201558605264835933,6,V{25%}WMT{43%}HD{2%}DIS{23%}HON{6%}CRM{1%},100
1957,45487.675540766082121990621089935303,67582.402509815772646106779575347900,1.485729963256715135955232653941,6,V{24%}WMT{42%}HD{4%}DIS{23%}HON{5%}CRM{2%},100
1958,45520.070853390068805310875177383423,67600.527526427089469507336616516113,1.485070788754991433222585328622,6,V{26%}WMT{43%}HD{2%}DIS{23%}HON{4%}CRM{2%},100
1959,45547.996527278308349195867776870728,67631.683322259137639775872230529785,1.484844306637177702157259773230,6,V{25%}WMT{44%}HD{2%}DIS{23%}HON{4%}CRM{2%},100
1960,45570.905616756273957435041666030884,67684.824756871050340123474597930908,1.485263982377027058845442297752,6,V{24%}WMT{43%}HD{3%}DIS{23%}HON{5%}CRM{2%},100
1961,45675.629501672563492320477962493896,67701.747408637849730439484119415283,1.482229104388341767162273754366,6,V{26%}WMT{44%}HD{1%}DIS{23%}HON{4%}CRM{2%},100
1962,45704.889126632027910090982913970947,67754.888843249835190363228321075439,1.482442910112418799073452646553,6,V{25%}WMT{43%}HD{2%}DIS{23%}HON{5%}CRM{2%},100
