AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
30.485,64.270,162.750,111.840,83.240,66.730,86.750,86.600,116.550,138.460,61.200,42.120,30.740,121.880,53.650,108.060,49.120,152.980,117.970,178.660,77.950,239.580,97.220,37.800,76.930,169.120,176.820,118.130,180.630,81.270
30.488,65.780,162.990,113.380,83.770,65.660,86.930,86.720,113.790,138.330,61.750,41.810,30.980,122.860,53.190,109.300,49.600,157.160,118.420,177.300,78.210,236.950,98.990,37.560,76.850,167.700,177.480,118.100,184.260,81.500
30.407,65.130,162.090,113.130,83.700,66.420,86.030,86.750,111.820,138.470,61.430,41.450,30.830,123.020,53.080,110.940,49.370,154.430,119.110,175.800,78.710,233.900,96.790,37.980,77.280,165.570,175.420,117.510,183.930,81.480
30.337,64.650,162.100,113.250,82.710,66.740,84.630,87.600,111.350,137.580,61.990,41.380,30.720,122.570,52.900,110.650,49.010,156.680,118.320,174.520,79.100,229.320,95.660,37.420,76.380,163.420,174.820,117.780,180.450,81.940
32.188,63.580,162.710,113.230,82.440,66.230,84.950,87.330,111.000,137.440,62.100,41.570,30.500,122.420,53.020,111.300,48.390,159.670,118.000,174.290,78.580,230.670,95.110,36.820,76.760,163.970,175.170,116.540,178.890,81.040
32.133,63.170,160.760,113.570,82.300,66.700,84.590,87.760,112.210,136.950,64.180,41.260,31.180,123.220,52.800,110.610,48.280,159.580,117.990,174.580,80.130,230.410,93.770,36.520,76.510,162.260,174.180,117.630,180.900,80.590
32.270,63.680,161.870,113.640,86.080,66.500,87.180,87.410,113.570,137.980,64.290,41.400,31.320,124.240,52.360,110.300,48.580,167.530,119.190,175.820,80.210,240.950,93.280,36.680,78.040,162.400,175.040,117.780,179.580,80.470
32.572,63.640,160.510,113.400,85.830,66.400,86.770,87.400,112.980,136.490,64.940,41.540,31.300,124.450,52.800,109.570,48.030,166.580,119.340,175.860,79.750,239.980,92.870,36.520,77.820,163.980,175.100,117.670,180.630,80.800
32.883,63.430,160.530,113.480,85.780,66.890,86.720,88.010,111.390,136.650,64.200,41.560,31.450,124.590,52.810,109.000,48.040,166.820,119.720,178.460,80.210,239.620,93.310,36.270,77.720,166.500,175.760,117.760,180.060,81.430
33.010,63.340,160.310,113.400,85.090,67.810,85.960,88.330,111.580,137.880,64.320,41.900,31.270,124.670,53.880,109.000,48.370,168.120,119.730,176.170,80.700,237.730,92.910,36.350,77.800,163.810,177.070,117.810,179.370,81.530
33.105,64.060,160.440,114.080,85.580,69.080,87.200,88.670,112.260,138.710,64.390,42.020,31.500,124.480,55.310,109.490,48.810,167.470,120.660,177.210,81.030,241.550,93.960,36.380,78.180,164.280,178.180,118.780,179.190,82.380
33.030,64.000,160.750,115.240,85.900,68.020,87.000,87.970,113.050,139.850,64.150,41.250,31.510,125.820,56.220,109.260,48.980,167.890,121.850,178.680,80.640,242.720,96.310,35.460,78.480,166.230,179.000,119.730,180.780,83.310
33.322,64.720,161.990,115.880,86.440,67.770,88.150,88.310,113.910,139.870,64.770,40.580,31.970,125.540,56.090,109.650,48.550,167.660,123.620,179.360,80.910,246.270,98.500,35.340,78.910,168.030,181.020,119.710,183.570,83.430
33.755,65.730,163.130,116.360,86.850,68.660,89.560,87.860,112.520,141.360,65.660,40.620,32.310,125.810,56.450,110.330,48.270,168.050,123.620,180.130,80.920,249.460,98.090,35.930,79.410,168.500,181.600,120.240,184.680,83.790
33.877,64.570,164.290,117.200,87.540,68.690,90.590,91.120,112.570,142.190,65.160,40.530,32.820,126.480,56.640,110.180,48.080,171.790,124.280,181.680,81.670,250.540,99.020,36.050,79.600,169.300,181.700,120.980,185.160,84.250
33.836,64.530,163.650,118.080,87.410,68.870,90.530,90.790,110.680,141.540,65.260,40.440,33.600,126.700,56.290,110.710,48.460,172.110,124.160,181.430,80.820,249.440,98.260,36.410,79.510,170.810,183.410,121.790,183.300,85.650
33.930,64.520,157.620,118.860,87.460,69.370,90.230,91.090,110.330,143.000,65.390,41.200,33.740,127.800,56.750,110.060,49.190,173.290,124.560,180.670,81.470,250.380,98.850,36.480,79.710,172.710,182.950,121.950,183.780,85.860
33.930,64.520,157.620,118.860,87.460,69.370,90.230,91.090,110.330,143.000,65.390,41.200,33.740,127.800,56.750,110.060,49.190,173.290,124.560,180.670,81.470,250.380,98.850,36.480,79.710,172.710,182.950,121.950,183.780,85.860
34.175,64.620,160.570,119.660,87.920,71.450,91.010,91.670,111.720,145.020,65.480,41.230,34.130,128.040,57.360,110.010,49.430,173.140,124.710,180.260,82.180,251.760,98.100,36.520,79.970,175.560,183.370,121.550,183.660,86.410
34.278,64.490,160.570,119.520,87.800,71.710,91.060,91.440,110.380,145.250,65.290,41.460,34.090,127.850,58.240,110.120,49.670,172.610,125.040,181.150,82.080,251.730,98.200,36.070,79.860,175.360,186.040,121.900,191.010,86.290
34.133,64.360,162.600,121.700,88.180,71.310,91.130,91.130,111.020,144.710,65.850,41.600,34.040,128.270,57.390,109.730,50.310,174.010,124.820,181.650,82.070,251.190,95.550,36.180,80.050,176.860,187.190,122.360,190.110,86.990
34.165,64.620,163.060,122.730,88.430,72.390,90.330,91.050,110.120,145.950,66.160,41.660,34.320,128.650,57.860,110.320,50.600,174.560,125.030,181.350,81.780,247.350,95.480,36.530,79.760,177.440,187.410,122.270,190.650,87.610
34.233,64.620,165.380,122.400,88.000,71.740,90.430,90.890,111.750,145.300,65.850,41.780,34.260,126.990,57.690,110.230,49.940,176.130,124.890,179.400,81.540,249.330,97.440,36.510,80.170,179.430,186.910,122.040,188.730,87.220
34.248,64.230,165.380,122.210,87.940,70.930,90.620,91.070,112.500,144.910,65.870,41.670,34.180,127.650,57.160,110.090,49.630,176.530,124.500,179.820,81.350,248.060,96.660,36.200,80.060,180.230,186.350,122.240,186.780,86.380
34.947,63.980,167.940,123.860,88.990,70.450,93.600,91.660,113.880,146.680,66.210,41.960,34.440,129.050,57.950,111.040,49.810,178.240,127.250,181.950,83.810,252.710,98.580,35.930,81.920,183.910,189.860,124.990,190.380,86.770
34.740,64.940,167.310,123.630,88.530,70.760,92.140,90.910,113.360,147.950,66.080,42.160,34.390,128.230,57.800,110.590,49.980,178.070,126.330,180.530,82.670,251.060,94.360,35.910,80.100,182.990,189.890,124.520,190.050,86.740
34.945,64.010,168.200,123.790,88.790,70.030,92.800,90.500,113.550,147.810,66.580,42.470,34.290,127.900,56.700,111.240,50.090,180.200,126.210,180.050,82.220,252.890,95.120,35.900,79.880,182.180,189.310,124.130,189.780,85.890
34.835,64.250,168.700,123.710,88.940,69.880,91.920,90.370,113.170,147.130,66.470,42.480,34.190,128.030,56.770,110.670,50.030,179.460,126.080,180.470,82.500,252.010,95.660,35.570,79.500,180.930,188.900,122.320,190.530,85.880
34.880,64.270,168.300,123.830,89.060,69.870,91.410,90.290,111.810,146.020,65.960,42.180,34.200,128.070,56.550,110.860,49.440,177.380,126.260,180.380,82.970,250.900,95.930,35.800,79.580,182.020,189.090,122.140,189.450,85.990
34.750,64.400,167.910,124.100,88.960,69.800,91.210,90.140,109.610,146.920,65.800,41.990,34.020,128.090,56.510,110.840,49.160,177.780,126.590,179.450,83.480,250.240,93.230,35.620,79.040,181.740,189.510,121.240,189.840,85.160
34.670,64.990,168.010,125.950,89.110,69.860,91.570,90.340,110.040,146.620,65.890,41.990,34.070,128.140,56.360,111.030,49.280,178.920,126.190,177.180,83.280,250.180,91.390,35.820,79.300,180.570,189.900,121.900,190.620,85.310
34.785,64.730,169.980,126.210,89.730,70.100,91.280,91.070,110.610,146.850,65.600,42.030,34.260,127.980,56.430,110.920,49.350,181.440,127.040,177.830,83.510,248.380,92.310,35.910,79.380,178.700,191.210,122.830,191.520,85.630
34.800,64.930,170.210,126.680,90.110,69.950,91.360,91.310,109.350,147.430,64.150,42.290,34.100,127.610,56.670,111.520,49.470,181.050,126.730,176.460,83.610,248.160,92.640,35.160,79.210,179.050,191.520,122.150,192.330,85.610
34.748,64.710,169.060,127.050,89.550,70.720,91.510,91.000,107.360,147.160,64.200,42.030,34.120,127.800,57.280,112.310,49.360,180.120,125.710,175.720,83.510,247.720,91.860,35.180,79.690,178.730,190.330,122.620,191.040,85.400
35.115,64.410,171.780,128.960,89.920,70.580,91.730,91.400,108.880,147.950,64.700,41.970,34.240,127.880,57.660,111.870,50.140,182.600,126.970,175.810,83.480,246.780,93.360,35.100,79.230,178.710,191.200,122.990,193.320,85.800
35.172,64.750,171.300,128.460,90.040,70.440,91.640,91.440,107.860,148.730,64.180,42.120,34.230,127.980,57.600,111.710,50.040,180.110,126.360,177.240,83.520,248.220,92.850,35.140,79.770,178.190,190.310,122.740,191.580,85.670
34.998,64.640,169.700,128.060,90.240,69.890,90.680,91.000,107.680,149.600,63.900,42.250,34.230,128.640,57.800,111.760,50.390,168.610,127.160,175.650,83.030,243.940,92.910,35.270,79.250,180.100,192.360,123.140,192.090,85.910
35.365,64.870,168.000,128.070,89.180,69.980,90.030,91.220,107.660,147.800,64.110,42.030,34.280,128.780,58.680,112.710,50.240,169.240,126.500,175.700,82.900,242.140,95.400,35.430,78.850,179.390,193.010,122.360,193.500,84.630
34.960,64.930,167.700,127.250,88.060,69.900,87.390,91.190,108.040,146.610,63.910,42.180,33.880,128.520,58.010,111.750,50.160,166.850,125.660,173.880,81.550,233.000,92.430,35.040,77.530,175.960,192.130,121.690,189.240,83.210
35.355,64.210,167.030,126.260,88.520,70.250,87.530,90.990,108.390,147.360,63.500,42.500,34.100,129.100,53.920,112.080,49.710,167.450,125.500,174.780,81.880,231.070,92.430,35.370,77.670,176.980,192.220,122.030,188.370,83.030
35.230,65.030,165.290,125.900,88.860,69.860,87.390,90.770,107.870,147.990,63.280,42.380,33.960,129.000,55.370,112.240,49.640,166.040,125.520,174.820,81.520,231.900,92.230,35.270,77.840,177.260,192.140,121.290,191.490,82.980
35.160,64.870,165.000,125.480,89.190,69.610,87.290,90.570,107.990,147.710,63.180,42.170,34.080,129.340,56.360,112.140,49.680,165.740,124.770,173.830,81.610,228.410,92.150,35.160,78.200,175.820,191.510,120.770,189.240,82.970
35.220,64.980,164.600,125.800,88.950,69.660,87.240,90.490,106.280,146.870,63.190,42.120,33.990,129.490,55.930,112.380,49.140,164.910,124.500,173.770,81.610,225.480,91.510,35.390,77.600,176.100,190.430,121.010,192.060,83.560
35.950,65.100,165.350,125.660,89.120,70.320,88.600,90.760,107.170,147.200,63.340,42.320,34.020,129.450,56.620,113.050,49.300,164.710,125.280,174.510,82.140,229.330,92.950,35.600,78.640,177.360,190.990,121.800,195.000,83.740
36.030,65.290,163.440,124.920,89.180,70.740,88.270,90.600,108.070,147.040,63.640,42.430,33.740,128.840,56.680,112.530,49.130,163.060,125.300,173.940,82.380,228.450,92.860,35.570,78.250,177.630,190.680,120.530,193.260,83.770
35.983,65.470,164.990,124.660,89.010,71.590,89.030,90.200,107.780,146.950,63.450,42.420,33.740,129.320,56.040,113.180,49.060,164.380,125.410,173.860,82.560,231.220,93.220,35.750,79.210,177.980,191.280,121.030,192.540,83.310
35.915,65.710,164.010,124.550,88.870,72.080,87.840,89.850,107.370,146.830,63.540,42.600,33.800,129.610,55.730,113.390,48.750,164.070,124.870,174.140,82.490,229.720,92.760,36.070,79.110,176.860,191.330,120.540,190.620,83.050
