AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
59.102,137.410,245.340,127.700,175.710,119.140,120.560,117.470,114.740,237.930,84.680,53.790,46.710,208.500,96.100,130.890,61.050,202.720,165.570,134.090,144.090,206.520,130.710,51.360,116.760,344.000,163.100,141.360,65.530,55.300
60.127,138.430,243.920,128.020,176.430,119.740,123.550,119.080,116.610,236.700,84.520,54.780,47.390,209.850,96.220,130.260,60.750,202.930,168.940,132.580,144.550,209.250,132.230,52.130,119.050,331.060,165.940,141.910,65.940,54.590
59.990,136.370,249.480,129.200,170.860,119.580,124.790,122.180,117.800,237.200,81.300,54.230,47.550,199.270,95.600,132.400,60.770,204.830,168.940,133.960,142.330,209.600,133.690,52.010,118.610,337.000,167.540,130.150,65.870,55.320
60.795,137.240,247.800,129.900,171.320,119.350,125.120,123.000,117.980,234.670,82.870,53.850,47.050,199.210,92.320,131.130,60.880,203.320,169.850,134.380,145.130,211.320,135.340,51.720,116.490,340.500,168.760,132.160,66.640,54.560
60.895,139.940,244.510,127.500,176.160,119.100,125.030,124.790,117.580,233.890,82.580,54.640,46.410,196.020,91.500,130.260,60.580,203.060,171.460,134.070,148.120,211.050,133.850,52.230,116.410,344.550,161.890,131.430,66.260,54.450
61.645,140.730,244.910,128.350,177.850,119.040,126.030,123.250,118.670,234.380,82.260,54.610,46.900,194.610,90.920,130.900,60.370,203.050,171.630,135.440,150.490,214.230,139.730,56.460,118.260,339.830,166.090,130.430,66.850,55.420
62.263,144.190,247.050,129.180,179.840,119.220,126.510,123.480,118.480,236.800,82.200,53.750,47.170,191.780,90.850,130.530,60.180,205.010,172.680,135.970,154.790,217.750,140.060,56.760,118.580,340.880,169.060,129.300,67.590,55.800
60.822,142.830,252.290,129.124,177.630,117.150,126.430,123.600,118.130,234.140,85.100,53.570,47.240,192.620,89.280,129.480,60.190,208.990,173.160,133.820,155.090,217.640,141.330,56.340,117.420,348.930,168.810,128.930,67.340,56.270
60.815,144.610,254.800,132.840,179.250,118.100,125.730,124.940,116.360,236.240,86.220,53.410,47.560,196.890,90.190,129.600,60.820,210.880,174.600,135.250,158.280,215.810,140.340,56.600,118.070,346.060,168.370,129.780,65.590,55.860
62.190,143.370,252.700,132.040,178.860,117.260,124.920,124.510,116.140,234.580,86.660,53.940,47.510,196.700,89.550,129.920,60.470,213.250,172.730,133.730,156.490,213.380,137.800,56.530,117.280,339.910,164.990,131.060,65.910,54.780
63.955,143.720,252.210,131.200,180.930,117.620,127.800,123.870,116.210,237.340,84.940,54.430,47.030,193.940,89.180,132.750,60.370,217.950,176.120,135.530,159.740,217.390,144.490,56.510,119.140,345.190,170.090,130.720,69.640,57.380
64.375,144.550,251.250,130.230,178.950,117.570,128.820,119.070,121.570,234.920,83.900,53.900,47.480,188.660,89.860,132.920,59.870,214.410,180.000,137.670,157.600,219.870,146.920,57.610,119.620,351.090,174.900,130.200,71.300,59.650
64.282,144.460,250.300,130.420,176.370,118.860,129.100,118.900,121.940,232.200,82.920,53.140,47.760,192.180,89.880,131.450,59.500,215.080,180.680,137.890,158.150,218.640,146.370,57.550,118.770,358.290,175.270,131.270,72.380,61.210
64.310,144.060,250.520,130.960,176.770,119.500,129.300,120.320,119.900,234.010,83.250,52.420,48.270,194.180,89.480,131.270,60.130,216.400,180.810,138.780,158.930,218.420,145.490,57.600,119.690,354.190,174.000,132.350,70.330,59.490
64.858,144.260,256.460,131.430,178.430,120.230,130.000,119.620,121.890,232.940,82.880,52.800,48.420,193.080,90.400,132.960,60.530,217.990,179.660,137.690,159.500,223.290,147.010,58.050,121.280,357.310,174.520,133.010,71.610,58.670
65.035,145.960,256.970,133.000,178.970,119.440,130.380,119.700,120.930,232.840,83.590,52.290,48.830,193.610,89.810,137.960,59.350,221.110,181.210,137.610,161.110,222.910,148.160,58.270,121.470,351.000,173.150,133.290,71.130,59.240
65.550,146.110,254.090,131.980,179.540,119.040,129.920,119.330,120.810,231.800,83.280,52.210,48.100,192.640,90.050,136.740,59.610,220.700,180.830,135.470,161.780,219.030,148.000,58.350,120.900,366.960,170.110,133.540,72.180,62.250
65.490,147.070,255.250,131.350,179.740,119.120,129.160,119.270,120.960,233.120,84.120,51.840,48.370,193.280,89.500,138.580,59.320,221.310,182.010,135.590,162.860,220.410,146.340,58.200,120.890,362.880,170.840,133.350,72.600,62.720
66.118,147.310,253.570,131.270,179.410,120.980,128.480,120.650,122.280,234.800,84.820,51.710,48.460,195.000,91.290,148.720,59.410,219.670,181.950,134.480,162.600,219.320,144.490,57.890,120.260,362.500,170.550,134.130,69.950,62.250
65.660,148.060,255.830,130.960,179.750,120.650,128.600,120.500,121.960,236.550,84.550,52.410,44.910,194.000,91.270,147.150,59.340,218.500,179.650,134.000,163.050,219.430,143.440,57.810,120.930,367.440,170.930,133.950,70.000,61.940
66.440,149.970,269.400,134.940,179.770,118.870,129.530,120.540,120.640,237.290,84.900,52.630,45.090,193.970,93.040,144.670,59.510,220.860,181.750,134.400,163.210,220.250,145.310,57.960,120.760,371.680,171.880,133.570,67.640,62.140
66.775,150.340,272.930,134.830,179.660,120.250,130.620,121.890,118.550,238.850,84.130,52.670,45.150,194.280,94.180,147.650,59.440,220.670,179.800,134.310,162.770,219.730,143.590,58.250,119.660,369.460,170.540,134.290,66.850,61.940
66.573,150.390,274.230,134.820,182.770,119.890,130.580,121.420,116.450,225.860,84.650,53.030,45.470,193.440,93.610,148.380,59.500,224.500,180.120,134.520,163.960,220.040,143.180,58.350,120.000,367.000,170.680,135.460,66.010,61.450
65.797,149.620,275.560,135.940,181.660,119.130,129.630,122.290,117.340,220.900,85.270,53.080,45.080,194.130,93.050,146.930,59.480,225.510,177.220,133.200,164.200,217.910,141.520,57.900,119.300,370.910,167.770,135.430,65.050,61.340
65.502,149.480,276.550,136.440,179.890,119.860,129.930,120.340,118.770,218.540,85.460,53.220,44.840,192.350,92.160,146.900,59.610,227.820,176.530,133.840,162.880,218.230,143.360,58.220,118.800,366.440,165.140,134.690,65.690,60.620
65.445,149.590,276.840,138.070,179.470,119.360,130.790,120.290,118.630,218.030,85.450,52.960,44.850,193.140,93.340,148.290,59.750,230.740,176.790,134.340,162.810,220.280,143.880,57.610,119.060,371.340,167.600,135.130,65.830,60.600
66.593,151.230,282.670,137.180,180.970,118.920,131.490,120.510,118.380,218.400,85.700,53.030,45.450,191.890,92.900,149.690,59.380,234.540,176.510,135.970,161.710,222.750,146.420,58.810,120.600,373.130,170.240,135.030,65.200,60.670
66.073,152.030,281.400,137.170,182.550,119.190,131.670,122.260,117.790,220.760,87.340,53.220,45.310,194.010,93.330,151.640,59.890,234.390,178.520,135.090,162.540,222.450,146.090,58.900,119.790,373.510,169.230,136.680,65.070,59.630
66.960,152.320,280.670,137.750,184.370,118.760,132.060,121.760,118.070,223.000,87.610,53.900,45.240,196.300,94.140,151.480,60.100,234.540,179.420,133.770,161.510,222.950,145.690,58.510,120.330,368.000,170.610,136.840,65.610,60.110
66.960,152.320,280.670,137.750,184.370,118.760,132.060,121.760,118.070,223.000,87.610,53.900,45.240,196.300,94.140,151.480,60.100,234.540,179.420,133.770,161.510,222.950,145.690,58.510,120.330,368.000,170.610,136.840,65.610,60.110
66.812,151.380,279.870,137.490,184.510,119.090,131.760,122.060,117.130,220.510,87.180,53.950,45.310,194.480,93.490,151.580,60.240,234.720,178.550,134.450,162.890,221.350,144.730,58.050,120.120,366.180,169.770,136.720,64.810,59.600
66.040,149.550,279.660,137.360,181.790,119.280,131.470,122.720,116.800,217.620,87.040,53.400,44.700,195.180,93.560,150.620,59.960,233.480,174.320,132.910,161.000,217.640,142.960,57.660,117.260,355.180,168.270,135.260,64.860,59.270
64.862,149.310,276.900,137.160,181.900,118.670,129.780,122.950,115.890,214.000,87.380,53.750,44.280,193.120,92.460,148.580,60.140,232.770,172.550,132.120,161.570,212.240,140.060,56.070,116.570,352.080,165.170,134.620,62.570,58.990
65.435,149.850,279.320,139.380,180.600,118.690,132.340,124.530,116.940,214.100,88.670,53.800,43.890,194.310,93.720,148.280,60.530,233.880,173.210,131.990,156.430,215.940,140.120,56.020,117.940,348.840,167.140,135.170,62.770,58.910
66.395,149.930,282.000,139.560,181.890,118.660,133.060,124.620,116.330,213.000,88.750,54.290,43.520,194.210,95.790,147.440,60.820,233.410,174.010,131.910,158.220,217.140,141.050,56.080,118.280,345.680,164.370,134.310,61.990,59.100
67.677,151.750,280.190,140.380,182.170,119.780,135.040,124.190,118.010,214.280,88.850,54.190,43.840,195.350,97.000,147.660,61.190,233.770,175.460,133.220,158.010,224.610,142.720,56.810,120.610,354.090,171.470,135.720,63.590,58.630
66.730,151.360,277.540,140.500,182.920,119.360,134.410,124.870,117.300,216.530,88.720,54.420,43.900,194.680,96.630,146.210,61.010,232.820,174.490,133.920,157.480,221.810,142.830,56.530,120.460,351.210,169.830,135.450,63.840,58.710
67.120,151.130,279.520,139.990,182.260,119.140,134.500,124.270,117.890,215.900,89.100,54.070,44.100,194.950,97.010,146.100,61.230,233.840,174.040,133.910,156.400,221.880,142.870,56.590,120.900,347.900,167.660,135.540,64.040,58.410
67.692,151.700,280.500,140.980,182.010,119.000,134.180,124.660,116.230,212.000,88.980,53.770,44.280,194.720,97.180,147.590,61.080,234.010,176.010,133.760,156.390,221.190,144.000,57.070,120.640,350.000,168.740,134.630,64.330,58.010
67.865,153.240,283.610,141.340,182.640,119.760,138.020,124.570,118.810,212.040,89.570,53.950,45.670,196.310,97.720,147.760,61.170,235.990,177.390,135.320,158.590,226.050,146.780,57.550,122.640,346.290,168.560,135.610,66.190,58.580
68.787,154.530,285.480,141.380,185.140,120.290,136.810,125.470,117.960,214.080,89.190,54.140,45.300,197.120,97.770,146.380,60.810,236.740,176.980,134.210,161.130,225.000,145.530,57.790,124.720,341.670,168.790,135.660,64.800,57.880
69.965,155.530,292.030,141.790,186.240,120.540,137.340,125.560,119.360,215.530,89.290,54.420,45.980,197.880,98.810,148.460,61.230,243.200,176.400,134.130,161.960,228.040,145.360,57.700,123.680,327.000,170.750,136.180,64.890,57.800
70.103,154.690,290.470,143.560,185.520,121.280,138.180,125.310,118.600,217.720,89.020,54.420,46.440,196.520,99.650,147.730,61.490,242.840,176.700,134.220,161.630,231.150,146.370,57.300,124.950,327.000,169.930,136.990,64.220,57.090
69.935,154.370,292.900,143.190,184.900,119.860,138.040,124.010,118.550,218.000,89.620,54.420,46.640,195.630,100.570,146.260,60.860,241.940,174.640,134.410,161.480,230.450,147.120,57.170,124.260,330.680,169.030,135.670,63.910,57.200
70.005,155.710,294.620,145.350,186.540,120.080,137.350,124.920,118.130,220.220,89.990,53.910,47.880,197.060,101.150,146.150,60.800,241.840,176.500,134.560,163.330,229.940,145.020,57.960,124.830,333.500,172.150,136.470,63.950,57.750
69.860,157.410,292.590,146.060,188.000,120.290,137.240,125.360,119.680,221.190,91.580,54.320,47.450,197.140,99.960,146.880,62.070,243.060,176.410,135.590,164.550,228.930,147.570,58.950,125.770,328.000,175.370,136.430,63.550,58.390
71.000,157.410,295.090,146.440,187.080,119.030,137.200,124.900,120.330,219.210,91.740,54.970,48.100,196.200,100.040,144.680,61.400,243.030,176.430,135.550,163.740,229.090,148.500,59.230,124.490,337.550,178.470,136.230,63.920,58.570
71.067,157.380,294.540,145.930,187.570,119.510,137.580,125.220,120.340,220.670,91.440,54.910,47.780,196.670,100.140,145.290,61.280,242.330,176.310,134.980,163.250,229.910,147.480,59.410,124.740,333.000,176.680,135.830,63.780,58.350
71.067,157.380,294.540,145.930,187.570,119.510,137.580,125.220,120.340,220.670,91.440,54.910,47.780,196.670,100.140,145.290,61.280,242.330,176.310,134.980,163.250,229.910,147.480,59.410,124.740,333.000,176.680,135.830,63.780,58.350
72.478,158.670,295.650,145.830,189.160,119.520,139.040,125.220,120.600,220.820,91.340,54.710,47.850,197.060,100.710,145.700,61.290,241.900,176.880,134.910,164.510,231.210,148.220,59.820,125.410,329.920,176.590,136.290,63.730,58.900
72.450,158.960,295.970,145.750,189.390,119.590,139.140,126.090,120.300,219.970,91.500,55.020,47.770,198.170,101.570,145.750,61.530,241.530,176.480,135.270,164.980,230.660,148.280,60.080,125.190,330.140,177.260,136.800,63.730,59.020
72.880,157.590,293.850,145.300,187.830,119.400,138.630,124.470,119.850,217.310,91.030,55.350,47.590,196.910,100.800,143.770,61.210,240.270,176.420,132.810,162.440,229.800,147.520,59.620,124.300,326.400,175.830,136.490,62.290,58.910
73.412,157.700,293.980,145.870,187.900,118.840,139.400,124.900,120.510,218.380,90.950,55.270,47.960,197.610,101.310,144.630,61.400,241.070,177.000,134.040,162.640,229.930,147.680,59.850,124.490,325.760,176.420,136.950,64.200,58.960
