AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
31.305,45.540,120.610,100.180,71.970,73.160,70.080,80.830,93.510,114.900,58.130,41.190,27.530,97.580,57.045,119.330,46.450,164.250,104.740,160.350,73.870,213.250,79.760,28.720,78.990,146.470,155.410,105.300,150.000,96.640
31.290,46.110,119.330,100.200,71.750,72.510,69.640,80.700,92.940,114.590,58.070,40.900,28.010,97.090,57.000,118.800,46.350,164.100,104.320,161.730,72.210,211.050,76.880,28.605,77.010,146.110,149.500,105.300,143.280,95.480
31.125,45.940,117.940,99.150,74.800,71.580,68.910,80.290,90.600,113.590,57.410,40.840,28.400,96.100,56.495,118.910,46.040,158.590,102.770,159.750,73.920,207.350,76.100,28.595,75.900,144.060,149.330,105.270,137.910,95.110
30.692,45.350,117.880,98.280,73.860,71.380,68.010,79.970,89.140,113.070,56.990,40.440,28.210,96.040,55.865,118.250,45.830,165.540,101.640,159.070,72.460,205.020,75.320,28.060,74.920,141.030,148.710,105.590,136.890,94.380
30.845,45.340,121.520,99.020,74.740,72.100,68.050,80.230,92.400,114.840,57.520,40.540,28.210,97.330,56.735,118.460,45.890,172.740,104.200,160.050,73.790,206.240,77.780,28.350,75.110,141.810,151.110,105.940,139.950,96.220
30.747,46.290,121.520,99.730,76.010,72.230,68.940,80.620,93.250,116.370,58.540,40.550,28.400,98.210,57.460,119.840,46.560,171.470,105.540,161.090,73.880,206.840,77.330,28.960,75.700,144.140,151.450,106.430,142.290,96.580
30.593,46.880,120.560,99.840,76.380,72.160,69.040,77.390,93.030,116.460,58.520,40.590,28.300,99.170,57.505,120.030,46.670,171.690,105.380,160.960,73.360,207.200,78.350,29.010,76.120,143.010,151.570,106.500,142.260,96.540
30.325,46.700,121.400,100.210,75.340,71.980,68.530,76.700,88.480,117.030,58.960,40.560,28.420,99.860,57.610,120.000,46.790,176.590,105.050,161.990,73.300,205.070,78.630,28.910,76.060,144.170,151.340,106.120,141.180,96.630
29.610,46.810,120.890,100.020,75.770,72.180,68.530,76.400,85.600,116.890,59.050,41.080,28.360,99.420,57.415,121.120,46.970,175.590,104.700,158.710,72.440,204.690,77.260,28.950,75.980,143.690,150.120,106.940,139.380,95.910
28.660,47.540,120.840,99.800,75.270,72.250,68.460,75.910,85.210,117.530,58.700,41.540,28.030,99.140,57.885,121.690,46.670,174.800,104.620,157.600,71.890,205.170,76.600,29.050,75.720,143.540,150.400,106.630,140.070,95.670
28.850,47.580,123.920,100.520,74.980,73.510,68.730,75.770,84.030,118.000,59.100,41.850,28.270,99.800,58.375,110.530,46.640,176.440,105.730,157.900,72.530,205.700,76.880,29.130,75.590,144.950,151.010,106.080,141.390,96.680
28.782,46.620,122.040,99.070,73.580,72.790,68.250,75.740,85.190,116.560,58.430,42.120,28.210,99.350,57.560,108.550,46.630,169.660,105.790,156.320,70.430,205.090,77.460,29.120,75.000,143.820,149.260,105.460,139.800,93.730
28.880,46.740,121.820,98.850,74.210,71.250,68.050,75.480,83.750,116.930,57.970,41.920,28.150,98.920,57.255,109.350,46.360,172.310,105.460,155.120,70.410,203.440,77.290,29.010,79.720,142.420,148.890,105.480,136.500,93.280
29.930,47.330,122.480,99.790,74.380,71.480,68.890,76.380,85.890,117.600,58.410,41.770,28.590,99.390,57.680,111.000,47.230,170.600,107.300,156.750,71.270,205.970,80.160,28.880,81.260,145.860,151.240,105.820,139.920,93.950
28.372,46.410,122.260,99.010,73.360,71.930,68.230,76.220,85.780,117.690,57.760,41.680,28.020,98.810,57.230,108.000,47.600,168.560,105.370,155.510,71.630,201.700,78.040,29.640,81.340,144.050,148.480,105.890,135.870,92.950
28.810,46.740,121.200,98.710,73.540,72.580,67.240,76.390,86.790,117.690,58.260,41.480,27.900,98.280,56.530,106.990,47.850,170.620,105.540,156.160,71.040,201.130,78.920,28.970,81.000,142.430,148.520,105.430,137.100,93.360
28.788,46.730,120.520,98.480,73.930,72.110,67.550,75.780,85.850,119.020,58.980,41.260,28.700,99.370,56.800,107.520,47.660,168.580,105.520,155.070,71.400,200.740,77.760,29.460,80.760,144.810,147.400,106.950,134.910,92.540
28.990,47.000,121.020,98.810,74.220,72.380,67.890,75.620,85.990,119.750,59.180,41.100,29.030,99.270,57.180,107.160,47.490,167.720,106.080,155.750,72.990,202.020,78.490,28.870,80.910,145.090,148.280,107.710,134.700,92.100
29.290,47.320,123.820,99.870,74.410,71.910,68.070,75.530,83.230,119.700,59.710,41.250,28.825,100.660,57.490,109.050,47.520,169.790,106.280,156.310,74.040,202.570,78.540,29.020,81.000,144.440,149.240,107.710,136.410,92.700
29.125,47.270,125.500,99.370,74.470,69.480,68.210,75.130,83.440,122.800,59.660,41.350,28.250,100.760,57.410,106.940,47.460,167.720,106.210,156.010,72.580,201.180,78.820,29.080,81.240,144.600,148.310,107.820,134.250,91.940
28.753,46.610,123.220,99.310,74.400,68.570,67.600,74.120,80.910,122.760,59.660,41.300,27.800,101.100,57.480,106.450,47.440,166.570,105.040,153.940,72.040,200.950,77.410,28.910,80.950,142.720,145.870,107.220,132.390,91.410
28.163,45.660,119.790,98.790,73.950,68.430,65.940,73.910,79.240,120.540,56.950,40.780,27.040,99.760,56.150,100.020,46.880,161.150,102.640,152.660,67.820,196.750,76.410,28.360,78.760,137.020,143.350,105.700,131.010,89.770
26.440,43.070,116.280,95.560,71.190,66.540,63.600,71.840,75.760,116.160,55.770,40.550,26.470,97.130,53.435,98.840,46.100,155.190,98.880,148.850,69.150,187.740,75.000,27.530,77.030,131.710,142.090,102.930,127.860,85.610
25.780,41.680,110.430,92.820,68.360,63.950,60.250,69.140,72.120,112.540,53.990,39.530,25.190,92.870,51.935,95.360,44.740,147.640,95.280,143.470,65.170,179.460,72.820,26.560,74.650,127.190,138.580,98.780,121.050,82.270
25.935,40.470,109.980,90.730,66.970,63.100,59.910,68.420,70.020,110.970,51.170,38.380,24.620,91.210,51.765,95.890,43.500,145.190,93.930,140.960,65.180,178.220,72.060,26.250,73.520,125.490,137.640,97.750,118.170,81.000
27.422,42.710,113.460,95.110,70.690,64.830,62.910,70.900,73.090,115.930,54.420,37.990,25.680,95.150,54.380,99.230,45.160,153.980,97.830,146.700,68.520,184.400,73.870,25.870,75.630,129.340,142.720,100.000,123.150,85.410
28.230,43.900,117.770,96.220,72.400,66.080,64.480,71.480,77.640,117.660,54.950,38.730,26.170,97.330,56.310,102.170,46.190,155.720,99.890,148.540,69.940,189.210,75.660,27.300,76.880,131.870,143.900,101.400,130.800,87.850
28.323,43.930,117.280,95.170,72.460,64.940,64.130,71.210,80.430,117.520,55.370,39.270,26.000,96.250,56.250,102.480,46.070,155.890,100.020,147.980,70.250,187.750,75.950,27.720,76.650,133.240,144.210,100.430,132.000,87.420
28.190,43.520,115.700,93.980,71.300,64.730,64.100,70.670,80.990,116.460,53.850,39.450,25.880,95.020,55.875,101.880,46.010,151.780,99.270,147.890,69.360,188.600,76.440,28.420,76.720,130.680,142.140,99.550,131.280,86.550
26.930,41.820,112.630,92.090,68.960,63.820,61.450,68.900,78.190,113.070,52.530,39.320,25.120,93.470,54.315,99.510,44.900,147.460,95.960,142.680,66.630,182.120,74.900,28.540,74.000,127.440,138.500,97.490,124.980,86.040
28.085,43.360,114.230,93.350,69.620,64.440,62.570,69.810,78.060,116.480,52.980,38.750,25.650,96.040,55.350,101.890,45.350,152.290,98.010,145.050,67.980,184.510,76.100,27.820,74.940,130.630,141.240,98.930,127.170,87.830
27.593,43.500,113.990,92.640,70.400,64.860,62.680,69.930,78.260,116.600,52.650,38.900,25.900,96.010,55.425,101.990,45.720,149.230,98.570,146.780,68.250,185.060,74.450,28.600,75.260,131.020,141.740,99.370,128.490,88.260
27.317,42.610,112.360,91.310,69.160,63.890,61.500,68.760,76.670,114.420,51.590,39.160,25.520,94.850,54.845,100.970,44.820,147.020,96.590,143.700,67.130,180.380,73.100,29.080,74.080,129.760,139.840,97.760,126.240,87.430
27.317,42.610,112.360,91.310,69.160,63.890,61.500,68.760,76.670,114.420,51.590,39.160,25.520,94.850,54.845,100.970,44.820,147.020,96.590,143.700,67.130,180.380,73.100,29.080,74.080,129.760,139.840,97.760,126.240,87.430
28.078,43.890,116.090,93.940,70.530,66.380,63.160,69.980,76.840,116.430,52.690,38.520,26.300,96.780,55.875,104.010,45.880,154.560,99.810,147.230,70.760,185.880,74.300,28.520,75.490,133.820,143.430,99.650,132.270,90.090
27.538,43.070,115.080,92.220,69.600,65.120,62.180,68.480,74.920,113.970,51.930,38.900,25.940,95.430,54.930,101.910,45.390,151.080,98.860,145.050,69.030,185.680,72.960,29.500,75.120,132.650,140.860,98.480,131.370,88.940
28.142,43.290,116.770,92.720,70.230,64.120,62.660,68.320,75.660,114.490,52.720,38.300,26.260,95.250,55.190,102.600,45.460,153.140,99.550,146.200,69.740,185.910,72.420,29.240,75.310,133.550,140.780,99.090,131.280,89.380
28.552,43.480,118.700,92.930,70.760,64.650,62.560,68.420,75.790,115.440,52.090,38.420,26.020,97.410,55.910,104.480,45.730,153.210,99.620,147.370,70.050,185.270,72.630,29.270,75.500,134.670,141.260,99.490,131.340,90.400
28.828,43.040,117.800,93.320,70.010,64.280,62.380,68.060,75.770,114.730,52.340,38.130,25.700,96.970,55.945,103.820,45.650,151.000,99.220,145.650,69.890,183.940,72.770,29.470,75.140,134.430,140.810,99.280,129.240,90.170
29.070,43.980,120.030,94.400,70.510,64.320,63.580,69.450,77.170,116.180,53.550,38.100,25.980,98.190,56.920,103.430,46.370,152.140,100.320,147.530,71.270,187.450,74.580,29.390,76.500,136.300,143.600,100.860,130.830,90.920
29.102,44.300,121.150,94.610,70.990,64.690,64.140,70.100,79.020,117.820,53.870,38.500,26.070,98.690,57.790,103.960,46.190,151.180,100.960,148.410,71.880,188.640,75.640,29.730,77.320,137.200,144.200,101.910,134.940,90.910
28.480,44.250,123.260,94.840,70.960,64.470,62.650,70.240,79.410,117.910,53.960,39.150,25.880,97.840,57.635,104.200,45.230,153.910,100.530,148.140,72.320,186.450,74.060,29.770,77.060,137.450,142.950,101.660,132.660,89.680
28.363,43.480,122.470,93.390,69.790,63.340,60.940,69.940,77.740,115.120,52.130,39.380,25.540,97.050,57.525,102.840,44.570,150.590,98.040,144.510,71.400,180.940,71.860,29.710,75.950,136.090,139.620,99.660,129.930,86.490
28.802,44.110,123.940,93.130,70.780,63.720,61.450,70.650,78.090,116.580,50.980,38.980,25.540,97.900,58.280,103.410,44.800,147.090,97.740,146.480,72.140,183.350,72.160,29.020,76.740,136.020,140.040,100.520,132.060,88.250
28.350,43.900,122.930,93.240,70.250,63.590,60.910,70.190,77.250,115.800,50.740,39.190,25.140,97.200,57.985,102.490,44.430,145.930,96.040,144.430,71.650,179.720,71.680,29.160,75.710,133.990,138.020,98.980,130.800,86.710
28.580,43.870,123.280,92.990,70.950,63.720,60.640,70.260,76.120,116.170,51.030,38.790,25.280,97.380,57.715,101.570,43.980,145.720,94.590,143.660,71.990,179.410,70.200,28.670,75.630,131.670,137.660,99.080,127.740,87.440
28.750,43.910,121.090,92.480,70.240,63.830,60.220,71.360,76.890,116.340,50.590,38.760,25.410,97.290,57.395,100.620,44.090,143.510,93.620,144.410,71.710,176.910,65.800,28.740,74.690,129.750,137.580,98.860,127.470,85.750
28.677,43.940,116.370,91.000,70.690,63.780,61.470,72.670,77.700,116.740,49.600,39.150,26.025,97.590,62.500,100.300,44.220,138.530,93.520,145.420,72.440,179.830,64.980,28.480,75.100,131.010,139.560,99.910,126.960,85.320
28.110,43.290,112.700,91.370,67.200,63.660,59.980,71.770,75.770,114.100,48.420,39.620,25.660,95.960,61.070,98.490,43.740,132.240,91.590,142.520,69.040,173.020,63.790,28.810,73.340,128.130,138.380,99.080,120.060,82.630
27.265,43.440,114.220,93.040,68.530,63.780,59.840,72.280,76.250,112.910,48.650,39.530,25.640,97.480,59.835,99.420,43.530,133.820,92.520,142.470,68.380,171.860,64.310,28.760,73.100,128.750,141.550,99.470,121.680,82.060
27.575,44.260,116.010,93.350,69.660,64.840,60.970,71.940,78.880,115.490,49.390,39.660,26.250,98.530,61.485,102.200,43.510,138.320,94.690,144.970,69.430,173.760,65.360,29.240,74.130,130.950,141.770,99.530,127.200,83.100
