AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
119.020,219.660,329.900,148.100,200.260,144.710,101.510,144.390,72.890,287.660,79.830,49.990,40.160,229.370,128.000,126.810,58.050,235.720,174.860,125.930,258.550,206.210,168.750,54.160,104.910,167.350,170.970,113.320,59.170,37.410
115.980,214.220,324.220,144.320,196.970,142.950,99.800,141.910,71.280,283.730,78.670,50.030,39.300,226.000,127.430,124.230,57.300,230.710,171.590,125.520,255.010,205.690,167.530,54.580,102.470,167.110,169.550,111.840,58.440,36.970
117.510,214.650,323.410,144.550,197.700,143.900,100.370,142.480,71.680,286.040,78.270,49.620,39.200,227.450,128.490,124.950,57.250,231.100,173.260,117.370,255.970,208.030,168.990,53.430,103.140,167.240,170.950,118.110,59.480,37.490
116.870,214.800,322.790,143.930,198.430,144.400,99.370,143.250,70.870,284.510,78.070,50.250,39.060,228.190,129.430,126.630,56.750,228.970,172.870,115.060,254.230,202.910,167.400,53.500,101.430,163.860,169.170,125.000,58.660,37.390
115.750,214.890,325.730,145.080,197.990,143.550,102.880,141.450,73.400,281.160,79.210,49.990,38.820,229.150,130.020,127.560,57.330,227.980,176.850,115.760,249.670,205.400,169.660,53.900,104.790,169.070,170.710,126.140,59.480,37.510
115.040,216.230,330.600,145.240,198.010,143.850,103.810,142.380,72.570,283.000,79.830,50.680,38.820,228.710,129.990,128.350,57.960,227.160,175.540,116.000,250.520,205.040,168.590,48.200,100.980,167.360,169.800,125.970,59.820,38.040
115.050,210.080,323.060,143.970,193.070,142.160,101.240,141.300,70.940,276.040,78.840,50.520,37.670,224.270,128.370,124.060,57.810,224.890,170.170,112.220,241.980,201.140,163.200,46.720,96.880,160.830,166.160,121.540,58.500,37.210
116.600,213.250,320.510,143.150,190.060,142.870,99.330,142.360,69.510,276.840,77.990,49.800,36.870,222.970,127.990,123.310,57.380,223.460,166.750,110.560,250.300,195.680,157.910,45.640,94.930,155.240,161.030,119.090,57.350,36.000
111.200,202.680,308.000,138.360,180.870,140.040,96.540,137.660,66.880,269.720,76.180,49.900,35.710,214.690,122.080,118.470,56.310,216.380,161.160,106.650,238.430,189.770,151.160,44.250,91.600,148.140,158.530,121.500,55.910,34.590
115.320,204.720,303.680,137.190,184.870,139.920,97.170,137.570,68.800,269.630,75.890,47.960,35.690,214.950,122.860,121.540,56.760,217.820,164.600,108.910,237.140,189.940,154.670,44.110,91.070,148.290,158.480,122.460,57.960,33.520
108.860,202.470,305.140,137.110,181.710,138.750,98.040,137.100,69.500,266.710,75.210,48.020,35.900,213.000,120.080,121.250,56.990,216.940,164.950,111.660,232.270,189.040,157.050,44.280,91.240,144.390,159.960,120.710,56.880,34.040
108.770,202.330,312.100,138.690,184.740,140.400,100.250,138.500,72.150,270.740,76.710,48.060,35.900,212.560,122.390,120.130,57.700,220.210,173.610,112.910,232.450,190.200,163.270,44.460,93.400,148.600,162.940,123.920,58.800,35.790
110.440,206.430,321.350,138.500,188.340,142.780,103.410,141.220,71.740,277.370,76.920,48.620,36.680,216.800,124.590,124.020,57.750,220.060,179.210,114.160,237.130,197.930,167.690,44.850,96.290,153.650,165.510,126.340,59.610,37.370
114.950,216.390,354.560,139.400,193.970,141.960,100.250,140.640,71.770,282.720,80.620,49.350,36.570,214.870,127.340,125.070,57.220,230.330,178.910,111.900,250.740,197.870,155.230,45.700,96.400,151.630,160.160,123.400,58.160,36.295
119.030,223.290,354.400,139.760,197.640,143.470,104.350,142.380,72.140,285.850,80.460,49.170,37.230,216.310,129.700,126.960,58.150,231.970,183.280,114.770,260.220,202.960,163.090,45.680,98.110,157.090,163.200,127.510,60.190,37.530
118.690,223.720,347.460,142.250,198.470,145.770,102.960,143.230,71.150,284.240,80.360,49.440,37.530,216.560,128.900,127.460,58.530,231.670,184.270,114.040,260.150,201.260,161.290,45.390,96.690,157.740,163.020,127.000,59.620,37.310
116.320,218.390,350.000,146.080,212.680,143.540,116.900,137.990,79.400,269.970,80.500,49.450,38.200,213.220,128.950,142.590,59.840,235.000,196.990,115.530,259.280,214.930,170.820,45.600,117.370,179.360,163.430,134.280,61.660,39.785
115.970,211.010,353.690,148.280,213.310,145.560,116.520,140.260,83.070,275.570,81.110,52.570,38.720,213.320,127.710,142.110,61.100,241.600,201.980,117.910,247.660,217.470,172.300,45.440,115.950,188.690,169.140,136.360,61.760,42.350
119.490,216.550,351.700,147.800,212.700,147.980,114.780,142.070,82.460,277.750,81.060,53.980,39.330,218.020,127.660,137.820,61.000,240.690,199.290,117.200,254.180,218.050,169.460,46.350,111.120,182.150,169.210,134.960,60.310,41.440
119.210,215.440,354.410,148.300,208.260,148.230,113.370,142.150,80.670,276.240,79.860,53.580,38.670,213.070,126.640,135.520,60.790,237.140,197.240,114.500,249.420,214.510,169.130,44.950,111.100,176.720,167.050,132.400,59.980,40.770
119.260,216.510,355.670,149.900,210.480,150.540,114.080,144.280,83.030,277.170,81.090,53.010,41.400,213.280,128.280,138.360,61.060,237.360,201.540,116.850,249.510,219.080,171.710,45.460,114.990,187.110,169.790,134.630,61.630,42.710
120.300,217.230,356.820,150.850,212.700,152.440,117.300,142.430,88.960,279.570,80.180,53.450,42.540,216.730,130.110,144.670,60.890,236.660,208.590,118.360,249.890,222.380,173.190,46.190,118.670,202.400,173.860,136.290,63.420,44.100
119.390,214.460,352.100,149.350,210.710,149.370,116.110,141.880,87.040,272.470,81.500,53.850,41.880,216.010,132.210,144.500,60.750,232.440,205.330,117.700,256.170,224.650,171.910,45.530,116.480,210.050,173.640,135.040,63.160,39.855
118.030,211.080,344.510,147.370,207.830,149.090,115.250,139.700,84.280,269.830,80.250,53.680,41.320,215.520,131.630,143.900,60.320,227.760,201.110,116.770,257.160,224.300,172.740,45.060,114.240,203.300,171.400,134.370,62.150,38.230
118.640,212.420,337.000,147.140,207.570,152.120,115.560,139.530,85.730,270.930,80.390,52.610,41.170,215.110,131.910,141.720,60.210,224.670,202.720,117.180,264.650,224.570,172.900,45.620,114.140,205.670,171.610,133.870,62.050,37.850
117.340,210.390,334.700,146.360,203.880,150.240,114.570,139.300,85.790,269.810,80.450,53.130,40.970,214.090,132.980,141.070,60.040,223.170,202.000,116.940,258.040,223.350,172.230,45.390,112.580,199.620,172.890,134.550,62.550,37.530
113.850,210.110,335.060,143.870,208.160,150.930,117.870,138.760,91.030,271.400,80.280,52.670,41.640,217.000,134.130,145.980,60.230,222.220,204.580,120.090,257.640,228.830,174.780,46.060,116.090,211.530,174.140,134.630,63.590,37.980
115.170,213.860,336.010,143.870,209.680,151.360,123.320,138.310,95.620,273.310,80.140,52.680,42.610,219.710,134.700,151.490,60.640,220.460,207.890,124.420,260.840,237.500,176.900,47.010,120.390,218.490,177.080,136.390,65.840,38.520
116.030,213.870,333.190,143.680,210.890,151.830,122.030,138.680,92.140,273.960,80.060,53.220,42.500,219.340,135.540,149.090,60.410,220.310,207.680,124.200,246.820,236.540,174.630,47.050,120.580,217.610,177.120,136.020,64.890,39.070
116.030,213.870,333.190,143.680,210.890,151.830,122.030,138.680,92.140,273.960,80.060,53.220,42.500,219.340,135.540,149.090,60.410,220.310,207.680,124.200,246.820,236.540,174.630,47.050,120.580,217.610,177.120,136.020,64.890,39.070
116.590,215.230,337.940,144.000,211.000,151.600,121.220,138.610,91.310,275.990,79.860,52.930,42.700,218.330,134.250,147.130,60.580,224.810,209.410,124.350,247.630,235.400,175.080,47.450,120.590,216.500,176.890,134.440,64.540,39.000
119.050,214.070,336.340,144.680,210.350,152.790,117.880,138.870,87.180,277.410,80.390,52.700,43.020,217.440,134.700,148.010,60.410,222.040,203.920,123.520,245.800,230.580,173.590,48.350,118.590,210.710,172.730,129.650,63.440,38.010
122.720,216.210,341.190,147.450,211.200,152.640,119.740,139.370,87.450,276.600,81.550,51.600,43.540,216.140,135.440,149.440,60.580,225.080,206.200,123.160,241.350,232.080,173.260,49.560,119.930,213.010,170.520,133.410,63.530,38.460
123.080,215.370,347.560,148.140,210.180,150.520,122.040,138.360,89.870,271.100,81.830,52.040,43.890,210.860,135.580,153.610,61.360,226.560,208.000,124.620,220.780,237.650,173.870,49.900,122.330,223.850,171.850,134.040,63.960,39.840
122.940,214.240,348.680,149.000,208.050,149.300,121.240,137.340,89.800,268.140,81.450,52.110,44.110,211.510,136.960,153.240,61.740,226.910,208.220,123.610,220.970,235.470,174.630,50.990,123.120,237.200,171.830,135.090,64.190,42.820
122.250,214.360,349.890,150.270,212.680,148.910,122.340,137.470,93.280,263.990,81.940,52.780,44.380,210.740,137.190,154.140,61.550,229.210,212.680,127.200,225.860,239.580,182.210,51.985,125.040,232.710,172.460,136.160,66.020,43.410
123.750,214.290,347.860,148.970,212.650,148.110,121.880,137.680,90.760,262.640,82.510,53.850,44.350,208.890,138.750,153.680,61.350,226.450,211.100,124.700,227.700,238.450,178.710,50.200,123.940,238.170,170.150,133.900,65.430,42.430
124.380,216.010,347.860,151.550,212.770,149.450,122.000,138.050,91.540,261.720,83.180,52.990,44.370,208.390,139.120,153.720,61.450,228.940,212.070,125.710,227.860,238.840,178.840,50.690,123.520,236.570,172.460,135.260,66.810,41.990
121.780,211.800,344.410,153.100,209.580,148.270,121.050,136.410,90.440,265.580,83.470,53.180,44.690,208.690,138.790,154.430,61.460,229.850,212.240,126.790,220.570,242.820,180.070,50.070,121.690,232.060,175.290,134.910,67.570,41.770
123.240,210.520,339.650,152.250,207.610,147.040,120.270,135.510,93.350,264.810,82.990,53.330,44.320,208.040,137.580,154.690,60.510,228.160,211.970,124.960,222.920,244.400,178.850,50.260,121.840,234.430,173.490,136.710,66.570,41.650
122.410,213.260,337.070,152.950,206.240,147.000,119.560,136.510,92.450,264.550,82.960,53.050,44.320,207.760,137.410,175.720,60.350,227.400,214.630,124.270,222.420,239.990,179.290,49.730,120.230,230.330,174.020,134.950,66.400,41.530
121.780,214.200,336.130,149.070,207.250,145.650,118.300,135.850,89.440,265.580,80.320,53.350,44.240,211.920,136.280,169.300,59.980,229.460,211.850,123.530,221.270,237.790,178.050,50.470,117.360,228.620,173.080,133.990,65.760,41.480
127.880,214.130,339.670,150.570,208.360,145.580,120.320,136.650,89.370,267.980,80.480,53.270,44.720,214.860,139.390,173.940,60.550,230.530,214.170,125.930,220.150,242.430,181.740,50.665,119.100,229.500,174.680,137.260,68.030,41.330
127.810,219.280,339.340,149.670,208.270,145.430,120.670,137.270,88.690,269.590,79.830,53.840,44.720,213.800,138.340,173.120,59.910,228.440,210.310,125.550,223.620,243.770,179.500,51.120,119.000,225.870,175.410,137.440,68.380,40.440
128.700,219.420,341.670,153.620,211.180,146.100,119.670,138.250,88.410,273.970,79.820,53.060,44.820,214.250,140.500,173.550,60.010,231.240,211.940,125.550,225.920,244.430,179.170,50.650,118.980,221.240,176.650,138.030,69.490,40.880
126.655,218.590,338.380,154.510,211.310,145.950,119.080,139.040,87.190,270.450,79.530,53.270,45.440,215.080,137.280,172.890,60.460,228.490,210.040,125.850,227.430,242.130,180.960,47.460,117.510,219.750,176.420,138.860,71.330,40.690
128.230,222.590,336.080,153.020,209.010,145.970,123.550,137.520,86.090,270.990,79.290,53.740,44.880,211.670,144.020,170.690,59.490,227.310,210.660,123.390,226.470,256.980,180.160,46.360,116.410,219.310,175.660,138.150,70.450,40.670
131.880,223.940,335.010,152.720,205.840,144.200,121.670,136.550,84.360,270.040,79.420,52.810,44.690,211.920,142.450,170.450,58.990,220.990,207.940,123.610,231.170,250.090,176.580,46.170,114.550,218.780,174.780,136.480,70.420,39.270
130.960,221.020,337.590,151.940,205.300,143.220,125.070,136.340,85.690,269.810,79.760,52.760,44.375,212.020,141.760,173.550,58.960,222.940,209.990,123.900,227.430,256.450,178.420,46.570,116.950,219.690,173.990,137.950,69.180,39.870
131.970,222.750,340.790,152.470,208.700,143.500,124.520,137.720,85.330,270.920,80.140,53.080,44.540,211.390,141.600,173.730,58.840,222.930,209.530,124.690,225.780,256.160,179.560,47.070,117.350,217.150,174.520,138.490,69.550,39.620
131.970,222.750,340.790,152.470,208.700,143.500,124.520,137.720,85.330,270.920,80.140,53.080,44.540,211.390,141.600,173.730,58.840,222.930,209.530,124.690,225.780,256.160,179.560,47.070,117.350,217.150,174.520,138.490,69.550,39.620
136.690,224.960,345.950,153.190,212.630,145.220,125.340,138.680,84.900,269.250,80.450,53.440,44.920,214.020,142.430,178.860,58.980,223.650,209.940,124.820,224.640,259.590,178.370,47.070,118.360,216.090,174.710,139.190,68.650,39.660
134.870,224.150,347.350,154.140,214.370,144.300,125.010,138.420,84.610,266.190,81.420,54.160,44.640,212.710,141.570,177.300,58.810,226.870,209.130,123.800,222.460,258.010,176.650,49.390,118.140,216.250,173.850,138.350,69.310,39.410
133.720,221.680,344.990,156.050,218.360,144.180,125.360,137.770,85.330,265.260,80.590,54.130,44.480,211.560,141.580,181.170,58.140,227.170,210.950,124.340,222.400,259.450,180.040,48.750,119.430,216.670,174.110,139.080,70.300,39.340
132.690,222.420,350.680,157.380,218.730,144.150,127.070,139.140,84.450,265.620,81.800,54.440,44.750,214.580,141.470,181.180,58.750,229.920,212.700,125.880,222.530,263.710,182.020,49.820,120.910,214.060,174.790,140.370,71.110,39.880
