AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
144.840,304.210,428.070,161.300,230.990,140.550,166.610,144.420,109.610,350.410,78.330,54.610,55.250,242.250,158.010,176.460,52.270,207.840,220.720,144.610,291.660,406.070,199.020,54.460,175.810,217.040,181.940,155.640,72.070,48.920
146.550,307.290,424.620,160.120,230.650,141.680,166.550,142.340,109.560,355.010,77.150,54.480,55.190,242.260,159.430,171.140,51.910,203.130,220.630,142.320,291.700,413.690,198.180,54.470,176.820,216.980,181.720,152.880,71.850,48.400
148.760,308.230,424.380,163.870,233.520,144.690,168.570,140.660,111.700,357.990,79.490,53.940,55.740,242.770,157.820,171.180,52.350,206.780,221.780,141.980,292.340,412.160,201.140,55.210,177.310,215.970,182.310,155.390,72.240,48.010
149.260,307.410,435.090,163.780,231.420,146.000,170.840,141.210,113.160,358.230,81.070,54.150,56.200,239.720,158.450,170.550,53.610,209.660,223.640,141.900,290.090,407.890,204.190,55.370,179.600,216.170,182.420,158.690,73.260,48.390
149.480,310.760,442.280,163.400,230.240,146.810,169.500,139.330,111.740,364.620,81.170,54.630,55.690,241.400,162.180,171.340,53.390,208.990,224.520,128.330,289.810,407.590,202.140,56.000,177.470,214.340,182.120,160.190,72.240,49.140
148.690,309.160,449.160,163.720,231.230,148.340,171.780,140.830,112.800,365.990,81.150,54.350,55.110,238.440,163.480,169.420,52.930,209.240,217.400,127.880,292.560,414.320,200.650,49.460,187.080,212.970,180.800,162.370,72.110,49.000
148.640,308.130,449.490,164.080,233.880,150.060,170.940,140.850,113.850,371.260,81.660,54.450,55.140,237.340,164.220,172.010,52.580,207.630,217.540,127.640,293.920,414.750,202.210,49.410,182.310,212.870,182.400,161.580,71.930,49.220
149.320,310.110,454.640,165.750,231.820,148.750,171.400,142.850,114.100,369.200,82.250,54.230,55.810,236.420,163.790,172.040,53.080,208.680,218.320,127.130,295.110,417.610,199.640,48.280,180.950,209.810,182.160,160.430,71.930,48.310
148.850,323.170,453.480,163.740,215.780,147.530,167.830,141.830,112.070,372.320,81.540,54.470,56.180,242.730,162.350,169.550,52.630,206.580,215.720,125.170,295.150,410.990,196.130,47.890,178.030,206.610,178.240,159.780,69.150,47.120
152.570,324.350,455.440,162.850,209.840,148.450,170.360,142.680,113.120,371.570,86.550,55.520,56.240,245.500,164.460,169.680,52.800,207.170,218.480,125.840,298.380,414.820,204.090,48.080,174.610,207.850,179.870,161.570,69.760,47.100
149.800,331.620,460.470,162.880,211.770,149.420,169.890,142.990,114.490,371.740,88.050,56.040,55.970,245.550,167.290,169.070,52.990,206.970,218.620,125.100,299.690,413.350,204.010,49.000,173.780,207.030,178.680,160.880,69.600,47.020
148.960,329.370,454.110,163.020,212.460,149.790,169.800,142.640,114.530,366.480,87.840,56.370,56.100,250.580,166.330,170.190,52.950,209.790,219.760,126.280,302.760,416.700,205.380,49.550,174.210,214.580,179.580,160.110,71.230,47.320
150.020,333.130,452.040,165.590,209.140,149.720,170.470,144.060,113.830,367.290,89.020,56.170,57.620,249.240,167.830,169.830,52.570,214.260,221.190,126.180,302.950,423.850,207.120,49.860,173.170,212.770,181.970,158.820,77.490,47.750
151.490,334.000,457.330,165.060,208.100,150.180,170.530,145.050,113.010,368.970,88.680,56.100,57.650,250.400,172.500,170.080,52.940,218.130,222.800,127.130,302.890,417.900,203.550,50.390,172.610,213.380,182.230,160.250,80.150,49.230
150.960,336.440,456.760,164.600,208.780,151.280,168.290,145.320,113.510,372.180,90.540,56.290,57.120,253.460,175.440,170.280,51.850,214.930,222.490,120.850,308.040,408.070,203.590,50.310,172.530,213.030,180.610,156.500,79.510,49.510
151.280,336.060,455.810,163.430,216.670,150.230,168.050,146.040,114.740,368.400,81.610,56.600,57.070,254.710,177.510,175.630,52.240,213.770,226.060,123.610,307.250,407.080,205.880,50.920,176.690,224.460,181.800,159.600,80.400,50.200
150.440,336.990,462.620,162.870,220.490,149.270,169.060,144.950,115.150,368.590,82.680,56.840,57.000,253.100,171.850,176.870,52.330,211.370,225.730,124.540,309.960,408.340,214.250,51.550,180.050,222.680,181.540,158.700,79.520,49.900
150.810,335.950,464.350,162.510,213.390,149.790,167.780,145.390,116.000,370.650,82.720,56.330,57.440,252.650,173.820,175.110,52.240,211.710,227.750,120.850,309.710,405.350,209.810,51.200,179.860,220.790,181.330,157.400,81.020,49.100
147.920,330.800,459.900,164.270,215.560,148.440,167.620,146.820,114.150,368.580,84.010,56.490,57.770,253.130,168.260,174.450,52.600,213.210,225.410,120.220,299.670,399.120,206.670,50.760,181.390,218.500,182.420,158.220,79.970,48.970
147.870,332.430,457.390,163.060,210.420,148.500,167.610,146.400,114.160,367.630,84.020,56.720,56.760,250.160,166.970,162.110,52.450,211.560,221.010,120.270,302.980,402.340,208.530,50.530,181.300,219.380,180.210,157.830,80.980,49.940
149.990,336.720,458.990,165.010,212.090,147.760,166.860,146.560,114.230,372.630,84.000,56.740,56.820,250.670,169.090,159.630,52.340,211.390,222.390,118.960,306.650,404.910,209.270,50.310,181.890,220.960,183.660,157.420,80.720,49.540
150.000,336.070,450.800,163.520,212.300,146.910,166.560,147.400,116.820,371.080,83.690,56.610,57.270,252.940,168.850,158.430,52.400,207.400,222.470,118.870,305.490,404.810,207.710,50.320,183.130,233.090,183.310,158.060,78.770,49.220
151.000,339.510,449.620,162.670,215.180,143.170,165.360,147.190,117.280,392.330,84.110,56.620,57.000,252.460,171.830,158.830,52.060,205.390,221.370,118.460,307.090,403.090,205.430,50.610,180.920,225.800,183.370,158.990,77.590,48.570
153.490,339.120,448.950,163.280,205.060,141.940,164.470,147.100,115.420,394.850,82.600,56.220,56.760,252.690,171.740,157.330,51.730,205.820,220.490,118.060,308.020,391.550,202.980,50.230,179.610,226.620,183.340,156.420,79.290,47.810
157.870,341.270,449.470,162.400,203.330,143.160,163.050,147.120,114.450,405.850,83.050,55.910,53.630,253.480,171.350,155.580,51.240,204.020,220.700,116.660,302.990,391.370,201.420,49.680,176.210,227.250,178.770,156.030,79.520,47.820
160.550,343.110,440.000,162.890,200.860,142.390,160.920,146.820,111.910,408.690,80.700,55.410,53.250,251.950,174.880,154.000,50.860,206.080,218.490,116.050,301.170,387.390,200.440,49.520,173.540,214.130,179.230,152.530,80.020,46.980
161.020,339.830,437.540,159.700,195.580,144.780,164.350,147.800,113.910,408.790,81.640,55.130,54.600,253.480,174.240,154.160,51.540,202.730,218.140,116.470,296.840,396.160,202.380,49.830,170.900,209.900,179.660,156.870,79.220,47.320
161.410,337.680,447.130,160.690,198.490,145.810,168.280,149.440,116.300,408.370,82.800,55.470,55.300,255.650,172.150,151.030,51.750,204.530,216.000,116.790,291.420,406.340,205.330,49.100,170.850,209.130,179.460,160.260,79.510,47.390
161.940,337.910,450.160,160.240,203.250,146.540,166.960,148.660,117.190,412.110,82.280,55.880,55.540,257.110,172.030,151.340,51.660,203.970,212.210,116.730,289.170,399.190,207.070,49.760,171.610,210.600,177.630,158.970,78.700,46.620
161.940,337.910,450.160,160.240,203.250,146.540,166.960,148.660,117.190,412.110,82.280,55.880,55.540,257.110,172.030,151.340,51.660,203.970,212.210,116.730,289.170,399.190,207.070,49.760,171.610,210.600,177.630,158.970,78.700,46.620
156.810,329.680,439.910,159.200,197.650,144.900,161.930,147.470,114.510,402.700,79.160,55.430,54.670,250.010,168.020,148.110,51.800,201.090,208.210,115.810,284.210,389.390,198.730,48.780,156.820,199.210,175.520,153.660,76.960,45.900
160.240,336.630,452.000,159.750,196.290,142.630,161.230,149.020,114.850,406.820,74.890,53.730,55.760,250.300,169.870,147.810,51.660,203.470,207.660,118.500,296.740,386.540,195.920,50.000,157.860,198.500,176.230,152.400,77.040,46.080
165.300,330.590,444.220,155.930,193.770,140.630,158.830,144.580,112.870,400.610,74.910,54.580,54.840,244.600,169.240,144.900,50.270,198.880,202.240,117.100,284.960,380.990,193.350,49.200,152.300,197.850,170.040,146.950,73.960,44.800
164.770,330.080,444.340,158.080,190.160,137.140,157.890,146.400,112.100,400.420,74.440,52.450,55.030,244.180,166.700,142.150,49.770,200.800,199.420,116.920,251.500,376.480,191.470,48.600,150.060,188.190,170.730,145.480,73.790,43.720
163.760,329.490,446.020,157.090,198.290,135.470,161.210,147.260,115.140,407.770,73.890,52.300,56.150,248.800,170.000,147.200,50.730,201.170,204.000,116.900,261.200,387.540,196.790,49.500,156.770,202.380,170.260,150.160,75.280,44.620
161.840,323.010,449.320,159.380,196.320,137.510,158.290,149.880,114.410,407.810,73.340,53.070,56.230,249.330,170.240,146.220,51.420,202.440,203.500,118.840,258.320,382.730,197.800,49.250,155.940,198.490,172.590,149.160,75.480,46.530
165.320,326.190,460.110,162.940,202.680,139.000,160.160,152.150,116.200,415.700,73.420,53.540,56.960,255.790,168.910,150.370,51.070,208.790,206.250,119.910,258.750,389.300,201.280,50.990,160.680,205.880,177.200,151.820,76.390,48.300
171.180,334.920,464.730,163.360,207.370,138.550,162.570,151.750,117.920,416.180,72.280,54.910,58.080,259.910,171.290,150.810,50.790,211.320,207.150,121.580,266.990,400.110,204.490,52.570,166.950,208.830,176.550,153.090,77.540,48.230
175.080,334.970,468.860,164.340,208.990,137.150,160.710,152.430,118.450,411.250,73.210,55.210,57.020,259.580,170.250,153.340,50.490,213.530,204.650,123.020,266.310,397.320,204.190,51.750,168.930,211.030,176.040,153.680,78.260,48.500
174.560,333.100,473.320,165.900,211.390,138.500,160.460,153.320,118.140,411.340,72.860,55.000,57.550,262.340,168.100,152.940,50.160,212.570,206.000,123.570,264.320,396.490,204.130,50.480,168.020,207.560,175.940,153.490,78.640,49.170
179.450,342.540,478.230,165.490,213.400,141.030,159.820,155.460,118.340,415.400,72.620,54.860,59.250,264.970,169.060,152.710,50.190,210.890,209.810,124.090,266.030,391.060,203.460,50.590,167.030,205.060,177.100,154.250,80.040,49.500
175.740,339.400,478.140,168.450,211.020,143.570,157.920,157.670,115.880,405.240,73.420,56.280,58.610,263.090,166.840,150.430,50.280,211.390,209.230,122.580,265.760,384.640,201.250,50.000,163.300,197.400,174.580,153.180,77.630,49.140
174.330,328.340,479.460,170.290,209.980,144.940,159.130,158.250,116.220,402.200,73.720,57.760,57.770,262.520,165.400,149.100,50.650,213.740,206.680,123.760,255.590,388.820,201.640,49.700,162.850,195.500,174.720,156.730,77.640,49.320
179.300,334.650,494.380,171.140,212.310,145.770,157.940,158.860,115.560,407.810,75.290,57.800,59.930,264.520,163.900,150.400,50.550,219.250,209.760,123.110,260.040,389.910,202.550,50.670,162.240,195.430,175.780,158.370,78.340,49.660
172.260,324.900,492.860,173.010,214.370,143.340,160.410,161.110,116.640,399.530,75.910,58.060,60.310,265.550,162.720,148.750,52.750,222.580,209.610,125.930,253.120,397.370,206.170,50.830,163.000,190.790,178.310,162.020,78.710,49.260
171.140,323.800,487.120,168.230,211.880,138.750,156.760,157.460,113.600,387.980,75.690,58.650,60.460,261.700,161.360,148.760,53.170,222.500,205.170,127.400,252.930,381.800,201.370,50.620,160.010,192.630,174.750,158.190,76.510,48.850
169.750,319.910,483.730,167.750,208.740,139.200,153.940,157.860,113.650,389.400,76.410,57.730,60.360,261.730,156.980,146.470,53.090,219.990,199.850,127.060,247.210,371.610,195.460,49.600,155.890,188.480,172.640,153.530,75.210,48.830
172.990,327.290,487.210,167.210,215.380,139.620,156.090,157.760,115.470,390.470,75.540,57.540,61.030,264.390,166.630,151.050,52.780,220.920,201.670,128.970,252.550,380.320,198.310,50.770,160.910,199.520,172.920,155.520,76.490,49.960
175.640,333.200,494.130,167.930,217.960,139.800,156.700,159.320,116.130,395.640,76.160,57.770,61.530,264.940,165.440,151.880,52.770,221.530,201.840,129.750,252.800,382.330,202.150,50.970,162.470,201.690,172.640,154.690,77.000,50.410
176.280,334.690,495.380,168.250,216.620,139.490,157.260,160.100,116.410,397.070,75.730,58.180,62.280,265.950,165.670,153.630,52.680,223.790,205.220,130.630,253.140,385.040,206.200,51.310,164.190,204.220,174.970,154.650,78.540,50.480
176.280,334.690,495.380,168.250,216.620,139.490,157.260,160.100,116.410,397.070,75.730,58.180,62.280,265.950,165.670,153.630,52.680,223.790,205.220,130.630,253.140,385.040,206.200,51.310,164.190,204.220,174.970,154.650,78.540,50.480
180.330,342.450,499.500,169.670,217.630,140.760,158.160,161.970,118.790,404.090,76.570,58.220,63.420,268.240,167.580,152.800,52.680,225.170,206.430,131.620,258.300,388.040,206.380,51.940,164.390,203.170,176.700,156.040,79.810,50.730
179.290,341.250,502.940,170.350,218.050,142.780,158.640,162.840,118.560,406.220,76.810,58.650,63.530,267.880,166.420,155.200,52.720,225.770,207.050,132.630,255.450,387.610,206.620,51.760,164.410,206.130,177.640,157.120,80.450,51.430
179.380,341.950,505.580,171.550,218.170,142.710,158.560,164.190,117.950,410.840,76.950,58.880,63.960,268.490,168.780,154.870,52.360,227.600,207.530,133.350,254.540,386.200,207.330,51.830,163.830,203.660,178.410,157.500,80.590,52.250
178.200,339.320,504.430,172.310,217.870,143.170,158.480,162.770,117.430,409.940,77.140,58.950,63.620,267.210,167.490,155.930,52.250,226.470,207.110,133.910,255.330,385.520,206.080,51.740,164.160,202.710,177.640,156.810,80.130,51.990
177.570,336.320,502.140,171.070,216.710,144.690,158.350,163.580,117.350,415.010,76.640,58.780,63.370,268.070,166.670,154.890,51.960,224.970,208.510,133.660,254.130,382.550,206.740,51.500,163.600,201.320,177.630,156.430,80.780,52.160
